Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,32.3182,-86.9023,843780,16086,NA,NA,1,17208.81427072403,NA,NA,1.9064211050273767,84000001,USA,NA,NA,NA,NA
Alaska,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,61.3707,-152.4044,148974,864,NA,NA,2,20364.29747999098,3487096,NA,0.5799669741028636,84000002,USA,476675.5291882249,NA,NA,NA
American Samoa,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,-14.271,-170.132,4,0,NA,NA,60,7.188943405043044,2140,NA,0,16,ASM,3846.084721698028,NA,NA,NA
Arizona,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,33.7298,-111.4312,1248184,22062,NA,NA,4,17148.406786525702,14397419,NA,1.7675278644815189,84000004,USA,197801.6043212011,NA,NA,NA
Arkansas,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,34.9697,-92.3731,525130,8627,NA,NA,5,17401.063819916733,4199504,NA,1.6428312989164588,84000005,USA,139157.61262162818,NA,NA,NA
California,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,36.1162,-119.6816,5049747,73897,NA,NA,6,12784.72233769282,109529283,NA,1.4636957372106023,84000006,USA,277203.5453434245,NA,NA,NA
Colorado,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,39.0598,-105.3111,834894,9773,NA,NA,8,14143.17308520481,12903478,NA,1.1064891438337665,84000008,USA,224067.88573047976,NA,NA,NA
Connecticut,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,41.5978,-72.7554,415732,8853,NA,NA,9,11660.547944667567,11020670,NA,2.129496887417856,84000009,USA,309110.3184680504,NA,NA,NA
Delaware,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,39.3185,-75.5071,150876,2162,NA,NA,10,15494.10329402196,2527408,NA,1.4329648187915904,84000010,USA,2.595503633323885e-5,NA,NA,NA
Diamond Princess,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,NA
District of Columbia,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,38.8974,-77.0268,66433,1196,NA,NA,11,9413.119961912806,2304153,NA,1.8003100868544248,84000011,USA,326483.35314679873,NA,NA,NA
Florida,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,27.7663,-81.6868,3721503,61147,NA,NA,12,17327.258453718845,43402849,NA,1.643072704764715,84000012,USA,202082.9708455784,NA,NA,NA
Georgia,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,33.0406,-83.6431,1658363,30298,NA,NA,13,15619.260907284188,12915543,NA,1.826982391671787,84000013,USA,121644.80024955203,NA,NA,NA
Grand Princess,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA,NA,NA
Guam,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,13.4443,144.7937,19117,263,NA,NA,66,11640.45326952,259989,NA,1.3757388711617933,316,GUM,158308.82487258644,NA,NA,NA
Hawaii,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,21.0943,-157.4983,86991,1002,NA,NA,15,6143.987592098721,2674018,NA,1.151843294133876,84000015,USA,188860.1512001085,NA,NA,NA
Idaho,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,44.2405,-114.4788,304563,3883,NA,NA,16,17042.636949411466,1044896,NA,1.2749414735210778,84000016,USA,58469.949330326526,NA,NA,NA
Illinois,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,40.3495,-88.9861,1779844,29232,NA,NA,17,14045.668732220884,38278601,NA,1.6140196714090351,84000017,USA,302076.5602670681,NA,NA,NA
Indiana,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,39.8494,-86.2583,1080505,17369,NA,NA,18,16049.76011624102,15232618,NA,1.607489090749233,84000018,USA,2.262644456456333e-5,NA,NA,NA
Iowa,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,42.0115,-93.2105,516907,7268,NA,NA,19,16383.376597032711,1751420,NA,1.4060556347660218,84000019,USA,55511.288180610885,NA,NA,NA
Kansas,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,38.5266,-96.7265,459085,6645,NA,NA,20,15758.170935230462,1892626,NA,1.4474443730463855,84000020,USA,64964.71029212781,NA,NA,NA
Kentucky,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,37.6681,-84.6701,775728,10760,NA,NA,21,17363.132888194817,7662029,NA,1.3870841325825547,84000021,USA,171499.32414480648,NA,NA,NA
Louisiana,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,31.1695,-91.8678,768714,14768,NA,NA,22,16535.772503578348,10179313,NA,1.9211306155475247,84000022,USA,218966.74707461768,NA,NA,NA
Maine,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,44.6939,-69.3819,116948,1300,NA,NA,23,8700.115755550463,3084655,NA,1.1116051578479325,84000023,USA,229476.823596278,NA,NA,NA
Maryland,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,39.0639,-76.8021,579591,11145,NA,NA,24,9586.862023792197,14857955,NA,1.9229077056061947,84000024,USA,2.4576151896891668e-5,NA,NA,NA
Massachusetts,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,42.2302,-71.5301,900985,15790,NA,NA,25,13071.956588194447,32991469,NA,2.143098941713791,84000025,USA,4.786573034498498e-5,NA,NA,NA
Michigan,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,43.3266,-84.5361,1427191,24928,NA,NA,26,14290.692256833156,18454255,NA,1.7466477857553755,84000026,USA,1.847854134689222e-5,NA,NA,NA
Minnesota,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,45.6945,-93.9002,887368,9353,NA,NA,27,15734.501825651036,12723472,NA,1.0540159212412437,84000027,USA,225608.1957120607,NA,NA,NA
Mississippi,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,32.7416,-89.6787,512200,10253,NA,NA,28,17210.159840787543,2655143,NA,2.0017571261226084,84000028,USA,89214.04808697414,NA,NA,NA
Missouri,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,38.4561,-92.2884,900102,13006,NA,NA,29,14665.785081307677,7758721,NA,1.444947350411398,84000029,USA,126416.48912215346,NA,NA,NA
Montana,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,46.9219,-110.4544,189187,2605,NA,NA,30,17701.24385045351,2174567,NA,1.3769445046435538,84000030,USA,203462.9268192272,NA,NA,NA
Nebraska,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,41.1254,-98.2681,304432,3112,NA,NA,31,15737.73474882238,4103720,NA,1.0222315656698375,84000031,USA,212143.4568095252,NA,NA,NA
Nevada,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,38.3135,-117.0554,454351,7952,NA,NA,32,14750.908720207675,4757538,NA,1.75018873073901,84000032,USA,154457.69629849916,NA,NA,NA
New Hampshire,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,43.4525,-71.5639,154579,1678,NA,NA,33,11368.518751411146,2864986,NA,1.08552908221686,84000033,USA,210705.51021503835,NA,NA,NA
New Jersey,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,40.2989,-74.521,1236151,28295,NA,NA,34,13917.187090120791,16216420,NA,2.2889598439025653,84000034,USA,182572.316061692,NA,NA,NA
New Mexico,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,34.8405,-106.2485,306743,5289,NA,NA,35,14628.899161543455,5205718,NA,1.724244726041018,84000035,USA,248266.2153184642,NA,NA,NA
New York,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,42.1657,-74.9481,2685067,57250,NA,NA,36,13802.444704082713,79636380,NA,2.132162810090028,84000036,USA,409366.593602066,NA,NA,NA
North Carolina,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,35.6301,-79.8064,1521760,18642,NA,NA,37,14509.418498173736,20062266,NA,1.225028913889181,84000037,USA,1.912862826041439e-5,NA,NA,NA
North Dakota,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,47.5289,-99.784,159636,1899,NA,NA,38,20913.390249087344,1937823,NA,1.1915443644782993,84000038,USA,254286.79031364905,NA,NA,NA
Northern Mariana Islands,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,15.0979,145.6739,395,3,NA,NA,69,716.3063977948643,17542,NA,0.759493670886076,580,MNP,31811.25779776585,NA,NA,NA
Ohio,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,40.3888,-82.7649,1653380,27528,NA,NA,39,14144.63046770068,23774241,NA,1.663078058280613,84000039,USA,2.033881222677537e-5,NA,NA,NA
Oklahoma,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,35.5653,-96.9289,661675,11814,NA,NA,40,16721.755100050013,4653199,NA,1.7854686968677975,84000040,USA,117594.9735289948,NA,NA,NA
Oregon,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,44.572,-122.0709,386634,5066,NA,NA,41,9166.858910358802,7964473,NA,1.310283110124821,84000041,USA,188832.8504124368,NA,NA,NA
Pennsylvania,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,40.5908,-77.2098,1696959,33003,NA,NA,42,13255.432417571988,19579795,NA,1.9448319022439555,84000042,USA,152943.38246970842,NA,NA,NA
Puerto Rico,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,18.2208,-66.5901,187919,3264,NA,NA,72,5884.064033686384,3081171,NA,1.7369185659778947,630,PRI,96476.71317289631,NA,NA,NA
Rhode Island,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,41.6809,-71.5118,188135,2913,NA,NA,44,17759.290742249337,5961155,NA,1.5483562335556913,84000044,USA,562712.333189536,NA,NA,NA
South Carolina,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,33.8569,-80.945,914384,14135,NA,NA,45,17759.463819509103,9984226,NA,1.5458494461845351,84000045,USA,193916.8887609605,NA,NA,NA
South Dakota,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,44.2998,-99.4388,163721,2318,NA,NA,46,18506.678844616967,1054362,NA,1.415823260302588,84000046,USA,1.1918287159233106e-5,NA,NA,NA
Tennessee,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,35.7478,-86.6923,1308061,16911,NA,NA,47,19172.71400611553,10632334,NA,1.2943181974402331,84000047,USA,155689.89748979892,NA,NA,NA
Texas,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,31.0545,-97.5635,4343363,73520,NA,NA,48,14979.241361902405,36460233,NA,1.6926515237156092,84000048,USA,125742.80119303842,NA,NA,NA
Utah,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,40.15,-111.8624,587911,3457,NA,NA,49,18338.075545593547,4705733,NA,0.5880141722131411,84000049,USA,146780.86862023768,NA,NA,NA
Vermont,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,44.0459,-72.7107,47805,406,NA,NA,50,7661.192745384935,2514584,NA,0.8492835477460516,84000050,USA,402985.3090358965,NA,NA,NA
Virgin Islands,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,18.3358,-64.8963,7480,85,NA,NA,78,6973.188648991311,219324,NA,1.1363636363636365,850,VIR,204463.58653093188,NA,NA,NA
Virginia,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,37.7693,-78.17,959156,14573,NA,NA,51,11237.231151380483,10350053,NA,1.5193566010117228,84000051,USA,121258.6252810169,NA,NA,NA
Washington,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,47.4009,-121.4905,767045,9177,NA,NA,53,10072.958346230207,9958651,NA,1.1964095978723543,84000053,USA,130778.60713210286,NA,NA,NA
West Virginia,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,38.4912,-80.9545,290026,4770,NA,NA,54,16183.15908237438,4535498,NA,1.644680132126085,84000054,USA,253076.2264479421,NA,NA,NA
Wisconsin,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,44.2685,-89.6165,958496,9873,NA,NA,55,16462.11876339002,12180292,NA,1.0300512469535603,84000055,USA,2.0919587924912504e-5,NA,NA,NA
Wyoming,US,2021-11-23,2021,11,23,2021-11-24T04:32:22Z,42.756,-107.3025,110051,1347,NA,NA,56,19014.99587911376,1133746,NA,1.2239779738484884,84000056,USA,195892.59087115707,NA,NA,NA
