Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2021-10-14,2021,10,14,2021-10-15T04:32:14Z,32.3182,-86.9023,811551,15101,NA,NA,1,16551.506826685105,NA,NA,1.86075798070608,84000001,USA,NA,NA,NA,NA
Alaska,US,2021-10-14,2021,10,14,2021-10-15T04:32:14Z,61.3707,-152.4044,126783,614,NA,NA,2,17330.854561236836,3172922,NA,0.484292058083497,84000002,USA,433728.8888585117,NA,NA,NA
American Samoa,US,2021-10-14,2021,10,14,2021-10-15T04:32:14Z,-14.271,-170.132,3,0,NA,NA,60,5.3917075537822825,2140,NA,0,16,ASM,3846.084721698028,NA,NA,NA
Arizona,US,2021-10-14,2021,10,14,2021-10-15T04:32:14Z,33.7298,-111.4312,1127095,20453,NA,NA,4,15484.80315967773,13105126,NA,1.8146651347047047,84000004,USA,180047.1978784173,NA,NA,NA
Arkansas,US,2021-10-14,2021,10,14,2021-10-15T04:32:14Z,34.9697,-92.3731,505297,8176,NA,NA,5,16743.864081298852,3996786,NA,1.6180582904707528,84000005,USA,132440.2114915349,NA,NA,NA
California,US,2021-10-14,2021,10,14,2021-10-15T04:32:14Z,36.1162,-119.6816,4822276,70284,NA,NA,6,12209.358607841426,96704317,NA,1.4545864600246798,84000006,USA,244745.3209605544,NA,NA,NA
Colorado,US,2021-10-14,2021,10,14,2021-10-15T04:32:14Z,39.0598,-105.3111,714882,8316,NA,NA,8,12189.984052055868,11528629,NA,1.116826616941291,84000008,USA,200193.74043192808,NA,NA,NA
Connecticut,US,2021-10-14,2021,10,14,2021-10-15T04:32:14Z,41.5978,-72.7554,396629,8707,NA,NA,9,11124.742552282609,10285158,NA,2.1952504733642773,84000009,USA,288480.50661840127,NA,NA,NA
Delaware,US,2021-10-14,2021,10,14,2021-10-15T04:32:14Z,39.3185,-75.5071,138938,2005,NA,NA,10,14268.138891969718,2320744,NA,1.4430897234737796,84000010,USA,2.383271511372365e-5,NA,NA,NA
Diamond Princess,US,2021-10-14,2021,10,14,2021-10-15T04:32:14Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,NA
District of Columbia,US,2021-10-14,2021,10,14,2021-10-15T04:32:14Z,38.8974,-77.0268,62852,1183,NA,NA,11,8905.715771471161,2109482,NA,1.882199452682492,84000011,USA,298899.7504778611,NA,NA,NA
Florida,US,2021-10-14,2021,10,14,2021-10-15T04:32:14Z,27.7663,-81.6868,3645290,57711,NA,NA,12,16972.411944517247,40780774,NA,1.583166222714791,84000012,USA,189874.63157780547,NA,NA,NA
Georgia,US,2021-10-14,2021,10,14,2021-10-15T04:32:14Z,33.0406,-83.6431,1613794,27565,NA,NA,13,15199.48861413923,11974950,NA,1.708086657900575,84000013,USA,112785.84266634197,NA,NA,NA
Grand Princess,US,2021-10-14,2021,10,14,2021-10-15T04:32:14Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA,NA,NA
