Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2021-10-24,2021,10,24,2021-10-25T04:31:58Z,32.3182,-86.9023,820011,15407,NA,NA,1,16724.04773631833,NA,NA,1.8788772345736824,84000001,USA,NA,NA,NA,NA
Alaska,US,2021-10-24,2021,10,24,2021-10-25T04:31:58Z,61.3707,-152.4044,133272,698,NA,NA,2,18217.881333342448,3260409,NA,0.5237409208235788,84000002,USA,445688.0984765121,NA,NA,NA
American Samoa,US,2021-10-24,2021,10,24,2021-10-25T04:31:58Z,-14.271,-170.132,3,0,NA,NA,60,5.3917075537822825,2140,NA,0,16,ASM,3846.084721698028,NA,NA,NA
Arizona,US,2021-10-24,2021,10,24,2021-10-25T04:31:58Z,33.7298,-111.4312,1149824,20862,NA,NA,4,15797.069730833058,13422057,NA,1.814364633196037,84000004,USA,184401.41305122868,NA,NA,NA
Arkansas,US,2021-10-24,2021,10,24,2021-10-25T04:31:58Z,34.9697,-92.3731,510245,8281,NA,NA,5,16907.824365001838,4052900,NA,1.6229458397436525,84000005,USA,134299.6430517025,NA,NA,NA
California,US,2021-10-24,2021,10,24,2021-10-25T04:31:58Z,36.1162,-119.6816,4867224,71305,NA,NA,6,12322.812108040593,99679827,NA,1.465388188211296,84000006,USA,252275.92737568828,NA,NA,NA
Colorado,US,2021-10-24,2021,10,24,2021-10-25T04:31:58Z,39.0598,-105.3111,737930,8637,NA,NA,8,12513.509909118946,11822358,NA,1.1141794565790568,84000008,USA,205294.32153166944,NA,NA,NA
Connecticut,US,2021-10-24,2021,10,24,2021-10-25T04:31:58Z,41.5978,-72.7554,400226,8739,NA,NA,9,11225.632045891396,10486480,NA,2.183516313282995,84000009,USA,294127.23295487853,NA,NA,NA
Delaware,US,2021-10-24,2021,10,24,2021-10-25T04:31:58Z,39.3185,-75.5071,142354,2064,NA,NA,10,14618.9425774623,2368711,NA,1.449906570942861,84000010,USA,2.432530880172197e-5,NA,NA,NA
Diamond Princess,US,2021-10-24,2021,10,24,2021-10-25T04:31:58Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,NA
