Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2021-12-10,2021,12,10,2021-12-11T04:32:34Z,32.3182,-86.9023,851237,16243,NA,NA,1,17360.8990890615,NA,NA,1.9081642362820224,84000001,USA,NA,NA,NA,NA
Alaska,US,2021-12-10,2021,12,10,2021-12-11T04:32:34Z,61.3707,-152.4044,153425,886,NA,NA,2,20972.73578522169,3580139,NA,0.5774808538373798,84000002,USA,489394.2272860863,NA,NA,NA
American Samoa,US,2021-12-10,2021,12,10,2021-12-11T04:32:34Z,-14.271,-170.132,10,0,NA,NA,60,17.97235851260761,2140,NA,0,16,ASM,3846.084721698028,NA,NA,NA
Arizona,US,2021-12-10,2021,12,10,2021-12-11T04:32:34Z,33.7298,-111.4312,1309184,22947,NA,NA,4,17986.466570962988,14923229,NA,1.752771191826359,84000004,USA,205025.5422762005,NA,NA,NA
Arkansas,US,2021-12-10,2021,12,10,2021-12-11T04:32:34Z,34.9697,-92.3731,537461,8831,NA,NA,5,17809.672198724635,4288540,NA,1.6430959641722842,84000005,USA,142107.96990129247,NA,NA,NA
California,US,2021-12-10,2021,12,10,2021-12-11T07:33:27Z,36.1162,-119.6816,5146057,75191,NA,NA,6,13028.487412616598,113686439,NA,1.4617184472337454,84000006,USA,287724.7352040911,NA,NA,NA
Colorado,US,2021-12-10,2021,12,10,2021-12-11T04:32:34Z,39.0598,-105.3111,872483,10293,NA,NA,8,14831.101825122736,13428820,NA,1.127172502938821,84000008,USA,233190.40845074336,NA,NA,NA
Connecticut,US,2021-12-10,2021,12,10,2021-12-11T04:32:34Z,41.5978,-72.7554,439423,8972,NA,NA,9,12325.038629428713,11330031,NA,2.041768409937577,84000009,USA,317787.3478348307,NA,NA,NA
Delaware,US,2021-12-10,2021,12,10,2021-12-11T04:32:34Z,39.3185,-75.5071,159399,2211,NA,NA,10,16369.366704868942,2625541,NA,1.387085238928726,84000010,USA,2.696280618301765e-5,NA,NA,NA
Diamond Princess,US,2021-12-10,2021,12,10,2021-12-11T04:32:34Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,NA
District of Columbia,US,2021-12-10,2021,12,10,2021-12-11T04:32:34Z,38.8974,-77.0268,68702,1199,NA,NA,11,9734.622365741929,2462761,NA,1.7452184798113592,84000011,USA,348957.0654722855,NA,NA,NA
Florida,US,2021-12-10,2021,12,10,2021-12-11T04:32:34Z,27.7663,-81.6868,3754042,62026,NA,NA,12,17478.75951735511,44365622,NA,1.6522457660303214,84000012,USA,206565.6265369112,NA,NA,NA
Georgia,US,2021-12-10,2021,12,10,2021-12-11T04:32:34Z,33.0406,-83.6431,1678746,30823,NA,NA,13,15811.237811661078,13285986,NA,1.8360728782079003,84000013,USA,125133.8107184766,NA,NA,NA
Grand Princess,US,2021-12-10,2021,12,10,2021-12-11T04:32:34Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA,NA,NA
Guam,US,2021-12-10,2021,12,10,2021-12-11T04:32:34Z,13.4443,144.7937,19307,267,NA,NA,66,11756.145382362432,268111,NA,1.382918112601647,316,GUM,163254.35824367194,NA,NA,NA
Hawaii,US,2021-12-10,2021,12,10,2021-12-11T04:32:34Z,21.0943,-157.4983,88825,1045,NA,NA,15,6273.519075170637,2818075,NA,1.1764705882352942,84000015,USA,199034.58787235004,NA,NA,NA
Idaho,US,2021-12-10,2021,12,10,2021-12-11T04:32:34Z,44.2405,-114.4788,311521,4028,NA,NA,16,17431.990442429345,1064852,NA,1.293010744058988,84000016,USA,59586.640665001,NA,NA,NA
Illinois,US,2021-12-10,2021,12,10,2021-12-11T04:32:34Z,40.3495,-88.9861,1884747,29828,NA,NA,17,14873.497660675604,40621171,NA,1.5510868059995448,84000017,USA,320563.0114251141,NA,NA,NA
Indiana,US,2021-12-10,2021,12,10,2021-12-11T04:32:34Z,39.8494,-86.2583,1150899,18014,NA,NA,18,17095.388608124602,15861643,NA,1.565211195769568,84000018,USA,2.356079473944624e-5,NA,NA,NA
Iowa,US,2021-12-10,2021,12,10,2021-12-11T04:32:34Z,42.0115,-93.2105,545804,7550,NA,NA,19,17299.26752813725,1796176,NA,1.3832804449949063,84000019,USA,56929.83039995942,NA,NA,NA
Kansas,US,2021-12-10,2021,12,10,2021-12-11T04:32:34Z,38.5266,-96.7265,486895,6834,NA,NA,20,16712.75392903065,1941982,NA,1.403588042596453,84000020,USA,66658.86341122173,NA,NA,NA
Kentucky,US,2021-12-10,2021,12,10,2021-12-11T04:32:34Z,37.6681,-84.6701,810910,11542,NA,NA,21,18150.61218670212,7912358,NA,1.423339211503126,84000021,USA,177102.44236764862,NA,NA,NA
Louisiana,US,2021-12-10,2021,12,10,2021-12-11T04:32:34Z,31.1695,-91.8678,775935,14877,NA,NA,22,16691.10311190386,10423004,NA,1.9172997738212607,84000022,USA,224208.77328614693,NA,NA,NA
Maine,US,2021-12-10,2021,12,10,2021-12-11T04:32:34Z,44.6939,-69.3819,128982,1365,NA,NA,23,9595.361445962391,3263071,NA,1.058287202865516,84000023,USA,242749.7299533109,NA,NA,NA
Maryland,US,2021-12-10,2021,12,10,2021-12-11T04:32:34Z,39.0639,-76.8021,600316,11255,NA,NA,24,9929.668788291803,15347675,NA,1.8748459144850376,84000024,USA,2.5386184846038823e-05,NA,NA,NA
