Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,32.3182,-86.9023,857844,16353,NA,NA,1,17495.64823680934,NA,NA,1.906290654244828,84000001,USA,NA,NA,NA,NA
Alaska,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,61.3707,-152.4044,154639,946,NA,NA,2,21138.68593182921,3633575,NA,0.6117473599803414,84000002,USA,496698.7676766296,NA,NA,NA
American Samoa,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,-14.271,-170.132,10,0,NA,NA,60,17.97235851260761,2140,NA,0,16,ASM,3846.084721698028,NA,NA,NA
Arizona,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,33.7298,-111.4312,1336806,23519,NA,NA,4,18365.956527778177,15182331,NA,1.75934279169902,84000004,USA,208585.2630346804,NA,NA,NA
Arkansas,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,34.9697,-92.3731,543648,8956,NA,NA,5,18014.68882670976,4338878,NA,1.6473894873153216,84000005,USA,143776.0040082126,NA,NA,NA
California,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,36.1162,-119.6816,5213257,75678,NA,NA,6,13198.536058069927,116285808,NA,1.4520899667979217,84000006,USA,294303.380500763,NA,NA,NA
Colorado,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,39.0598,-105.3111,888917,10485,NA,NA,8,15046.392124938528,13680372,NA,1.1383964121585908,84000008,USA,237558.58924597345,NA,NA,NA
Connecticut,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,41.5978,-72.7554,455566,9002,NA,NA,9,12777.821252538715,11330031,NA,1.9760034769934545,84000009,USA,317787.3478348307,NA,NA,NA
Delaware,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,39.3185,-75.5071,165621,2242,NA,NA,10,17008.330560587576,2682166,NA,1.3536930703232075,84000010,USA,2.7544312584979523e-5,NA,NA,NA
Diamond Princess,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,NA
District of Columbia,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,38.8974,-77.0268,71219,1206,NA,NA,11,10091.264741430736,2516716,NA,1.6933683427175332,84000011,USA,356602.13475329045,NA,NA,NA
Florida,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,27.7663,-81.6868,3782883,62220,NA,NA,12,17613.042752129797,45114235,NA,1.6447772770133255,84000012,USA,210051.1566930911,NA,NA,NA
Georgia,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,33.0406,-83.6431,1691674,30994,NA,NA,13,15932.999937932207,13538262,NA,1.832149693144188,84000013,USA,127509.86750739795,NA,NA,NA
Grand Princess,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA,NA,NA
Guam,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,13.4443,144.7937,19372,270,NA,NA,66,11795.724263071686,270317,NA,1.3937641957464382,316,GUM,164597.6045643583,NA,NA,NA
Hawaii,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,21.0943,-157.4983,92746,1072,NA,NA,15,6550.450888215884,2881938,NA,1.1558449960106096,84000015,USA,203545.09447181667,NA,NA,NA
Idaho,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,44.2405,-114.4788,313967,4068,NA,NA,16,17568.862912093293,1074093,NA,1.295677571209713,84000016,USA,60103.74552688348,NA,NA,NA
Illinois,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,40.3495,-88.9861,1944061,30202,NA,NA,17,15341.56771943038,42033355,NA,1.5200179418699873,84000017,USA,331707.297633071,NA,NA,NA
Indiana,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,39.8494,-86.2583,1181554,18385,NA,NA,18,17550.736243131723,16152402,NA,1.55600167237384,84000018,USA,2.399268651242629e-5,NA,NA,NA
Iowa,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,42.0115,-93.2105,557029,7680,NA,NA,19,17655.04410361735,1804739,NA,1.3787432970276234,84000019,USA,57201.23483789584,NA,NA,NA
Kansas,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,38.5266,-96.7265,498614,6913,NA,NA,20,17115.010603045193,1974576,NA,1.386443220607524,84000020,USA,67777.65802107152,NA,NA,NA
Kentucky,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,37.6681,-84.6701,829791,11815,NA,NA,21,18573.22592768092,8040775,NA,1.423852512259111,84000021,USA,179976.80224134578,NA,NA,NA
Louisiana,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,31.1695,-91.8678,780668,14924,NA,NA,22,16792.91446340707,10583508,NA,1.9116961371543344,84000022,USA,227661.3676579345,NA,NA,NA
Maine,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,44.6939,-69.3819,136401,1441,NA,NA,23,10147.283315429411,3264926,NA,1.05644386771358,84000023,USA,242887.72901893448,NA,NA,NA
Maryland,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,39.0639,-76.8021,620775,11255,NA,NA,24,10268.07571687552,15629928,NA,1.8130562603197613,84000024,USA,2.5853052096703763e-5,NA,NA,NA
Massachusetts,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,42.2302,-71.5301,1005470,16285,NA,NA,25,14587.879033204628,35121337,NA,1.9721125443822287,84000025,USA,5.095585304786955e-5,NA,NA,NA
Michigan,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,43.3266,-84.5361,1614141,27739,NA,NA,26,16162.652574278374,19591569,NA,1.718499189352107,84000026,USA,1.961735208584643e-5,NA,NA,NA
Minnesota,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,45.6945,-93.9002,979283,10235,NA,NA,27,17364.306749092848,13551214,NA,1.0451524227419449,84000027,USA,240285.4299713173,NA,NA,NA
Mississippi,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,32.7416,-89.6787,522455,10354,NA,NA,28,17554.73264275411,2727107,NA,1.9817974753806549,84000028,USA,91632.07218455795,NA,NA,NA
Missouri,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,38.4561,-92.2884,966955,15871,NA,NA,29,15755.052442163067,8193023,NA,1.641338014695617,84000029,USA,133492.77580119882,NA,NA,NA
Montana,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,46.9219,-110.4544,194764,2877,NA,NA,30,18223.054741021988,2271402,NA,1.4771723727177508,84000030,USA,212523.2742440432,NA,NA,NA
Nebraska,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,41.1254,-98.2681,327301,3298,NA,NA,31,16919.956906712545,4346674,NA,1.0076351737391576,84000031,USA,224703.0616085128,NA,NA,NA
Nevada,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,38.3135,-117.0554,468953,8277,NA,NA,32,15224.975618118044,4956936,NA,1.7649956392218409,84000032,USA,160931.32945214462,NA,NA,NA
New Hampshire,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,43.4525,-71.5639,183056,1836,NA,NA,33,13462.86085793231,3067973,NA,1.0029717682020802,84000033,USA,225634.1972669192,NA,NA,NA
New Jersey,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,40.2989,-74.521,1345717,28714,NA,NA,34,15150.734222078114,16495714,NA,2.133732426654341,84000034,USA,185716.7432806549,NA,NA,NA
New Mexico,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,34.8405,-106.2485,336790,5577,NA,NA,35,16061.872475056383,5543846,NA,1.6559280263665783,84000035,USA,264391.89843330096,NA,NA,NA
New York,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,42.1657,-74.9481,2960416,58600,NA,NA,36,15217.861655251703,84984802,NA,1.9794515365408103,84000036,USA,436859.8736241657,NA,NA,NA
North Carolina,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,35.6301,-79.8064,1589054,19121,NA,NA,37,15151.041887154985,21049933,NA,1.2032945387633145,84000037,USA,2.0070332197949595e-5,NA,NA,NA
North Dakota,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,47.5289,-99.784,169268,2023,NA,NA,38,22233.755258758472,2009420,NA,1.1939681883908284,84000038,USA,263681.95763599285,NA,NA,NA
Northern Mariana Islands,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,15.0979,145.6739,2321,6,NA,NA,69,4208.980124764254,17542,NA,0.2585092632485997,580,MNP,31811.25779776585,NA,NA,NA
Ohio,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,40.3888,-82.7649,1847140,30357,NA,NA,39,15802.243115380996,25300375,NA,1.6398865272800112,84000039,USA,2.164441659323644e-5,NA,NA,NA
Oklahoma,US,2021-12-19,2021,12,19,2021-12-20T04:32:17Z,35.5653,-96.9289,685906,12222,NA,NA,40,17334.117434775235,4795336,NA,1.7818768169399306,84000040,USA,121187.03927827624,NA,NA,NA
