Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,32.3182,-86.9023,531751,10997,NA,NA,1,10845.011966711434,NA,NA,2.068073214718919,84000001,USA,NA,NA,NA,NA
Alaska,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,61.3707,-152.4044,69267,353,NA,NA,2,9468.590448981266,2173168,NA,0.509622186611229,84000002,USA,297065.52570245165,NA,NA,NA
American Samoa,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,-14.271,-170.132,0,0,NA,NA,60,0,2140,NA,NA,16,ASM,3846.084721698028,NA,NA,NA
Arizona,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,33.7298,-111.4312,870624,17430,NA,NA,4,11961.228881408631,9381204,NA,2.0020123497629285,84000004,USA,128885.4065901999,NA,NA,NA
Arkansas,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,34.9697,-92.3731,338043,5777,NA,NA,5,11201.622106670944,3003648,NA,1.7089541863017428,84000005,USA,99530.9171834884,NA,NA,NA
California,US,2021-05-12,2021,5,12,2021-05-13T07:31:24Z,36.1162,-119.6816,3825240,61467,NA,NA,6,9685.977425264076,62201980,NA,1.604694883522835,84000006,USA,157424.65312569228,NA,NA,NA
Colorado,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,39.0598,-105.3111,540982,6592,NA,NA,8,9145.878540012947,8088922,NA,1.2155226918454414,84000008,USA,140463.49754529467,NA,NA,NA
Connecticut,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,41.5978,-72.7554,344141,8161,NA,NA,9,9652.546905761024,8203926,NA,2.371411717871454,84000009,USA,230105.62684013945,NA,NA,NA
Delaware,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,39.3185,-75.5071,106455,1644,NA,NA,10,10932.320356883189,1801171,NA,1.54431449908412,84000010,USA,1.84969972190387e-5,NA,NA,NA
Diamond Princess,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,NA
District of Columbia,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,38.8974,-77.0268,48336,1115,NA,NA,11,6848.893870200312,1560061,NA,2.306769281694803,84000011,USA,221050.4017717347,NA,NA,NA
Florida,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,27.7663,-81.6868,2278549,35882,NA,NA,12,10608.88770544122,28779513,NA,1.5747741216010716,84000012,USA,133996.95228598805,NA,NA,NA
Georgia,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,33.0406,-83.6431,1112297,20432,NA,NA,13,10476.148496673815,8504690,NA,1.836919455864756,84000013,USA,80101.26374356565,NA,NA,NA
Grand Princess,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA,NA,NA
Guam,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,13.4443,144.7937,8061,139,NA,NA,66,4908.390113804505,147097,NA,1.724351817392383,316,GUM,89568.2248567549,NA,NA,NA
Hawaii,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,21.0943,-157.4983,34917,489,NA,NA,15,2466.1127559553406,1509902,NA,1.4004639573846551,84000015,USA,106641.1370519369,NA,NA,NA
Idaho,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,44.2405,-114.4788,189586,2064,NA,NA,16,10608.79151010176,718221,NA,1.0886879832899057,84000016,USA,40189.97630192522,NA,NA,NA
Illinois,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,40.3495,-88.9861,1359748,24640,NA,NA,17,10730.486170851056,23435198,NA,1.812100477441408,84000017,USA,184939.4652907424,NA,NA,NA
Indiana,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,39.8494,-86.2583,731810,13445,NA,NA,18,10870.264321466666,10076952,NA,1.8372255093535208,84000018,USA,1.4968247467885405e-5,NA,NA,NA
Iowa,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,42.0115,-93.2105,368566,5994,NA,NA,19,11681.705952641303,1444607,NA,1.6263030230677815,84000019,USA,45786.84466588697,NA,NA,NA
Kansas,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,38.5266,-96.7265,312801,5030,NA,NA,20,10736.947682261509,1389036,NA,1.6080511251562497,84000020,USA,47678.897640281815,NA,NA,NA
Kentucky,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,37.6681,-84.6701,450541,6630,NA,NA,21,10084.466790653658,5198671,NA,1.4715641861672966,84000021,USA,116361.94054488768,NA,NA,NA
Louisiana,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,31.1695,-91.8678,463997,10463,NA,NA,22,9981.018733030543,6624543,NA,2.2549714761086816,84000022,USA,142500.24845153387,NA,NA,NA
Maine,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,44.6939,-69.3819,64748,798,NA,NA,23,4816.799730994813,2153200,NA,1.2324705010193364,84000023,USA,160183.06636155606,NA,NA,NA
Maryland,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,39.0639,-76.8021,454271,8879,NA,NA,24,7513.976922364399,9986284,NA,1.954560163426677,84000024,USA,1.651804925169708e-5,NA,NA,NA
Massachusetts,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,42.2302,-71.5301,699187,14250,NA,NA,25,10144.166785273796,22116958,NA,2.533227877520606,84000025,USA,3.208842709245103e-5,NA,NA,NA
Michigan,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,43.3266,-84.5361,970376,19528,NA,NA,26,9716.530435951972,13267210,NA,2.0124158058319663,84000026,USA,1.3284670041835984e-5,NA,NA,NA
Minnesota,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,45.6945,-93.9002,590436,7348,NA,NA,27,10469.406514467611,8786150,NA,1.24450406140547,84000027,USA,155792.96663328385,NA,NA,NA
Mississippi,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,32.7416,-89.6787,314147,7244,NA,NA,28,10555.486301257097,1911250,NA,2.305926843165779,84000028,USA,64218.89495452009,NA,NA,NA
Missouri,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,38.4561,-92.2884,598292,9252,NA,NA,29,9748.252851194344,5378931,NA,1.546402091286529,84000029,USA,87641.45176122637,NA,NA,NA
Montana,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,46.9219,-110.4544,110317,1595,NA,NA,30,10321.78806075724,1342698,NA,1.4458333711032751,84000030,USA,125629.27006356792,NA,NA,NA
Nebraska,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,41.1254,-98.2681,222088,2257,NA,NA,31,11480.928532140066,2905545,NA,1.0162638233493029,84000031,USA,150203.31801770878,NA,NA,NA
Nevada,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,38.3135,-117.0554,319714,5515,NA,NA,32,10379.798945248229,3269198,NA,1.7249792001601432,84000032,USA,106137.41641657113,NA,NA,NA
New Hampshire,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,43.4525,-71.5639,97093,1322,NA,NA,33,7140.7085770432095,1943173,NA,1.3615811644505784,84000033,USA,142910.73617849677,NA,NA,NA
New Jersey,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,40.2989,-74.521,1009093,25882,NA,NA,34,11360.85807666803,14028034,NA,2.5648775682717053,84000034,USA,157934.40581658352,NA,NA,NA
New Mexico,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,34.8405,-106.2485,200232,4111,NA,NA,35,9549.27655044832,3360815,NA,2.053118382676096,84000035,USA,160280.83358251912,NA,NA,NA
New York,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,42.1657,-74.9481,2077563,52620,NA,NA,36,10679.60256736543,53205655,NA,2.5327751793808417,84000036,USA,273500.8515921584,NA,NA,NA
North Carolina,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,35.6301,-79.8064,986443,12830,NA,NA,37,9405.368988272789,12754978,NA,1.3006326772048664,84000037,USA,1.2161399546380445e-5,NA,NA,NA
North Dakota,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,47.5289,-99.784,108664,1532,NA,NA,38,14272.198325070663,1538142,NA,1.4085672517308276,84000038,USA,201839.48287672127,NA,NA,NA
Northern Mariana Islands,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,15.0979,145.6739,170,2,NA,NA,69,308.28376613956186,17542,NA,1.1764705882352942,580,MNP,31811.25779776585,NA,NA,NA
Ohio,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,40.3888,-82.7649,1087182,20038,NA,NA,39,9300.818711449128,15588028,NA,1.843297626340392,84000039,USA,1.3335524548511008e-5,NA,NA,NA
Oklahoma,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,35.5653,-96.9289,450543,6878,NA,NA,40,11386.057668858326,4027953,NA,1.5266023442823438,84000040,USA,101793.84685912532,NA,NA,NA
Oregon,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,44.572,-122.0709,193014,2560,NA,NA,41,4576.245507958414,4851066,NA,1.326328660097195,84000041,USA,115015.8485462702,NA,NA,NA
Pennsylvania,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,40.5908,-77.2098,1191476,26626,NA,NA,42,9306.960035663207,13449817,NA,2.234707203502211,84000042,USA,105060.36991595603,NA,NA,NA
Puerto Rico,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,18.2208,-66.5901,135871,2412,NA,NA,72,4254.352483362526,2152203,NA,1.7752132537480405,630,PRI,67389.14247889748,NA,NA,NA
Rhode Island,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,41.6809,-71.5118,150252,2696,NA,NA,44,14183.267082703627,4139674,NA,1.7943188776189336,84000044,USA,390770.851484999,NA,NA,NA
South Carolina,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,33.8569,-80.945,585601,9603,NA,NA,45,11373.733324476752,6269555,NA,1.6398537570803329,84000045,USA,121769.33890676392,NA,NA,NA
South Dakota,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,44.2998,-99.4388,123518,1988,NA,NA,46,13962.215949874471,793605,NA,1.6094820188150716,84000046,USA,8.970744659806772e-6,NA,NA,NA
Tennessee,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,35.7478,-86.6923,850761,12240,NA,NA,47,12464.948176748754,7793447,NA,1.4411696640129317,84000047,USA,114119.9067412838,NA,NA,NA
Texas,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,31.0545,-97.5635,2959505,50786,NA,NA,48,10206.639349913185,23638436,NA,1.7159964250778423,84000048,USA,81523.42741370747,NA,NA,NA
Utah,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,40.15,-111.8624,401251,2249,NA,NA,49,12515.7909117961,3348007,NA,0.5604970454902293,84000049,USA,104430.781688344,NA,NA,NA
Vermont,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,44.0459,-72.7107,23651,252,NA,NA,50,3790.291175004688,1634098,NA,1.0654940594478035,84000050,USA,261879.2959491273,NA,NA,NA
Virgin Islands,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,18.3358,-64.8963,3256,27,NA,NA,78,3035.38800014916,106413,NA,0.8292383292383292,850,VIR,99202.9309766193,NA,NA,NA
Virginia,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,37.7693,-78.17,668147,10934,NA,NA,51,7827.842688886288,7194250,NA,1.636466226743516,84000051,USA,84286.02876989671,NA,NA,NA
Washington,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,47.4009,-121.4905,418020,5614,NA,NA,53,5489.50589325418,6731274,NA,1.3429979426821683,84000053,USA,88396.1731307321,NA,NA,NA
West Virginia,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,38.4912,-80.9545,157215,2748,NA,NA,54,8772.438868016965,2834018,NA,1.7479248163343193,84000054,USA,158135.3538521115,NA,NA,NA
Wisconsin,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,44.2685,-89.6165,667637,7687,NA,NA,55,11466.630622176224,8486486,NA,1.1513741748884498,84000055,USA,1.457549540278172e-5,NA,NA,NA
Wyoming,US,2021-05-12,2021,5,12,2021-05-13T04:31:15Z,42.756,-107.3025,58893,712,NA,NA,56,10175.738087874228,737919,NA,1.20897220382728,84000056,USA,127500.22029895,NA,NA,NA
