Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,32.3182,-86.9023,1267907,17749,NA,NA,1,25858.844812096628,NA,NA,1.399866078505758,84000001,USA,NA,NA,NA,NA
Alaska,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,61.3707,-152.4044,234810,1141,NA,NA,2,32097.82036648464,3741734,NA,0.4859247902559516,84000002,USA,511483.7774846387,NA,NA,NA
American Samoa,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,-14.271,-170.132,18,0,NA,NA,60,32.350245322693695,2140,NA,0,16,ASM,3846.084721698028,NA,NA,NA
Arizona,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,33.7298,-111.4312,1957085,27189,NA,NA,4,26887.77431517121,18006672,NA,1.3892600474685566,84000004,USA,247387.9943402113,NA,NA,NA
Arkansas,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,34.9697,-92.3731,810520,10190,NA,NA,5,26857.94040964887,4907875,NA,1.2572175887084835,84000005,USA,162630.6744904573,NA,NA,NA
California,US,2022-02-16,2022,2,16,2022-02-17T07:31:26Z,36.1162,-119.6816,8871077,83339,NA,NA,6,22449.08366709714,143597109,NA,0.9398507260094888,84000006,USA,363424.525620844,NA,NA,NA
Colorado,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,39.0598,-105.3111,1402149,12303,NA,NA,8,22528.033929667898,16366798,NA,0.8986919288076279,84000008,USA,284208.16651431844,NA,NA,NA
Connecticut,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,41.5978,-72.7554,717520,10318,NA,NA,9,20125.16804397514,13033159,NA,1.438008696621697,84000009,USA,365557.0785746001,NA,NA,NA
Delaware,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,39.3185,-75.5071,254083,2654,NA,NA,10,26092.872605682693,3099034,NA,1.044540563516646,84000010,USA,3.182530880172198e-5,NA,NA,NA
Diamond Princess,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,NA
District of Columbia,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,38.8974,-77.0268,133459,1311,NA,NA,11,18910.26413073203,3006570,NA,0.9823241594796904,84000011,USA,426011.2306216516,NA,NA,NA
Florida,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,27.7663,-81.6868,5776333,67914,NA,NA,12,26894.514072874623,53366568,NA,1.1757286153689546,84000012,USA,248473.88716977023,NA,NA,NA
Georgia,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,33.0406,-83.6431,2446525,34464,NA,NA,13,23042.549967162464,16398996,NA,1.4086919201724897,84000013,USA,154453.6371961445,NA,NA,NA
Grand Princess,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA,NA,NA
Guam,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,13.4443,144.7937,41386,315,NA,NA,66,25200.177800510264,348907,NA,0.7611269511428985,316,GUM,212451.51587113112,NA,NA,NA
Hawaii,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,21.0943,-157.4983,232505,1274,NA,NA,15,16421.329046693485,3521734,NA,0.547945205479452,84000015,USA,248732.51254350675,NA,NA,NA
Idaho,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,44.2405,-114.4788,409129,4634,NA,NA,16,22893.907048708355,1182830,NA,1.1326500932468733,84000016,USA,66188.41508283134,NA,NA,NA
Illinois,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,40.3495,-88.9861,3007997,36161,NA,NA,17,23737.606457666978,53187015,NA,1.150570132118257,84000017,USA,419726.6912150984,NA,NA,NA
Indiana,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,39.8494,-86.2583,1671299,22377,NA,NA,18,24825.38075484473,18723533,NA,1.338898665050359,84000018,USA,2.7811829947896824e-5,NA,NA,NA
Iowa,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,42.0115,-93.2105,743285,8948,NA,NA,19,23558.431350176063,1930704,NA,1.2038450930665896,84000019,USA,61193.69776264869,NA,NA,NA
Kansas,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,38.5266,-96.7265,761453,7888,NA,NA,20,26137.00411284194,2221193,NA,1.0359142323951709,84000020,USA,76242.8286137368,NA,NA,NA
Kentucky,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,37.6681,-84.6701,1249266,13482,NA,NA,21,27962.34191714568,9377302,NA,1.0791937025421328,84000021,USA,209892.30859107192,NA,NA,NA
Louisiana,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,31.1695,-91.8678,1216390,16304,NA,NA,22,24833.279340835496,12378198,NA,1.4122766898119274,84000022,USA,266266.86405119265,NA,NA,NA
Maine,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,44.6939,-69.3819,202221,1858,NA,NA,23,15043.832371679468,3739681,NA,0.9187967619584514,84000023,USA,278206.190690159,NA,NA,NA
Maryland,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,39.0639,-76.8021,994577,13965,NA,NA,24,16451.036111735983,18470068,NA,1.404114513004021,84000024,USA,3.055085284037528e-5,NA,NA,NA
Massachusetts,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,42.2302,-71.5301,1656412,19279,NA,NA,25,24032.0823944509,40172070,NA,1.389811230539262,84000025,USA,5.828371783080835e-5,NA,NA,NA
Michigan,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,43.3266,-84.5361,2337406,33870,NA,NA,26,23404.82095618271,22488966,NA,1.4490422288639628,84000026,USA,2.2518562146228787e-5,NA,NA,NA
Minnesota,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,45.6945,-93.9002,1400624,12063,NA,NA,27,24835.37932971513,15646799,NA,0.8612589817110088,84000027,USA,277443.6168884778,NA,NA,NA
Mississippi,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,32.7416,-89.6787,783751,11772,NA,NA,28,26334.40059620671,3452805,NA,1.5020076529407935,84000028,USA,116015.8647970918,NA,NA,NA
Missouri,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,38.4561,-92.2884,1390071,18548,NA,NA,29,22649.08036395702,9484156,NA,1.3343203332779403,84000029,USA,154529.81281409736,NA,NA,NA
Montana,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,46.9219,-110.4544,259701,3091,NA,NA,30,24298.872169898703,2661608,NA,1.1902149009822836,84000030,USA,249032.8206606049,NA,NA,NA
Nebraska,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,41.1254,-98.2681,451944,3870,NA,NA,31,23363.42695026076,5120851,NA,0.8563007806276884,84000031,USA,264724.4531660332,NA,NA,NA
Nevada,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,38.3135,-117.0554,676364,9445,NA,NA,32,21958.75793303976,5688684,NA,1.3964374212702035,84000032,USA,184688.1781312375,NA,NA,NA
New Hampshire,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,43.4525,-71.5639,291540,2326,NA,NA,33,21441.320986592003,3509285,NA,0.7978322014131851,84000033,USA,258090.5059972303,NA,NA,NA
New Jersey,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,40.2989,-74.521,2150351,32544,NA,NA,34,24209.69378047531,17571010,NA,1.5134273427919442,84000034,USA,197822.94681829592,NA,NA,NA
New Mexico,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,34.8405,-106.2485,505359,6729,NA,NA,35,24101.106957219687,6466714,NA,1.3315286756543367,84000035,USA,308404.45262823056,NA,NA,NA
New York,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,42.1657,-74.9481,4895155,66768,NA,NA,36,25163.285015016016,99320160,NA,1.3639608960288283,84000036,USA,510550.0221784588,NA,NA,NA
North Carolina,US,2022-02-16,2022,2,16,2022-02-17T04:31:22Z,35.6301,-79.8064,2549339,21968,NA,NA,37,24307.004024758,25335326,NA,0.8617135657517497,84000037,USA,2.415629584965185e-5,NA,NA,NA
