Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2022-02-23,2022,2,23,2022-02-24T04:31:31Z,32.3182,-86.9023,1275355,18007,NA,NA,1,26010.74607627491,NA,NA,1.4119206024989122,84000001,USA,NA,NA,NA,NA
Alaska,US,2022-02-23,2022,2,23,2022-02-24T04:31:31Z,61.3707,-152.4044,237754,1163,NA,NA,2,32500.256306857405,3741734,NA,0.4891610656392742,84000002,USA,511483.7774846387,NA,NA,NA
American Samoa,US,2022-02-23,2022,2,23,2022-02-24T04:31:31Z,-14.271,-170.132,18,0,NA,NA,60,32.350245322693695,2140,NA,0,16,ASM,3846.084721698028,NA,NA,NA
Arizona,US,2022-02-23,2022,2,23,2022-02-24T04:31:31Z,33.7298,-111.4312,1971678,27790,NA,NA,4,27088.262945241582,18181189,NA,1.40945935391073,84000004,USA,249785.62842874645,NA,NA,NA
Arkansas,US,2022-02-23,2022,2,23,2022-02-24T04:31:31Z,34.9697,-92.3731,817227,10341,NA,NA,5,27080.18811029477,4939286,NA,1.2653766946026013,84000005,USA,163671.53068920315,NA,NA,NA
California,US,2022-02-23,2022,2,23,2022-02-24T04:31:31Z,36.1162,-119.6816,8942568,84439,NA,NA,6,22630.579403239342,145812039,NA,0.9446372644571674,84000006,USA,369030.20870276017,NA,NA,NA
Colorado,US,2022-02-23,2022,2,23,2022-02-24T04:31:31Z,39.0598,-105.3111,1407102,12354,NA,NA,8,22719.412732238463,16518263,NA,0.8964719712065035,84000008,USA,286838.3443866849,NA,NA,NA
Connecticut,US,2022-02-23,2022,2,23,2022-02-24T04:31:31Z,41.5978,-72.7554,721496,10438,NA,NA,9,20236.68781783907,13141503,NA,1.4467162673112532,84000009,USA,368595.9363159263,NA,NA,NA
Delaware,US,2022-02-23,2022,2,23,2022-02-24T04:31:31Z,39.3185,-75.5071,255385,2703,NA,NA,10,26226.58056777617,3124395,NA,1.0584020204788849,84000010,USA,3.208575178379977e-5,NA,NA,NA
Diamond Princess,US,2022-02-23,2022,2,23,2022-02-24T04:31:31Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,NA
District of Columbia,US,2022-02-23,2022,2,23,2022-02-24T04:31:31Z,38.8974,-77.0268,134114,1317,NA,NA,11,19003.073330603373,3040995,NA,0.9820003877298418,84000011,USA,430889.0271187065,NA,NA,NA
Florida,US,2022-02-23,2022,2,23,2022-02-24T04:31:31Z,27.7663,-81.6868,5818706,68955,NA,NA,12,27091.802083245548,53856449,NA,1.1850572962442163,84000012,USA,250754.76527159265,NA,NA,NA
Georgia,US,2022-02-23,2022,2,23,2022-02-24T04:31:31Z,33.0406,-83.6431,2458946,35095,NA,NA,13,23159.536923413525,16561265,NA,1.4272375237195123,84000013,USA,155981.9647385246,NA,NA,NA
Grand Princess,US,2022-02-23,2022,2,23,2022-02-24T04:31:31Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA,NA,NA
Guam,US,2022-02-23,2022,2,23,2022-02-24T04:31:31Z,13.4443,144.7937,43560,320,NA,NA,66,26523.939133770527,356833,NA,0.7346189164370982,316,GUM,217277.70369423184,NA,NA,NA
Hawaii,US,2022-02-23,2022,2,23,2022-02-24T04:31:31Z,21.0943,-157.4983,234835,1304,NA,NA,15,16585.89194503458,3575054,NA,0.5552834969233718,84000015,USA,252498.38968494328,NA,NA,NA
Idaho,US,2022-02-23,2022,2,23,2022-02-24T04:31:31Z,44.2405,-114.4788,419178,4715,NA,NA,16,23456.22571087229,1188194,NA,1.1248204819909442,84000016,USA,66488.57204410584,NA,NA,NA
Illinois,US,2022-02-23,2022,2,23,2022-02-24T04:31:31Z,40.3495,-88.9861,3022690,36602,NA,NA,17,23853.588209618807,53968881,NA,1.1562571542377569,84000017,USA,425896.8067809671,NA,NA,NA
Indiana,US,2022-02-23,2022,2,23,2022-02-24T04:31:31Z,39.8494,-86.2583,1678628,22693,NA,NA,18,24934.24530604248,18870779,NA,1.351877843095671,84000018,USA,2.8030548322922942e-5,NA,NA,NA
Iowa,US,2022-02-23,2022,2,23,2022-02-24T04:31:31Z,42.0115,-93.2105,747702,9085,NA,NA,19,23698.428244064315,1932853,NA,1.2150562657315347,84000019,USA,61261.81035603014,NA,NA,NA
Kansas,US,2022-02-23,2022,2,23,2022-02-24T04:31:31Z,38.5266,-96.7265,764957,7928,NA,NA,20,26257.27951055053,2241301,NA,1.0363981243390152,84000020,USA,76933.03914373803,NA,NA,NA
Kentucky,US,2022-02-23,2022,2,23,2022-02-24T04:31:31Z,37.6681,-84.6701,1270258,13689,NA,NA,21,28432.20620667628,9478354,NA,1.077655090540662,84000021,USA,212154.15720890943,NA,NA,NA
Louisiana,US,2022-02-23,2022,2,23,2022-02-24T04:31:31Z,31.1695,-91.8678,1224028,16557,NA,NA,22,24976.92950042527,12538919,NA,1.425943437663096,84000022,USA,269724.12630028353,NA,NA,NA
Maine,US,2022-02-23,2022,2,23,2022-02-24T04:31:31Z,44.6939,-69.3819,222925,1971,NA,NA,23,16584.065608698627,3782575,NA,0.8841538634069754,84000023,USA,281397.20520275075,NA,NA,NA
Maryland,US,2022-02-23,2022,2,23,2022-02-24T04:31:31Z,39.0639,-76.8021,999229,14062,NA,NA,24,16527.983618054546,18700921,NA,1.4072850167479127,84000024,USA,3.0932700705297e-5,NA,NA,NA
