Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Maine,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,44.6939,-69.3819,287657,2569,NA,NA,23,21399.6750512568,NA,NA,0.8930775194067935,84000023,USA,NA,NA
Maryland,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,39.0639,-76.8021,1243756,15347,NA,NA,24,20572.64029852721,NA,NA,1.2339236956444832,84000024,USA,NA,NA
Massachusetts,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,42.2302,-71.5301,2040602,21646,NA,NA,25,29606.10971079737,NA,NA,1.060765401582474,84000025,USA,NA,NA
Michigan,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,43.3266,-84.5361,2821489,38464,NA,NA,26,28252.021632030977,NA,NA,1.3632518149104955,84000026,USA,NA,NA
Minnesota,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,45.6945,-93.9002,1658677,13613,NA,NA,27,29411.085687860483,NA,NA,0.8207143404050337,84000027,USA,NA,NA
Mississippi,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,32.7416,-89.6787,925596,12879,NA,NA,28,31100.459015996847,NA,NA,1.3914277935513983,84000028,USA,NA,NA
Missouri,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,38.4561,-92.2884,1646643,21607,NA,NA,29,26829.153840990068,NA,NA,1.3122031798472025,84000029,USA,NA,NA
Montana,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,46.9219,-110.4544,308023,3512,NA,NA,30,28820.110443890124,NA,NA,1.1401745973514965,84000030,USA,NA,NA
Nebraska,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,41.1254,-98.2681,536073,4490,NA,NA,31,27712.509460258643,NA,NA,0.8375724947908214,84000031,USA,NA,NA
Nevada,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,38.3135,-117.0554,846812,11475,NA,NA,32,27492.5036264397,NA,NA,1.3550823559420508,84000032,USA,NA,NA
New Hampshire,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,43.4525,-71.5639,348557,2690,NA,NA,33,25634.63853715973,NA,NA,0.7717532569995725,84000033,USA,NA,NA
New Jersey,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,40.2989,-74.521,2722301,34700,NA,NA,34,30648.984090635306,NA,NA,1.2746569905385188,84000034,USA,NA,NA
New Mexico,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,34.8405,-106.2485,616931,8547,NA,NA,35,29422.094028649928,NA,NA,1.385406147527033,84000035,USA,NA,NA
New York,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,42.1657,-74.9481,6083358,71619,NA,NA,36,31271.17960562593,NA,NA,1.177293856452308,84000036,USA,NA,NA
North Carolina,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,35.6301,-79.8064,3182775,26458,NA,NA,37,30346.581892364706,NA,NA,0.8312871629317183,84000037,USA,NA,NA
North Dakota,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,47.5289,-99.784,268423,2364,NA,NA,38,35074.18031603728,NA,NA,0.8844425654820474,84000038,USA,NA,NA
Northern Mariana Islands,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,15.0979,145.6739,13166,40,NA,NA,69,23875.670970549832,NA,NA,0.3038128512836093,580,MNP,NA,NA
Ohio,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,40.3888,-82.7649,3131645,39951,NA,NA,39,26791.155863154563,NA,NA,1.2698438041348876,84000039,USA,NA,NA
Oklahoma,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,35.5653,-96.9289,1194061,16852,NA,NA,40,30176.13725245901,NA,NA,1.411318182236921,84000040,USA,NA,NA
Oregon,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,44.572,-122.0709,890507,8520,NA,NA,41,21113.383788510284,NA,NA,0.9567583410349384,84000041,USA,NA,NA
Pennsylvania,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,40.5908,-77.2098,3239298,47098,NA,NA,42,25303.08376299964,NA,NA,1.4539569993251624,84000042,USA,NA,NA
Puerto Rico,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,18.2208,-66.5901,948486,5095,NA,NA,72,29698.71252537031,NA,NA,0.5371718718041173,630,PRI,NA,NA
Rhode Island,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,41.6809,-71.5118,423563,3667,NA,NA,44,39982.87646987193,NA,NA,0.86575078559742,84000044,USA,NA,NA
South Carolina,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,33.8569,-80.945,1703439,18331,NA,NA,45,33084.74698730596,NA,NA,1.0761171958608438,84000045,USA,NA,NA
South Dakota,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,44.2998,-99.4388,260639,3017,NA,NA,46,29462.086521473244,NA,NA,1.15753973887254,84000046,USA,NA,NA
Tennessee,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,35.7478,-86.6923,2333346,27730,NA,NA,47,34131.40447146317,NA,NA,1.1861119322079563,84000047,USA,NA,NA
Texas,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,31.0545,-97.5635,7956418,90643,NA,NA,48,27477.951092432748,NA,NA,1.138742341675668,84000048,USA,NA,NA
Utah,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,40.15,-111.8624,1036535,5011,NA,NA,49,32331.521498410148,NA,NA,0.4834376070272591,84000049,USA,NA,NA
Vermont,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,44.0459,-72.7107,141840,719,NA,NA,50,22731.169940495747,NA,NA,0.5069091934574168,84000050,USA,NA,NA
Virgin Islands,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,18.3358,-64.8963,23109,123,NA,NA,78,21543.23749860164,NA,NA,0.532260158379852,850,VIR,NA,NA
Virginia,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,37.7693,-78.17,2078555,21749,NA,NA,51,24351.82910377213,NA,NA,1.0463519127470766,84000051,USA,NA,NA
Washington,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,47.4009,-121.4905,1805781,14245,NA,NA,53,23713.80661553616,NA,NA,0.7888553484614137,84000053,USA,NA,NA
West Virginia,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,38.4912,-80.9545,597764,7382,NA,NA,54,33354.62994944053,NA,NA,1.234935526395032,84000054,USA,NA,NA
Wisconsin,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,44.2685,-89.6165,1858743,15217,NA,NA,55,31923.81399256737,NA,NA,0.8186715430804581,84000055,USA,NA,NA
Wyoming,US,2022-09-22,2022,9,22,2022-09-23T04:32:38Z,42.756,-107.3025,176256,1891,NA,NA,56,30454.12684727149,NA,NA,1.072871278140886,84000056,USA,NA,NA
