Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,32.3182,-86.9023,1494300,20160,NA,NA,1,30476.10889656417,NA,NA,1.3491266813892793,84000001,USA,NA,NA,NA,NA
Alaska,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,61.3707,-152.4044,294498,1338,NA,NA,2,40256.99034235761,NA,NA,0.4543324572662632,84000002,USA,NA,NA,NA,NA
American Samoa,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,-14.271,-170.132,8168,34,NA,NA,60,14679.822433097896,NA,NA,0.4162585700293829,16,ASM,NA,NA,NA,NA
Arizona,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,33.7298,-111.4312,2254374,31114,NA,NA,4,30972.13423739376,20660194,NA,1.3801614106621174,84000004,USA,283843.897214303,NA,NA,NA
Arkansas,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,34.9697,-92.3731,935181,11929,NA,NA,5,30988.791849967725,5460319,NA,1.2755819461687097,84000005,USA,180936.83353855985,NA,NA,NA
California,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,36.1162,-119.6816,11126236,94973,NA,NA,6,28143.865760223107,182918249,NA,0.8540532345131642,84000006,USA,462940.9208385972,NA,NA,NA
Colorado,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,39.0598,-105.3111,1634692,13177,NA,NA,8,28386.29865998372,19889381,NA,0.806084571283153,84000008,USA,345377.54465563275,NA,NA,NA
Connecticut,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,41.5978,-72.7554,875574,11269,NA,NA,9,24558.30344092916,14648536,NA,1.2870414151173972,84000009,USA,410865.5488323941,NA,NA,NA
Delaware,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,39.3185,-75.5071,303196,3070,NA,NA,10,31136.49713893716,3523127,NA,1.0125463396614731,84000010,USA,361805.01641054713,NA,NA,NA
Diamond Princess,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,NA
District of Columbia,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,38.8974,-77.0268,166381,1382,NA,NA,11,23575.09539510505,NA,NA,0.830623689002951,84000011,USA,NA,NA,NA,NA
Florida,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,27.7663,-81.6868,7042096,80027,NA,NA,12,32787.886358790965,62476414,NA,1.1364088191924675,84000012,USA,290889.1844611004,NA,NA,NA
Georgia,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,33.0406,-83.6431,2870629,39772,NA,NA,13,27036.96556122893,19840209,NA,1.3854803250437449,84000013,USA,186864.6374925441,NA,NA,NA
Grand Princess,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA,NA,NA
Guam,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,13.4443,144.7937,58035,390,NA,NA,66,35337.85141479276,507329,NA,0.6720082708710261,316,GUM,308915.5995591521,NA,NA,NA
Hawaii,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,21.0943,-157.4983,339514,1644,NA,NA,15,23979.1450074583,4278191,NA,0.4842215637646754,84000015,USA,302159.44661664334,NA,NA,NA
Idaho,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,44.2405,-114.4788,490003,5118,NA,NA,16,27419.427944702627,1270439,NA,1.044483401122034,84000016,USA,71090.8109106272,NA,NA,NA
Illinois,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,40.3495,-88.9861,3696385,39370,NA,NA,17,29170.116907427902,NA,NA,1.065094680343092,84000017,USA,NA,NA,NA,NA
Indiana,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,39.8494,-86.2583,1899553,24483,NA,NA,18,28215.85275226489,20832576,NA,1.2888821738587972,84000018,USA,309445.9048346467,NA,NA,NA
Iowa,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,42.0115,-93.2105,843034,9940,NA,NA,19,26719.977686707425,NA,NA,1.179074628069568,84000019,USA,NA,NA,NA,NA
Kansas,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,38.5266,-96.7265,864853,9019,NA,NA,20,29686.22675070384,NA,NA,1.0428361814088638,84000020,USA,NA,NA,NA,NA
Kentucky,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,37.6681,-84.6701,1544602,16742,NA,NA,21,34572.85257896001,NA,NA,1.0839038147043705,84000021,USA,NA,NA,NA,NA
Louisiana,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,31.1695,-91.8678,1433525,17877,NA,NA,22,30836.492217121257,14407960,NA,1.247065799340786,84000022,USA,309928.9837321249,NA,NA,NA
Maine,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,44.6939,-69.3819,283421,2512,NA,NA,23,21084.546187654923,4496198,NA,0.8863139993155059,84000023,USA,334485.78051676374,NA,NA,NA
Maryland,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,39.0639,-76.8021,1225536,15199,NA,NA,24,20271.268079025023,22718531,NA,1.240192046582067,84000024,USA,3.757812355268555e-5,NA,NA,NA
Massachusetts,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,42.2302,-71.5301,2013992,21463,NA,NA,25,29220.03806164466,47045680,NA,1.0656944019638608,84000025,USA,6.825630688880367e-5,NA,NA,NA
Michigan,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,43.3266,-84.5361,2770359,38038,NA,NA,26,27740.04874606696,25944264,NA,1.3730350470823456,84000026,USA,2.597840742087325e-5,NA,NA,NA
Minnesota,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,45.6945,-93.9002,1639213,13471,NA,NA,27,29065.95678583284,NA,NA,0.8217968012698776,84000027,USA,NA,NA,NA,NA
Mississippi,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,32.7416,-89.6787,913049,12794,NA,NA,28,30678.87394078724,NA,NA,1.4012391448870762,84000028,USA,NA,NA,NA,NA
Missouri,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,38.4561,-92.2884,1626317,21511,NA,NA,29,26480.73427500901,NA,NA,1.323315506178795,84000029,USA,NA,NA,NA,NA
Montana,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,46.9219,-110.4544,305561,3502,NA,NA,30,28589.753905862584,3053722,NA,1.1460886696927943,84000030,USA,285720.888715898,NA,NA,NA
Nebraska,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,41.1254,-98.2681,530925,4455,NA,NA,31,27446.38152861237,NA,NA,0.8391015680180817,84000031,USA,NA,NA,NA,NA
Nevada,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,38.3135,-117.0554,841839,11400,NA,NA,32,27075.349430353526,NA,NA,1.3669671196443969,84000032,USA,NA,NA,NA,NA
New Hampshire,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,43.4525,-71.5639,344828,2662,NA,NA,33,25360.38908268007,NA,NA,0.7719790736251116,84000033,USA,NA,NA,NA,NA
New Jersey,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,40.2989,-74.521,2681396,34577,NA,NA,34,30188.45577498342,31410291,NA,1.2895148646451329,84000034,USA,353632.27987692226,NA,NA,NA
New Mexico,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,34.8405,-106.2485,612146,8469,NA,NA,35,29193.89230118431,7817239,NA,1.38349348031352,84000035,USA,372812.42294912937,NA,NA,NA
New York,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,42.1657,-74.9481,5998118,71180,NA,NA,36,30833.00790019884,118166010,NA,1.186705563311692,84000036,USA,607426.1159692048,NA,NA,NA
North Carolina,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,35.6301,-79.8064,3120822,26335,NA,NA,37,29755.88296203577,30066936,NA,0.8438481912778107,84000037,USA,2.866771089934062e-5,NA,NA,NA
North Dakota,US,2022-09-02,2022,9,2,2022-09-03T04:33:27Z,47.5289,-99.784,265411,2348,NA,NA,38,34814.75260543105,NA,NA,0.8850024499641929,84000038,USA,NA,NA,NA,NA
