Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Indiana,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,39.8494,-86.2583,1921993,24708,NA,NA,18,28549.175242219542,NA,NA,1.2855405820936914,84000018,USA,NA,NA
Iowa,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,42.0115,-93.2105,855931,10077,NA,NA,19,27128.748332049687,NA,NA,1.1773145265214136,84000019,USA,NA,NA
Kansas,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,38.5266,-96.7265,879001,9555,NA,NA,20,30171.85926405461,NA,NA,1.0870294800574742,84000020,USA,NA,NA
Kentucky,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,37.6681,-84.6701,1576835,16969,NA,NA,21,35294.324360802595,NA,NA,1.07614303335479,84000021,USA,NA,NA
Louisiana,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,31.1695,-91.8678,1454450,18046,NA,NA,22,31286.60895707575,NA,NA,1.2407439238200006,84000022,USA,NA,NA
Maine,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,44.6939,-69.3819,289066,2577,NA,NA,23,21504.494826708884,NA,NA,0.891491908422298,84000023,USA,NA,NA
Maryland,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,39.0639,-76.8021,1248321,15386,NA,NA,24,20648.14876076802,NA,NA,1.2325355417396646,84000024,USA,NA,NA
Massachusetts,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,42.2302,-71.5301,2040602,21646,NA,NA,25,29606.10971079737,NA,NA,1.060765401582474,84000025,USA,NA,NA
Michigan,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,43.3266,-84.5361,2836167,38624,NA,NA,26,28398.994798864147,NA,NA,1.3618380017819824,84000026,USA,NA,NA
Minnesota,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,45.6945,-93.9002,1658677,13613,NA,NA,27,29411.085687860483,NA,NA,0.8207143404050337,84000027,USA,NA,NA
Mississippi,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,32.7416,-89.6787,927465,12912,NA,NA,28,31163.258291167545,NA,NA,1.3921819152205204,84000028,USA,NA,NA
Missouri,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,38.4561,-92.2884,1653468,21636,NA,NA,29,26940.291600976827,NA,NA,1.3085438186182634,84000029,USA,NA,NA
Montana,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,46.9219,-110.4544,309452,3518,NA,NA,30,28953.81454333828,NA,NA,1.136848364205111,84000030,USA,NA,NA
Nebraska,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,41.1254,-98.2681,537089,4523,NA,NA,31,27765.031989115017,NA,NA,0.8421323095427388,84000031,USA,NA,NA
Nevada,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,38.3135,-117.0554,847332,11501,NA,NA,32,27509.38588824722,NA,NA,1.357319208999542,84000032,USA,NA,NA
New Hampshire,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,43.4525,-71.5639,349851,2703,NA,NA,33,25729.805819030666,NA,NA,0.7726146273699375,84000033,USA,NA,NA
New Jersey,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,40.2989,-74.521,2735732,34731,NA,NA,34,30800.19679831213,NA,NA,1.2695322495039718,84000034,USA,NA,NA
New Mexico,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,34.8405,-106.2485,618126,8563,NA,NA,35,29479.08484668993,NA,NA,1.385316262380162,84000035,USA,NA,NA
New York,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,42.1657,-74.9481,6110086,71737,NA,NA,36,31408.57347402874,NA,NA,1.174075127584129,84000036,USA,NA,NA
North Carolina,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,35.6301,-79.8064,3198866,26525,NA,NA,37,30500.003623159388,NA,NA,0.8292000977846524,84000037,USA,NA,NA
North Dakota,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,47.5289,-99.784,269234,2364,NA,NA,38,35208.0276932848,NA,NA,0.8810802550809335,84000038,USA,NA,NA
Northern Mariana Islands,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,15.0979,145.6739,13171,40,NA,NA,69,23884.738140142177,NA,NA,0.3036975172727963,580,MNP,NA,NA
Ohio,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,40.3888,-82.7649,3131645,40016,NA,NA,39,26791.155863154563,NA,NA,1.2698438041348876,84000039,USA,NA,NA
Oklahoma,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,35.5653,-96.9289,1196540,16852,NA,NA,40,30238.78618266345,NA,NA,1.4083942032861416,84000040,USA,NA,NA
Oregon,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,44.572,-122.0709,894776,8561,NA,NA,41,21214.59920331685,NA,NA,0.9567757740484768,84000041,USA,NA,NA
Pennsylvania,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,40.5908,-77.2098,3254503,47213,NA,NA,42,25421.85436966084,NA,NA,1.450697694855405,84000042,USA,NA,NA
Puerto Rico,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,18.2208,-66.5901,952812,5129,NA,NA,72,29834.1669552562,NA,NA,0.5383013648022905,630,PRI,NA,NA
Rhode Island,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,41.6809,-71.5118,423563,3667,NA,NA,44,39982.87646987193,NA,NA,0.86575078559742,84000044,USA,NA,NA
South Carolina,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,33.8569,-80.945,1708074,18365,NA,NA,45,33174.769466705664,NA,NA,1.0751876089677614,84000045,USA,NA,NA
South Dakota,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,44.2998,-99.4388,261371,3021,NA,NA,46,29544.830267933747,NA,NA,1.155828305359049,84000046,USA,NA,NA
Tennessee,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,35.7478,-86.6923,2338764,27816,NA,NA,47,34213.56667731705,NA,NA,1.1883566216877866,84000047,USA,NA,NA
Texas,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,31.0545,-97.5635,7971118,90743,NA,NA,48,27528.76520634086,NA,NA,1.13789317441991,84000048,USA,NA,NA
Utah,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,40.15,-111.8624,1036535,5011,NA,NA,49,32331.521498410148,NA,NA,0.4834376070272591,84000049,USA,NA,NA
Vermont,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,44.0459,-72.7107,142443,719,NA,NA,50,22827.806259405213,NA,NA,0.5047633088323048,84000050,USA,NA,NA
Virgin Islands,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,18.3358,-64.8963,23154,123,NA,NA,78,21585.188499832195,NA,NA,0.5312257061414875,850,VIR,NA,NA
Virginia,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,37.7693,-78.17,2086021,21831,NA,NA,51,24439.298887390443,NA,NA,1.0465378824086622,84000051,USA,NA,NA
Washington,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,47.4009,-121.4905,1813501,14312,NA,NA,53,23815.18689757033,NA,NA,0.7891917346612988,84000053,USA,NA,NA
West Virginia,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,38.4912,-80.9545,599770,7406,NA,NA,54,33466.5627317402,NA,NA,1.2348066758924254,84000054,USA,NA,NA
Wisconsin,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,44.2685,-89.6165,1864411,15256,NA,NA,55,32021.161596679325,NA,NA,0.8182745113604243,84000055,USA,NA,NA
Wyoming,US,2022-09-28,2022,9,28,2022-09-29T04:31:43Z,42.756,-107.3025,176728,1894,NA,NA,56,30535.68065464209,NA,NA,1.071703408627948,84000056,USA,NA,NA
