Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Minnesota,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,45.6945,-93.9002,1658677,13613,NA,NA,27,29411.085687860483,NA,NA,0.8207143404050337,84000027,USA,NA,NA
Mississippi,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,32.7416,-89.6787,927465,12912,NA,NA,28,31163.258291167545,NA,NA,1.3921819152205204,84000028,USA,NA,NA
Missouri,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,38.4561,-92.2884,1653226,21636,NA,NA,29,26936.34858119721,NA,NA,1.3087353670066335,84000029,USA,NA,NA
Montana,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,46.9219,-110.4544,309452,3518,NA,NA,30,28953.81454333828,NA,NA,1.136848364205111,84000030,USA,NA,NA
Nebraska,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,41.1254,-98.2681,536845,4514,NA,NA,31,27752.4183109251,NA,NA,0.8408386033212566,84000031,USA,NA,NA
Nevada,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,38.3135,-117.0554,846812,11475,NA,NA,32,27492.5036264397,NA,NA,1.3550823559420508,84000032,USA,NA,NA
New Hampshire,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,43.4525,-71.5639,349635,2700,NA,NA,33,25713.920090372147,NA,NA,0.7722339010682568,84000033,USA,NA,NA
New Jersey,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,40.2989,-74.521,2733220,34725,NA,NA,34,30771.91548480724,NA,NA,1.270479507686904,84000034,USA,NA,NA
New Mexico,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,34.8405,-106.2485,617839,8563,NA,NA,35,29465.397512148105,NA,NA,1.385959772691591,84000035,USA,NA,NA
New York,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,42.1657,-74.9481,6105779,71711,NA,NA,36,31386.433568640725,NA,NA,1.1744774909147546,84000036,USA,NA,NA
North Carolina,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,35.6301,-79.8064,3182775,26458,NA,NA,37,30346.581892364706,NA,NA,0.8312871629317183,84000037,USA,NA,NA
North Dakota,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,47.5289,-99.784,269075,2364,NA,NA,38,35208.0276932848,NA,NA,0.8810802550809335,84000038,USA,NA,NA
Northern Mariana Islands,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,15.0979,145.6739,13171,40,NA,NA,69,23884.738140142177,NA,NA,0.3036975172727963,580,MNP,NA,NA
Ohio,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,40.3888,-82.7649,3131645,40003,NA,NA,39,26791.155863154563,NA,NA,1.2698438041348876,84000039,USA,NA,NA
Oklahoma,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,35.5653,-96.9289,1196540,16852,NA,NA,40,30238.78618266345,NA,NA,1.4083942032861416,84000040,USA,NA,NA
Oregon,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,44.572,-122.0709,890507,8520,NA,NA,41,21113.383788510284,NA,NA,0.9567583410349384,84000041,USA,NA,NA
Pennsylvania,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,40.5908,-77.2098,3240293,47098,NA,NA,42,25310.855992768,NA,NA,1.4535105313007188,84000042,USA,NA,NA
Puerto Rico,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,18.2208,-66.5901,952188,5125,NA,NA,72,29814.628452193603,NA,NA,0.5382340462177637,630,PRI,NA,NA
Rhode Island,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,41.6809,-71.5118,423563,3667,NA,NA,44,39982.87646987193,NA,NA,0.86575078559742,84000044,USA,NA,NA
South Carolina,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,33.8569,-80.945,1708074,18365,NA,NA,45,33174.769466705664,NA,NA,1.0751876089677614,84000045,USA,NA,NA
South Dakota,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,44.2998,-99.4388,260639,3017,NA,NA,46,29462.086521473244,NA,NA,1.15753973887254,84000046,USA,NA,NA
Tennessee,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,35.7478,-86.6923,2337711,27778,NA,NA,47,34200.578283698735,NA,NA,1.1885082185991966,84000047,USA,NA,NA
Texas,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,31.0545,-97.5635,7970355,90739,NA,NA,48,27526.261402438504,NA,NA,1.1379465618039355,84000048,USA,NA,NA
Utah,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,40.15,-111.8624,1036535,5011,NA,NA,49,32331.521498410148,NA,NA,0.4834376070272591,84000049,USA,NA,NA
Vermont,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,44.0459,-72.7107,141840,719,NA,NA,50,22731.169940495747,NA,NA,0.5069091934574168,84000050,USA,NA,NA
Virgin Islands,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,18.3358,-64.8963,23148,123,NA,NA,78,21579.595033001453,NA,NA,0.5313634007257646,850,VIR,NA,NA
Virginia,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,37.7693,-78.17,2084569,21808,NA,NA,51,24422.287619534323,NA,NA,1.0461634995051734,84000051,USA,NA,NA
Washington,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,47.4009,-121.4905,1811170,14284,NA,NA,53,23784.5758305468,NA,NA,0.7886614729705108,84000053,USA,NA,NA
West Virginia,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,38.4912,-80.9545,599436,7402,NA,NA,54,33447.92586768831,NA,NA,1.234827404426828,84000054,USA,NA,NA
Wisconsin,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,44.2685,-89.6165,1863218,15239,NA,NA,55,32000.67188395781,NA,NA,0.8178860444671531,84000055,USA,NA,NA
Wyoming,US,2022-09-27,2022,9,27,2022-09-28T04:32:07Z,42.756,-107.3025,176728,1894,NA,NA,56,30535.68065464209,NA,NA,1.071703408627948,84000056,USA,NA,NA
