Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,32.3182,-86.9023,1517904,20395,NA,NA,1,30957.510271384825,NA,NA,1.3436291096143105,84000001,USA,NA,NA
Alaska,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,61.3707,-152.4044,297562,1364,NA,NA,2,40675.82992160427,NA,NA,0.4583918645525974,84000002,USA,NA,NA
American Samoa,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,-14.271,-170.132,8244,34,NA,NA,60,14816.412357793712,NA,NA,0.4124211547792333,16,ASM,NA,NA
Arizona,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,33.7298,-111.4312,2268158,31326,NA,NA,4,31161.508271306604,NA,NA,1.3811207155762515,84000004,USA,NA,NA
Arkansas,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,34.9697,-92.3731,949896,12080,NA,NA,5,31476.398069589675,NA,NA,1.2717181670414446,84000005,USA,NA,NA
California,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,36.1162,-119.6816,11241494,95829,NA,NA,6,28437.881108334503,NA,NA,0.8528413672694704,84000006,USA,NA,NA
Colorado,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,39.0598,-105.3111,1651061,13282,NA,NA,8,28670.545064055725,NA,NA,0.8044524096929186,84000008,USA,NA,NA
Connecticut,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,41.5978,-72.7554,893529,11343,NA,NA,9,25061.90946198721,NA,NA,1.2694607561701972,84000009,USA,NA,NA
Delaware,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,39.3185,-75.5071,307872,3101,NA,NA,10,31616.69562645569,NA,NA,1.007236773724145,84000010,USA,NA,NA
Diamond Princess,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA
District of Columbia,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,38.8974,-77.0268,168141,1383,NA,NA,11,23824.47584056088,NA,NA,0.822523953110782,84000011,USA,NA,NA
Florida,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,27.7663,-81.6868,7150188,81260,NA,NA,12,33291.16098218355,NA,NA,1.1364736144000689,84000012,USA,NA,NA
Georgia,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,33.0406,-83.6431,2900354,40171,NA,NA,13,27316.929917928297,NA,NA,1.385037826417051,84000013,USA,NA,NA
Grand Princess,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA
Guam,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,13.4443,144.7937,58510,401,NA,NA,66,35627.081696898844,NA,NA,0.685352931122885,316,GUM,NA,NA
Hawaii,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,21.0943,-157.4983,343204,1679,NA,NA,15,24239.76178637617,NA,NA,0.4892134124310905,84000015,USA,NA,NA
Idaho,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,44.2405,-114.4788,494907,5166,NA,NA,16,27693.844376113902,NA,NA,1.043832477617007,84000016,USA,NA,NA
Illinois,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,40.3495,-88.9861,3754941,39636,NA,NA,17,29632.21308129273,NA,NA,1.0555691820457365,84000017,USA,NA,NA
Indiana,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,39.8494,-86.2583,1920530,24674,NA,NA,18,28527.44392302152,NA,NA,1.2847495222672909,84000018,USA,NA,NA
Iowa,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,42.0115,-93.2105,854774,10051,NA,NA,19,27092.0771963855,NA,NA,1.1758663693561104,84000019,USA,NA,NA
Kansas,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,38.5266,-96.7265,876239,9079,NA,NA,20,30077.0531429156,NA,NA,1.0361328359043591,84000020,USA,NA,NA
Kentucky,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,37.6681,-84.6701,1576835,16969,NA,NA,21,35294.324360802595,NA,NA,1.07614303335479,84000021,USA,NA,NA
Louisiana,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,31.1695,-91.8678,1453293,18023,NA,NA,22,31261.720781776952,NA,NA,1.240149095880872,84000022,USA,NA,NA
Maine,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,44.6939,-69.3819,288243,2573,NA,NA,23,21443.26936524893,NA,NA,0.8926496046738343,84000023,USA,NA,NA
Maryland,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,39.0639,-76.8021,1245732,15360,NA,NA,24,20605.324793902422,NA,NA,1.2330099893074915,84000024,USA,NA,NA
Massachusetts,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,42.2302,-71.5301,2040602,21646,NA,NA,25,29606.10971079737,NA,NA,1.060765401582474,84000025,USA,NA,NA
Michigan,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,43.3266,-84.5361,2821489,38464,NA,NA,26,28252.021632030977,NA,NA,1.3632518149104955,84000026,USA,NA,NA
Minnesota,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,45.6945,-93.9002,1658677,13613,NA,NA,27,29411.085687860483,NA,NA,0.8207143404050337,84000027,USA,NA,NA
Mississippi,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,32.7416,-89.6787,925596,12879,NA,NA,28,31100.459015996847,NA,NA,1.3914277935513983,84000028,USA,NA,NA
Missouri,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,38.4561,-92.2884,1653076,21636,NA,NA,29,26933.904560672647,NA,NA,1.3088541235014812,84000029,USA,NA,NA
Montana,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,46.9219,-110.4544,309452,3518,NA,NA,30,28953.81454333828,NA,NA,1.136848364205111,84000030,USA,NA,NA
Nebraska,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,41.1254,-98.2681,536242,4507,NA,NA,31,27721.245983267232,NA,NA,0.8404787390767601,84000031,USA,NA,NA
Nevada,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,38.3135,-117.0554,846812,11475,NA,NA,32,27492.5036264397,NA,NA,1.3550823559420508,84000032,USA,NA,NA
New Hampshire,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,43.4525,-71.5639,349527,2696,NA,NA,33,25705.977226042887,NA,NA,0.771328109130339,84000033,USA,NA,NA
New Jersey,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,40.2989,-74.521,2730620,34719,NA,NA,34,30742.6434246509,NA,NA,1.2714694831210491,84000034,USA,NA,NA
New Mexico,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,34.8405,-106.2485,617669,8558,NA,NA,35,29457.29003175748,NA,NA,1.3855317330155796,84000035,USA,NA,NA
New York,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,42.1657,-74.9481,6100245,71667,NA,NA,36,31357.986334738405,NA,NA,1.1748216669986205,84000036,USA,NA,NA
North Carolina,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,35.6301,-79.8064,3182775,26458,NA,NA,37,30346.581892364706,NA,NA,0.8312871629317183,84000037,USA,NA,NA
North Dakota,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,47.5289,-99.784,268901,2364,NA,NA,38,35208.0276932848,NA,NA,0.8810802550809335,84000038,USA,NA,NA
Northern Mariana Islands,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,15.0979,145.6739,13171,40,NA,NA,69,23884.738140142177,NA,NA,0.3036975172727963,580,MNP,NA,NA
Ohio,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,40.3888,-82.7649,3131645,39997,NA,NA,39,26791.155863154563,NA,NA,1.2698438041348876,84000039,USA,NA,NA
Oklahoma,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,35.5653,-96.9289,1195429,16852,NA,NA,40,30210.709151014755,NA,NA,1.4097031274964886,84000040,USA,NA,NA
Oregon,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,44.572,-122.0709,890507,8520,NA,NA,41,21113.383788510284,NA,NA,0.9567583410349384,84000041,USA,NA,NA
Pennsylvania,US,2022-09-26,2022,9,26,2022-09-27T04:32:16Z,40.5908,-77.2098,3240293,47098,NA,NA,42,25310.855992768,NA,NA,1.4535105313007188,84000042,USA,NA,NA
