Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Ohio,US,2022-09-21,2022,9,21,2022-09-22T04:33:15Z,40.3888,-82.7649,3117109,39941,NA,NA,39,26666.80069466426,NA,NA,1.272814008108154,84000039,USA,NA,NA
Oklahoma,US,2022-09-21,2022,9,21,2022-09-22T04:33:15Z,35.5653,-96.9289,1192446,16798,NA,NA,40,30135.323205552933,NA,NA,1.4087011068006434,84000040,USA,NA,NA
Oregon,US,2022-09-21,2022,9,21,2022-09-22T04:33:15Z,44.572,-122.0709,890507,8520,NA,NA,41,21113.383788510284,NA,NA,0.9567583410349384,84000041,USA,NA,NA
Pennsylvania,US,2022-09-21,2022,9,21,2022-09-22T04:33:15Z,40.5908,-77.2098,3239298,47098,NA,NA,42,25303.08376299964,NA,NA,1.4539569993251624,84000042,USA,NA,NA
Puerto Rico,US,2022-09-21,2022,9,21,2022-09-22T04:33:15Z,18.2208,-66.5901,948106,5085,NA,NA,72,29686.814077992443,NA,NA,0.5363324354027925,630,PRI,NA,NA
Rhode Island,US,2022-09-21,2022,9,21,2022-09-22T04:33:15Z,41.6809,-71.5118,421739,3661,NA,NA,44,39810.69720331407,NA,NA,0.8680724334244639,84000044,USA,NA,NA
South Carolina,US,2022-09-21,2022,9,21,2022-09-22T04:33:15Z,33.8569,-80.945,1703439,18331,NA,NA,45,33084.74698730596,NA,NA,1.0761171958608438,84000045,USA,NA,NA
South Dakota,US,2022-09-21,2022,9,21,2022-09-22T04:33:15Z,44.2998,-99.4388,260639,3017,NA,NA,46,29462.086521473244,NA,NA,1.15753973887254,84000046,USA,NA,NA
Tennessee,US,2022-09-21,2022,9,21,2022-09-22T04:33:15Z,35.7478,-86.6923,2332186,27708,NA,NA,47,34112.93957365854,NA,NA,1.1865393332509169,84000047,USA,NA,NA
Texas,US,2022-09-21,2022,9,21,2022-09-22T04:33:15Z,31.0545,-97.5635,7955682,90637,NA,NA,48,27475.53005890733,NA,NA,1.1387673702724266,84000048,USA,NA,NA
Utah,US,2022-09-21,2022,9,21,2022-09-22T04:33:15Z,40.15,-111.8624,1034616,5001,NA,NA,49,32271.66419522652,NA,NA,0.4833677422348001,84000049,USA,NA,NA
Vermont,US,2022-09-21,2022,9,21,2022-09-22T04:33:15Z,44.0459,-72.7107,141840,719,NA,NA,50,22731.169940495747,NA,NA,0.5069091934574168,84000050,USA,NA,NA
Virgin Islands,US,2022-09-21,2022,9,21,2022-09-22T04:33:15Z,18.3358,-64.8963,23095,123,NA,NA,78,21530.186075996568,NA,NA,0.5325828101320632,850,VIR,NA,NA
Virginia,US,2022-09-21,2022,9,21,2022-09-22T04:33:15Z,37.7693,-78.17,2076914,21729,NA,NA,51,24332.603559314903,NA,NA,1.0462156834611351,84000051,USA,NA,NA
Washington,US,2022-09-21,2022,9,21,2022-09-22T04:33:15Z,47.4009,-121.4905,1805781,14245,NA,NA,53,23713.80661553616,NA,NA,0.7888553484614137,84000053,USA,NA,NA
West Virginia,US,2022-09-21,2022,9,21,2022-09-22T04:33:15Z,38.4912,-80.9545,597303,7379,NA,NA,54,33328.906613129395,NA,NA,1.235386395179666,84000054,USA,NA,NA
Wisconsin,US,2022-09-21,2022,9,21,2022-09-22T04:33:15Z,44.2685,-89.6165,1857337,15215,NA,NA,55,31899.666015965144,NA,NA,0.8191835945765362,84000055,USA,NA,NA
Wyoming,US,2022-09-21,2022,9,21,2022-09-22T04:33:15Z,42.756,-107.3025,176256,1891,NA,NA,56,30454.12684727149,NA,NA,1.072871278140886,84000056,USA,NA,NA
