Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,32.3182,-86.9023,577463,11510,NA,NA,1,11777.303936114997,NA,NA,1.9932012960137704,84000001,USA,NA,NA,NA,NA
Alaska,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,61.3707,-152.4044,74911,386,NA,NA,2,10240.108264016568,2471288,NA,0.5152781300476565,84000002,USA,337817.6325448195,NA,NA,NA
American Samoa,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,-14.271,-170.132,0,0,NA,NA,60,0,2140,NA,NA,16,ASM,3846.084721698028,NA,NA,NA
Arizona,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,33.7298,-111.4312,921445,18185,NA,NA,4,12659.442591324818,10647889,NA,1.9735307044913155,84000004,USA,146287.99278773993,NA,NA,NA
Arkansas,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,34.9697,-92.3731,379726,6099,NA,NA,5,12582.858263823628,3279314,NA,1.6061581245424332,84000005,USA,108665.57271446392,NA,NA,NA
California,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,36.1162,-119.6816,4011766,63924,NA,NA,6,10158.314808053194,73135751,NA,1.5932877171022997,84000006,USA,185096.52316955183,NA,NA,NA
Colorado,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,39.0598,-105.3111,579012,7032,NA,NA,8,9947.564882293616,9401368,NA,1.2086849354285734,84000008,USA,163254.01963208592,NA,NA,NA
Connecticut,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,41.5978,-72.7554,353505,8288,NA,NA,9,9915.19055829166,9020707,NA,2.344521293899662,84000009,USA,253014.8905263448,NA,NA,NA
Delaware,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,39.3185,-75.5071,111016,1698,NA,NA,10,11400.709001359672,1957486,NA,1.529509259926497,84000010,USA,2.010226297131544e-5,NA,NA,NA
Diamond Princess,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,NA
District of Columbia,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,38.8974,-77.0268,50268,1148,NA,NA,11,7122.645586462042,1720130,NA,2.2837590514840453,84000011,USA,243731.12820563684,NA,NA,NA
Florida,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,27.7663,-81.6868,2523510,38670,NA,NA,12,11749.422204024568,33144454,NA,1.5323894099884685,84000012,USA,154320.0477778455,NA,NA,NA
Georgia,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,33.0406,-83.6431,1171233,21654,NA,NA,13,11031.236110683356,9425175,NA,1.848820858018857,84000013,USA,88770.83450475696,NA,NA,NA
Grand Princess,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA,NA,NA
Guam,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,13.4443,144.7937,8522,143,NA,NA,66,5189.095713911672,175055,NA,1.678009856841117,316,GUM,106592.01480859044,NA,NA,NA
Hawaii,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,21.0943,-157.4983,41069,532,NA,NA,15,2900.6153098585182,1828661,NA,1.2953809442645303,84000015,USA,129154.4009627989,NA,NA,NA
Idaho,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,44.2405,-114.4788,199516,2190,NA,NA,16,11164.451209105431,822208,NA,1.097656328314521,84000016,USA,46008.84690819863,NA,NA,NA
Illinois,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,40.3495,-88.9861,1415587,25892,NA,NA,17,11171.022696737904,26678361,NA,1.8263288621136893,84000017,USA,210532.96917625336,NA,NA,NA
Indiana,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,39.8494,-86.2583,768624,13993,NA,NA,18,11417.097393890484,11181727,NA,1.8205260309332,84000018,USA,1.6609274000147647e-5,NA,NA,NA
Iowa,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,42.0115,-93.2105,378831,6183,NA,NA,19,12007.055310975667,1512653,NA,1.6321261987535338,84000019,USA,47943.56385119823,NA,NA,NA
Kansas,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,38.5266,-96.7265,329889,5249,NA,NA,20,11323.496197114351,1486866,NA,1.5911412626671395,84000020,USA,51036.92907801906,NA,NA,NA
Kentucky,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,37.6681,-84.6701,479431,7325,NA,NA,21,10731.11214719609,5627150,NA,1.5278528088504917,84000021,USA,125952.59321799068,NA,NA,NA
Louisiana,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,31.1695,-91.8678,531952,10948,NA,NA,22,11442.795701422778,7483689,NA,2.0580804283093213,84000022,USA,160981.29966610696,NA,NA,NA
Maine,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,44.6939,-69.3819,70141,899,NA,NA,23,5218.001327171607,2396811,NA,1.281703996236153,84000023,USA,178306.02613278266,NA,NA,NA
Maryland,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,39.0639,-76.8021,466930,9813,NA,NA,24,7723.36610604597,11223164,NA,2.1015998115349195,84000024,USA,1.8563939871114585e-05,NA,NA,NA
Massachusetts,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,42.2302,-71.5301,717944,14601,NA,NA,25,10416.303046948256,24561812,NA,2.517048683462777,84000025,USA,3.5635547782859146e-5,NA,NA,NA
Michigan,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,43.3266,-84.5361,1008429,21165,NA,NA,26,10097.561224717649,14561008,NA,2.098809137777672,84000026,USA,1.4580170718375162e-5,NA,NA,NA
Minnesota,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,45.6945,-93.9002,611458,7753,NA,NA,27,10842.161332512476,9671123,NA,1.267952991047627,84000027,USA,171485.00114901116,NA,NA,NA
Mississippi,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,32.7416,-89.6787,339954,7529,NA,NA,28,11422.613585542927,2043701,NA,2.2147114021308765,84000028,USA,68669.31057551218,NA,NA,NA
Missouri,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,38.4561,-92.2884,676766,10067,NA,NA,29,11026.866628822369,6008969,NA,1.4875156257849833,84000029,USA,97906.95711623826,NA,NA,NA
Montana,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,46.9219,-110.4544,115888,1704,NA,NA,30,10843.037562524678,1507054,NA,1.4703851995029684,84000030,USA,141007.2063609094,NA,NA,NA
Nebraska,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,41.1254,-98.2681,227848,2280,NA,NA,31,11778.694050065964,3130368,NA,1.0006671114076051,84000031,USA,161825.63347546122,NA,NA,NA
Nevada,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,38.3135,-117.0554,353746,5874,NA,NA,32,11484.678048774153,3691306,NA,1.6605134757707507,84000032,USA,119841.52750704836,NA,NA,NA
New Hampshire,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,43.4525,-71.5639,100465,1386,NA,NA,33,7388.702452212272,2150954,NA,1.3795849300751506,84000033,USA,158191.9981525486,NA,NA,NA
New Jersey,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,40.2989,-74.521,1035975,26589,NA,NA,34,11663.508661715185,14749220,NA,2.566567726055166,84000034,USA,166053.86734577848,NA,NA,NA
New Mexico,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,34.8405,-106.2485,209684,4407,NA,NA,35,10000.052460167231,3788154,NA,2.10173403788558,84000035,USA,180661.08395105173,NA,NA,NA
New York,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,42.1657,-74.9481,2142132,53623,NA,NA,36,11011.516092092344,60925781,NA,2.50325376774167,84000036,USA,313185.7504135104,NA,NA,NA
North Carolina,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,35.6301,-79.8064,1041609,13606,NA,NA,37,9931.35638501751,14317590,NA,1.306248313906658,84000037,USA,1.3651292266537911e-5,NA,NA,NA
North Dakota,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,47.5289,-99.784,111273,1569,NA,NA,38,14619.676614238737,1603653,NA,1.408299000996311,84000038,USA,210436.0275148216,NA,NA,NA
Northern Mariana Islands,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,15.0979,145.6739,183,2,NA,NA,69,331.85840707964604,17542,NA,1.092896174863388,580,MNP,31811.25779776585,NA,NA,NA
Ohio,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,40.3888,-82.7649,1125420,20682,NA,NA,39,9627.943982000324,17445988,NA,1.837980487284747,84000039,USA,1.4925005346861604e-5,NA,NA,NA
Oklahoma,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,35.5653,-96.9289,477052,7485,NA,NA,40,12055.98929079844,4197533,NA,1.5690113446752136,84000040,USA,106079.44814354212,NA,NA,NA
Oregon,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,44.572,-122.0709,217690,2849,NA,NA,41,5161.298582628552,5664582,NA,1.3087417887822133,84000041,USA,134303.82216814373,NA,NA,NA
Pennsylvania,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,40.5908,-77.2098,1236785,27838,NA,NA,42,9660.881602069803,14986884,NA,2.250835836463088,84000042,USA,117066.84016054068,NA,NA,NA
Puerto Rico,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,18.2208,-66.5901,144829,2577,NA,NA,72,4534.842724443857,2465179,NA,1.7793397731117386,630,PRI,77188.95423293528,NA,NA,NA
Rhode Island,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,41.6809,-71.5118,153954,2739,NA,NA,44,14532.723028316126,4592579,NA,1.779102848902919,84000044,USA,433523.5108711762,NA,NA,NA
South Carolina,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,33.8569,-80.945,613033,9894,NA,NA,45,11906.52656177834,6858807,NA,1.6139424794423791,84000045,USA,133213.98314219824,NA,NA,NA
South Dakota,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,44.2998,-99.4388,125225,2045,NA,NA,46,14155.17165371064,839052,NA,1.6330604911159912,84000046,USA,9.484468026663382e-6,NA,NA,NA
Tennessee,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,35.7478,-86.6923,890360,12669,NA,NA,47,13045.384405200395,8382872,NA,1.4256497981798018,84000047,USA,122750.8919819586,NA,NA,NA
Texas,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,31.0545,-97.5635,3135626,53150,NA,NA,48,10814.03941477067,26689101,NA,1.6950044424940984,84000048,USA,92044.4562453543,NA,NA,NA
Utah,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,40.15,-111.8624,430143,2447,NA,NA,49,13416.987995475924,3689961,NA,0.5688805815740346,84000049,USA,115096.98505095825,NA,NA,NA
Vermont,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,44.0459,-72.7107,24804,259,NA,NA,50,3975.070073350652,1769325,NA,1.044186421544912,84000050,USA,283550.6715663257,NA,NA,NA
Virgin Islands,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,18.3358,-64.8963,4497,36,NA,NA,78,4192.3033896409,141518,NA,0.800533689126084,850,VIR,131929.37315881718,NA,NA,NA
Virginia,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,37.7693,-78.17,692105,11522,NA,NA,51,8108.528608512265,7936818,NA,1.6647762983940295,84000051,USA,92985.7692309044,NA,NA,NA
Washington,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,47.4009,-121.4905,471489,6100,NA,NA,53,6191.669403627864,8806745,NA,1.2937735556927097,84000053,USA,115651.59221541262,NA,NA,NA
West Virginia,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,38.4912,-80.9545,166493,2939,NA,NA,54,9290.141935901464,3140858,NA,1.7652393794333696,84000054,USA,175256.71722241535,NA,NA,NA
Wisconsin,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,44.2685,-89.6165,685018,8282,NA,NA,55,11765.14838983147,9286984,NA,1.209019325039634,84000055,USA,1.5950346538921695e-5,NA,NA,NA
Wyoming,US,2021-07-28,2021,7,28,2021-07-29T04:30:41Z,42.756,-107.3025,64623,776,NA,NA,56,11165.787486674071,815018,NA,1.2008108568156848,84000056,USA,140821.65460925878,NA,NA,NA
