Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,32.3182,-86.9023,585607,11536,NA,NA,1,11943.400055270196,NA,NA,1.969921807628665,84000001,USA,NA,NA,NA,NA
Alaska,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,61.3707,-152.4044,75486,389,NA,NA,2,10318.709033620626,2496001,NA,0.5153273454680338,84000002,USA,341195.8252739066,NA,NA,NA
American Samoa,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,-14.271,-170.132,0,0,NA,NA,60,0,2140,NA,NA,16,ASM,3846.084721698028,NA,NA,NA
Arizona,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,33.7298,-111.4312,927235,18246,NA,NA,4,12738.989577421406,10713410,NA,1.967785944232045,84000004,USA,147188.16516702052,NA,NA,NA
Arkansas,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,34.9697,-92.3731,386452,6141,NA,NA,5,12805.73556135521,3310018,NA,1.589071864034861,84000005,USA,109683.00128172673,NA,NA,NA
California,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,36.1162,-119.6816,4030731,63984,NA,NA,6,10206.322737143895,73566888,NA,1.5872563229264434,84000006,USA,186187.6715972169,NA,NA,NA
Colorado,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,39.0598,-105.3111,581591,7059,NA,NA,8,9986.2539279453,9466442,NA,1.2076538650140327,84000008,USA,164384.02454983178,NA,NA,NA
Connecticut,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,41.5978,-72.7554,354335,8293,NA,NA,9,9938.470591568084,9056971,NA,2.340440543553417,84000009,USA,254032.0316428944,NA,NA,NA
Delaware,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,39.3185,-75.5071,111407,1833,NA,NA,10,11440.862467702647,1965351,NA,1.6453185167897888,84000010,USA,2.018303202829433e-5,NA,NA,NA
Diamond Princess,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,NA
District of Columbia,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,38.8974,-77.0268,50398,1149,NA,NA,11,7141.065733001393,1730763,NA,2.27985237509425,84000011,USA,245237.7544991208,NA,NA,NA
Florida,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,27.7663,-81.6868,2634234,39079,NA,NA,12,12264.951377326206,33441979,NA,1.483505261871193,84000012,USA,155705.31941982527,NA,NA,NA
Georgia,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,33.0406,-83.6431,1179449,21676,NA,NA,13,11108.618353059872,9482620,NA,1.8378073151107,84000013,USA,89311.87916314534,NA,NA,NA
Grand Princess,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA,NA,NA
Guam,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,13.4443,144.7937,8541,143,NA,NA,66,5200.664925195915,175662,NA,1.67427701674277,316,GUM,106961.62066382916,NA,NA,NA
Hawaii,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,21.0943,-157.4983,42410,537,NA,NA,15,2995.327261221353,1845697,NA,1.2662107993397784,84000015,USA,130357.61707272974,NA,NA,NA
Idaho,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,44.2405,-114.4788,200484,2197,NA,NA,16,11218.618237165409,825828,NA,1.0958480477245067,84000016,USA,46211.41368668738,NA,NA,NA
Illinois,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,40.3495,-88.9861,1419611,25916,NA,NA,17,11202.89656869364,26823562,NA,1.8225415272211896,84000017,USA,211678.8265869601,NA,NA,NA
Indiana,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,39.8494,-86.2583,771299,14005,NA,NA,18,11456.831692492477,11225411,NA,1.8157679447270123,84000018,USA,1.6674161966507626e-5,NA,NA,NA
Iowa,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,42.0115,-93.2105,378831,6183,NA,NA,19,12007.055310975667,1520705,NA,1.6321261987535338,84000019,USA,48198.7721350081,NA,NA,NA
Kansas,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,38.5266,-96.7265,333850,5261,NA,NA,20,11459.458197777514,1499427,NA,1.575857420997454,84000020,USA,51468.08754566107,NA,NA,NA
Kentucky,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,37.6681,-84.6701,484160,7340,NA,NA,21,10836.961433838153,5661287,NA,1.5160277594183742,84000021,USA,126716.68226389893,NA,NA,NA
Louisiana,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,31.1695,-91.8678,541679,10999,NA,NA,22,11652.032763766258,7575844,NA,2.0305383815876192,84000022,USA,162963.64175310844,NA,NA,NA
Maine,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,44.6939,-69.3819,70463,900,NA,NA,23,5241.955881959096,2417866,NA,1.2772660829087603,84000023,USA,179872.3713223807,NA,NA,NA
Maryland,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,39.0639,-76.8021,468548,9825,NA,NA,24,7750.129017744902,11285801,NA,2.0969036256690883,84000024,USA,1.866754608249196e-5,NA,NA,NA
Massachusetts,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,42.2302,-71.5301,719780,14610,NA,NA,25,10442.940684973224,24641395,NA,2.5121564922615245,84000025,USA,3.575101091722412e-5,NA,NA,NA
Michigan,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,43.3266,-84.5361,1011106,21188,NA,NA,26,10124.366454831585,14606098,NA,2.095527076290715,84000026,USA,1.462532005815243e-5,NA,NA,NA
Minnesota,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,45.6945,-93.9002,612701,7761,NA,NA,27,10864.201777704644,9712317,NA,1.2666863608840202,84000027,USA,172215.43887969994,NA,NA,NA
Mississippi,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,32.7416,-89.6787,343505,7543,NA,NA,28,11541.928848320433,2046203,NA,2.195892345089592,84000028,USA,68753.378947089,NA,NA,NA
Missouri,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,38.4561,-92.2884,686547,10099,NA,NA,29,11186.233060493743,6066212,NA,1.470984506523224,84000029,USA,98839.64422882028,NA,NA,NA
Montana,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,46.9219,-110.4544,116366,1704,NA,NA,30,10887.761537007686,1514127,NA,1.464345255486998,84000030,USA,141668.99019253766,NA,NA,NA
Nebraska,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,41.1254,-98.2681,228450,2280,NA,NA,31,11809.814682321414,3144918,NA,0.9980302035456337,84000031,USA,162577.80158063862,NA,NA,NA
Nevada,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,38.3135,-117.0554,356401,5912,NA,NA,32,11570.874981656772,3722698,NA,1.6588056711400925,84000032,USA,120860.696666013,NA,NA,NA
New Hampshire,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,43.4525,-71.5639,100657,1387,NA,NA,33,7402.823099908731,2161118,NA,1.3779468889396664,84000033,USA,158939.50993997988,NA,NA,NA
New Jersey,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,40.2989,-74.521,1039353,26602,NA,NA,34,11701.53982294907,14786361,NA,2.5594769053439976,84000034,USA,166472.0187251117,NA,NA,NA
New Mexico,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,34.8405,-106.2485,210416,4410,NA,NA,35,10034.962316908057,3809059,NA,2.095848224469622,84000035,USA,181658.06558379345,NA,NA,NA
New York,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,42.1657,-74.9481,2150390,53641,NA,NA,36,11053.96590372323,61257303,NA,2.494477745897256,84000036,USA,314889.9216960843,NA,NA,NA
North Carolina,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,35.6301,-79.8064,1048076,13635,NA,NA,37,9993.016837012368,14384644,NA,1.300955274235838,84000037,USA,1.3715225774316834e-5,NA,NA,NA
North Dakota,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,47.5289,-99.784,111465,1570,NA,NA,38,14650.251554335477,1607917,NA,1.4062555981512666,84000038,USA,210995.5620408838,NA,NA,NA
Northern Mariana Islands,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,15.0979,145.6739,183,2,NA,NA,69,331.85840707964604,17542,NA,1.092896174863388,580,MNP,31811.25779776585,NA,NA,NA
Ohio,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,40.3888,-82.7649,1129277,20706,NA,NA,39,9660.94053434396,17529371,NA,1.833828192728622,84000039,USA,1.4996339324669993e-5,NA,NA,NA
Oklahoma,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,35.5653,-96.9289,480635,7485,NA,NA,40,12146.5383496619,4216856,NA,1.5573148022928,84000040,USA,106567.77621064194,NA,NA,NA
Oregon,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,44.572,-122.0709,219755,2858,NA,NA,41,5210.258486956394,5702468,NA,1.3005392368774318,84000041,USA,135202.07637413146,NA,NA,NA
Pennsylvania,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,40.5908,-77.2098,1240105,27850,NA,NA,42,9686.815072251664,15046501,NA,2.245777575285964,84000042,USA,117532.52560988766,NA,NA,NA
Puerto Rico,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,18.2208,-66.5901,146801,2580,NA,NA,72,4596.589403994246,2483677,NA,1.7574812160680104,630,PRI,77768.15812660825,NA,NA,NA
Rhode Island,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,41.6809,-71.5118,154339,2740,NA,NA,44,14569.065691487604,4612318,NA,1.7753127854916777,84000044,USA,435386.8039318042,NA,NA,NA
South Carolina,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,33.8569,-80.945,617148,9904,NA,NA,45,11986.449431838708,6890737,NA,1.6048014414694691,84000045,USA,133834.1380002851,NA,NA,NA
South Dakota,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,44.2998,-99.4388,125225,2045,NA,NA,46,14155.17165371064,839052,NA,1.6330604911159912,84000046,USA,9.484468026663382e-6,NA,NA,NA
Tennessee,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,35.7478,-86.6923,897784,12688,NA,NA,47,13154.255551257003,8422034,NA,1.4159654557861447,84000047,USA,123324.34347111377,NA,NA,NA
Texas,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,31.0545,-97.5635,3173009,53279,NA,NA,48,10942.964623147682,26913658,NA,1.6790686695184287,84000048,USA,92818.90072593416,NA,NA,NA
Utah,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,40.15,-111.8624,432467,2451,NA,NA,49,13489.47802809644,3709877,NA,0.5667484455461341,84000049,USA,115718.20342000734,NA,NA,NA
Vermont,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,44.0459,-72.7107,24889,260,NA,NA,50,3988.6921083544735,1776142,NA,1.044638193579493,84000050,USA,284643.15877363225,NA,NA,NA
Virgin Islands,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,18.3358,-64.8963,4629,37,NA,NA,78,4315.359659917217,144695,NA,0.7993087059840138,850,VIR,134891.1138456949,NA,NA,NA
Virginia,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,37.7693,-78.17,694384,11532,NA,NA,51,8135.228800966877,7973701,NA,1.6607525519021176,84000051,USA,93417.88120909812,NA,NA,NA
Washington,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,47.4009,-121.4905,473076,6122,NA,NA,53,6212.510142952764,8827630,NA,1.2940838258546197,84000053,USA,115925.85739550117,NA,NA,NA
West Virginia,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,38.4912,-80.9545,167016,2946,NA,NA,54,9319.324809850978,3156866,NA,1.7639028596062654,84000054,USA,176149.94752104598,NA,NA,NA
Wisconsin,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,44.2685,-89.6165,687198,8290,NA,NA,55,11802.589776028375,9316442,NA,1.206348097637071,84000055,USA,1.600094050014135e-5,NA,NA,NA
Wyoming,US,2021-07-31,2021,7,31,2021-08-01T04:30:43Z,42.756,-107.3025,65127,776,NA,NA,56,11252.870365730814,819981,NA,1.1915181107681914,84000056,USA,141679.1790710814,NA,NA,NA
