Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2021-06-10,2021,6,10,2021-06-11T04:30:52Z,32.3182,-86.9023,547135,11252,NA,NA,1,11158.767209477106,NA,NA,2.056530837910205,84000001,USA,NA,NA,NA,NA
Alaska,US,2021-06-10,2021,6,10,2021-06-11T04:30:52Z,61.3707,-152.4044,70588,369,NA,NA,2,9649.167173584674,2308186,NA,0.5227517425058084,84000002,USA,315522.07998140925,NA,NA,NA
American Samoa,US,2021-06-10,2021,6,10,2021-06-11T04:30:52Z,-14.271,-170.132,0,0,NA,NA,60,0,2140,NA,NA,16,ASM,3846.084721698028,NA,NA,NA
Arizona,US,2021-06-10,2021,6,10,2021-06-11T04:30:52Z,33.7298,-111.4312,885412,17742,NA,NA,4,12164.396555052215,9851412,NA,2.003812914213948,84000004,USA,135345.4461823423,NA,NA,NA
Arkansas,US,2021-06-10,2021,6,10,2021-06-11T04:30:52Z,34.9697,-92.3731,343216,5856,NA,NA,5,11373.038142967534,3073925,NA,1.7062141625099063,84000005,USA,101859.66351691497,NA,NA,NA
California,US,2021-06-10,2021,6,10,2021-06-11T04:30:52Z,36.1162,-119.6816,3863610,62664,NA,NA,6,9783.16001101735,67013912,NA,1.6207809301873164,84000006,USA,169602.99095295146,NA,NA,NA
Colorado,US,2021-06-10,2021,6,10,2021-06-11T04:30:52Z,39.0598,-105.3111,557043,6783,NA,NA,8,9534.80069237416,8749222,NA,1.2140218982887865,84000008,USA,151929.55537465165,NA,NA,NA
Connecticut,US,2021-06-10,2021,6,10,2021-06-11T04:30:52Z,41.5978,-72.7554,348319,8260,NA,NA,9,9769.732422663308,8577774,NA,2.3713894447331327,84000009,USA,240591.40259956635,NA,NA,NA
Delaware,US,2021-06-10,2021,6,10,2021-06-11T04:30:52Z,39.3185,-75.5071,109258,1679,NA,NA,10,11220.172444247271,1876213,NA,1.5367295758662982,84000010,USA,1.926763568996184e-5,NA,NA,NA
Diamond Princess,US,2021-06-10,2021,6,10,2021-06-11T04:30:52Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,NA
District of Columbia,US,2021-06-10,2021,6,10,2021-06-11T04:30:52Z,38.8974,-77.0268,49151,1137,NA,NA,11,6964.374019658547,1639451,NA,2.313279485666619,84000011,USA,232299.44356988108,NA,NA,NA
Florida,US,2021-06-10,2021,6,10,2021-06-11T04:30:52Z,27.7663,-81.6868,2332867,36985,NA,NA,12,10861.791444787688,30387962,NA,1.5853882797433372,84000012,USA,141485.8651076694,NA,NA,NA
Georgia,US,2021-06-10,2021,6,10,2021-06-11T04:30:52Z,33.0406,-83.6431,1127658,21094,NA,NA,13,10620.8257879525,8880042,NA,1.8706026117847787,84000013,USA,83636.50953720126,NA,NA,NA
Grand Princess,US,2021-06-10,2021,6,10,2021-06-11T04:30:52Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA,NA,NA
Guam,US,2021-06-10,2021,6,10,2021-06-11T04:30:52Z,13.4443,144.7937,8230,139,NA,NA,66,5011.295203648564,156869,NA,1.6889428918590523,316,GUM,95518.45289199836,NA,NA,NA
Hawaii,US,2021-06-10,2021,6,10,2021-06-11T04:30:52Z,21.0943,-157.4983,36793,505,NA,NA,15,2598.6106088685983,1653632,NA,1.3725436903758867,84000015,USA,116792.478416128,NA,NA,NA
Idaho,US,2021-06-10,2021,6,10,2021-06-11T04:30:52Z,44.2405,-114.4788,193397,2116,NA,NA,16,10822.046204251104,783194,NA,1.0941224527784816,84000016,USA,43825.71422975661,NA,NA,NA
Illinois,US,2021-06-10,2021,6,10,2021-06-11T04:30:52Z,40.3495,-88.9861,1386628,25430,NA,NA,17,10942.61037936063,24991516,NA,1.8339453696305,84000017,USA,197221.1886515758,NA,NA,NA
Indiana,US,2021-06-10,2021,6,10,2021-06-11T04:30:52Z,39.8494,-86.2583,748259,13710,NA,NA,18,11114.596836496255,10606636,NA,1.8322532705921344,84000018,USA,1.5755037083612403e-5,NA,NA,NA
Iowa,US,2021-06-10,2021,6,10,2021-06-11T04:30:52Z,42.0115,-93.2105,372331,6095,NA,NA,19,11801.03769488474,1477610,NA,1.6369842962310417,84000019,USA,46832.875340325256,NA,NA,NA
Kansas,US,2021-06-10,2021,6,10,2021-06-11T04:30:52Z,38.5266,-96.7265,316657,5104,NA,NA,20,10869.305540013882,1426744,NA,1.611838677180672,84000020,USA,48973.23117247231,NA,NA,NA
Kentucky,US,2021-06-10,2021,6,10,2021-06-11T04:30:52Z,37.6681,-84.6701,461717,7138,NA,NA,21,10334.619386870972,5385679,NA,1.5459686344665673,84000021,USA,120547.74375832788,NA,NA,NA
Louisiana,US,2021-06-10,2021,6,10,2021-06-11T04:30:52Z,31.1695,-91.8678,475126,10638,NA,NA,22,10220.41415472486,6942018,NA,2.2389850271296456,84000022,USA,149329.4389899832,NA,NA,NA
