Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,32.3182,-86.9023,544598,11167,NA,NA,1,11107.025331493713,NA,NA,2.050503307026468,84000001,USA,NA,NA,NA,NA
Alaska,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,61.3707,-152.4044,70355,369,NA,NA,2,9617.316774771203,2275318,NA,0.5244829791770308,84000002,USA,311029.1232938507,NA,NA,NA
American Samoa,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,-14.271,-170.132,0,0,NA,NA,60,0,2140,NA,NA,16,ASM,3846.084721698028,NA,NA,NA
Arizona,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,33.7298,-111.4312,882369,17648,NA,NA,4,12122.589736625288,9741124,NA,2.0000702653878366,84000004,USA,133830.23409207966,NA,NA,NA
Arkansas,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,34.9697,-92.3731,341692,5835,NA,NA,5,11322.537845400166,3056091,NA,1.7076782599534084,84000005,USA,101268.7039980065,NA,NA,NA
California,US,2021-06-02,2021,6,2,2021-06-03T07:31:26Z,36.1162,-119.6816,3854957,62196,NA,NA,6,9761.247804255408,65858455,NA,1.6123110716780324,84000006,USA,166678.68826312304,NA,NA,NA
Colorado,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,39.0598,-105.3111,554174,6746,NA,NA,8,9449.243722928088,8579759,NA,1.211047546939578,84000008,USA,148986.84364068785,NA,NA,NA
Connecticut,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,41.5978,-72.7554,347678,8247,NA,NA,9,9751.753505398025,8495186,NA,2.3720223885319176,84000009,USA,238274.9551438636,NA,NA,NA
Delaware,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,39.3185,-75.5071,108911,1666,NA,NA,10,11184.537526546474,1857537,NA,1.5296893794015296,84000010,USA,1.9075843838958926e-5,NA,NA,NA
Diamond Princess,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,NA
District of Columbia,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,38.8974,-77.0268,49011,1135,NA,NA,11,6944.536938770016,1625661,NA,2.315806655648732,84000011,USA,230345.4911023608,NA,NA,NA
Florida,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,27.7663,-81.6868,2327989,36924,NA,NA,12,10839.079554796672,29962689,NA,1.586089968638168,84000012,USA,139505.8008206358,NA,NA,NA
Georgia,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,33.0406,-83.6431,1124571,20867,NA,NA,13,10591.750936173496,8787650,NA,1.855552028284564,84000013,USA,82766.31721275492,NA,NA,NA
Grand Princess,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA,NA,NA
Guam,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,13.4443,144.7937,8187,139,NA,NA,66,4985.11225179475,154825,NA,1.6978136069378282,316,GUM,94273.84932015662,NA,NA,NA
Hawaii,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,21.0943,-157.4983,36357,500,NA,NA,15,2567.816864801338,1610508,NA,1.375250983304453,84000015,USA,113746.72286760384,NA,NA,NA
Idaho,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,44.2405,-114.4788,192478,2097,NA,NA,16,10770.621102198298,776382,NA,1.0894751607975977,84000016,USA,43444.53055708662,NA,NA,NA
Illinois,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,40.3495,-88.9861,1383065,25241,NA,NA,17,10914.492873597252,24640360,NA,1.8250046093278327,84000017,USA,194450.0320829973,NA,NA,NA
Indiana,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,39.8494,-86.2583,744474,13637,NA,NA,18,11058.374660717363,10464073,NA,1.83176309716659,84000018,USA,1.5543274810281722e-5,NA,NA,NA
Iowa,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,42.0115,-93.2105,371640,6061,NA,NA,19,11779.136437543382,1468920,NA,1.630879345603272,84000019,USA,46557.44563512062,NA,NA,NA
Kansas,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,38.5266,-96.7265,315767,5081,NA,NA,20,10838.756138198629,1414194,NA,1.6090978474634778,84000020,USA,48542.45028170668,NA,NA,NA
Kentucky,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,37.6681,-84.6701,459124,7071,NA,NA,21,10276.580224201727,5341694,NA,1.5401068121030483,84000021,USA,119563.22676256744,NA,NA,NA
Louisiana,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,31.1695,-91.8678,472304,10595,NA,NA,22,10159.710238827533,6855760,NA,2.243258579220164,84000022,USA,147473.94700647093,NA,NA,NA
Maine,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,44.6939,-69.3819,67881,827,NA,NA,23,5049.873085495443,2266622,NA,1.218308510481578,84000023,USA,168620.8723028808,NA,NA,NA
Maryland,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,39.0639,-76.8021,460060,9622,NA,NA,24,7609.731246112927,10425161,NA,2.0914663304786334,84000024,USA,1.7243984134125525e-5,NA,NA,NA
Massachusetts,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,42.2302,-71.5301,707265,14410,NA,NA,25,10261.366589176674,22988797,NA,2.528896523933745,84000025,USA,3.335333622633171e-5,NA,NA,NA
Michigan,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,43.3266,-84.5361,993422,20423,NA,NA,26,9947.293728146904,13784134,NA,2.0558232050427714,84000026,USA,1.3802274329150804e-5,NA,NA,NA
Minnesota,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,45.6945,-93.9002,601645,7520,NA,NA,27,10668.16061757221,9133530,NA,1.2499065063284829,84000027,USA,161952.5883958386,NA,NA,NA
Mississippi,US,2021-06-02,2021,6,2,2021-06-03T04:31:34Z,32.7416,-89.6787,317856,7322,NA,NA,28,10680.110438019065,1935302,NA,2.3035588442565187,84000028,USA,65027.053417016425,NA,NA,NA
