Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2022-01-12,2022,1,12,2022-01-13T08:24:21Z,32.3182,-86.9023,1004622,16641,NA,NA,1,20489.17183422612,NA,NA,1.6564439162192346,84000001,USA,NA,NA,NA,NA
Alaska,US,2022-01-12,2022,1,12,2022-01-13T08:24:21Z,61.3707,-152.4044,173139,985,NA,NA,2,23667.580258220616,3741734,NA,0.5689070631111419,84000002,USA,511483.7774846387,NA,NA,NA
American Samoa,US,2022-01-12,2022,1,12,2022-01-13T08:24:21Z,-14.271,-170.132,10,0,NA,NA,60,17.97235851260761,2140,NA,0,16,ASM,3846.084721698028,NA,NA,NA
Arizona,US,2022-01-12,2022,1,12,2022-01-13T08:24:21Z,33.7298,-111.4312,1524363,24992,NA,NA,4,20942.743068593,16151076,NA,1.6395045012244458,84000004,USA,221894.5454260689,NA,NA,NA
Arkansas,US,2022-01-12,2022,1,12,2022-01-13T08:24:21Z,34.9697,-92.3731,640799,9372,NA,NA,5,21233.950249916827,4565273,NA,1.4625490988593928,84000005,USA,151277.98226790078,NA,NA,NA
California,US,2022-01-12,2022,1,12,2022-01-13T08:24:21Z,36.1162,-119.6816,6655442,77309,NA,NA,6,16843.147498939757,125009350,NA,1.1624164438050686,84000006,USA,316381.46504690463,NA,NA,NA
Colorado,US,2022-01-12,2022,1,12,2022-01-13T08:24:21Z,39.0598,-105.3111,1201031,11374,NA,NA,8,18669.28784372126,14827431,NA,0.9814764001990484,84000008,USA,257477.1790198405,NA,NA,NA
Connecticut,US,2022-01-12,2022,1,12,2022-01-13T08:24:21Z,41.5978,-72.7554,619185,9442,NA,NA,9,17367.045065376224,12309582,NA,1.5249077416281078,84000009,USA,345262.0223841727,NA,NA,NA
Delaware,US,2022-01-12,2022,1,12,2022-01-13T08:24:21Z,39.3185,-75.5071,213993,2377,NA,NA,10,21975.8586269363,2892381,NA,1.1107839976073983,84000010,USA,2.970310054592283e-5,NA,NA,NA
Diamond Princess,US,2022-01-12,2022,1,12,2022-01-13T08:24:21Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,NA
District of Columbia,US,2022-01-12,2022,1,12,2022-01-13T08:24:21Z,38.8974,-77.0268,118802,1240,NA,NA,11,16833.463455137735,2768010,NA,1.0437534721637682,84000011,USA,392208.8447875945,NA,NA,NA
Florida,US,2022-01-12,2022,1,12,2022-01-13T08:24:21Z,27.7663,-81.6868,4878524,62819,NA,NA,12,22714.329726637403,48655793,NA,1.287664055767687,84000012,USA,226540.59410449065,NA,NA,NA
Georgia,US,2022-01-12,2022,1,12,2022-01-13T08:24:21Z,33.0406,-83.6431,2069066,31801,NA,NA,13,19487.459433423723,14794344,NA,1.53697368764457,84000013,USA,139340.25233806734,NA,NA,NA
Grand Princess,US,2022-01-12,2022,1,12,2022-01-13T08:24:21Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA,NA,NA
Guam,US,2022-01-12,2022,1,12,2022-01-13T08:24:21Z,13.4443,144.7937,22056,274,NA,NA,66,13430.027583435323,280289,NA,1.242292346753718,316,GUM,170669.61377101488,NA,NA,NA
