Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,32.3182,-86.9023,223486,3347,88038,132101,1,4557.976091051021,NA,NA,1.4976329613488093,84000001,USA,NA,NA,NA,NA
Alaska,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,61.3707,-152.4044,25602,102,7165,18335,2,3499.716353744472,885558,NA,0.398406374501992,84000002,USA,121053.11361570375,NA,NA,NA
American Samoa,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,-14.271,-170.132,0,0,NA,NA,60,0,1988,NA,NA,16,ASM,3572.904872306393,NA,NA,NA
Arizona,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,33.7298,-111.4312,283102,6365,46521,230216,4,3889.4491982584295,3365609,NA,2.248306264173337,84000004,USA,27738.33630295009,NA,NA,NA
Arkansas,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,34.9697,-92.3731,137617,2275,118751,16591,5,4560.170242997889,1537783,NA,1.6531387837258478,84000005,USA,50957.0204029155,NA,NA,NA
California,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,36.1162,-119.6816,1082688,18477,NA,NA,6,2739.592758423134,21418543,NA,1.7083089293599665,84000006,USA,54207.385395653386,NA,NA,NA
Colorado,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,39.0598,-105.3111,215561,3497,10195,163848,8,3068.27748311435,2640615,NA,1.5003339106025106,84000008,USA,45854.07283820616,NA,NA,NA
Connecticut,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,41.5978,-72.7554,97028,4784,9800,82444,9,2721.4639382467667,2860684,NA,4.930535515521293,84000009,USA,80237.130979918307,NA,NA,NA
Delaware,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,39.3185,-75.5071,29755,779,15301,13675,10,3055.66851927161,675224,NA,2.6180473869937826,84000010,USA,6.934164746283494e-6,NA,NA,NA
Diamond Princess,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,NA
District of Columbia,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,38.8974,-77.0268,19465,665,14477,4323,11,2758.062710680426,601412,NA,3.4163883894169023,84000011,USA,85216.13208095229,NA,NA,NA
Florida,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,27.7663,-81.6868,905248,17731,NA,NA,12,4214.820211272724,13076371,NA,1.95868977341016,84000012,USA,60883.37425865677,NA,NA,NA
Georgia,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,33.0406,-83.6431,433732,9065,NA,NA,13,4085.096732041288,3975069,NA,2.0900002766685417,84000013,USA,37439.113050313616,NA,NA,NA
Grand Princess,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA,NA,NA
Guam,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,13.4443,144.7937,5924,92,4341,1491,66,3607.158297255661,79060,NA,1.5530047265361242,316,GUM,48140.097059593616,NA,NA,NA
Hawaii,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,21.0943,-157.4983,16974,223,11958,4793,15,1198.837183022194,607362,NA,1.3137740073052904,84000015,USA,42896.67427564073,NA,NA,NA
Idaho,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,44.2405,-114.4788,86435,812,35948,49675,16,4836.70151897105,436033,NA,0.9394342569560942,84000016,USA,24399.39229966453,NA,NA,NA
Illinois,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,40.3495,-88.9861,606771,11468,NA,NA,17,4788.348888450997,9359227,NA,1.8900046310716887,84000017,USA,73858.57959956977,NA,NA,NA
Indiana,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,39.8494,-86.2583,268222,5479,156423,106320,18,3984.154407335828,3668049,NA,2.042710888741416,84000018,USA,5.448499224401345e-6,NA,NA,NA
Iowa,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,42.0115,-93.2105,197518,2102,111305,84111,19,6260.336537699639,1003986,NA,1.0642068064682713,84000019,USA,31821.354201333084,NA,NA,NA
Kansas,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,38.5266,-96.7265,130598,1328,3067,126203,20,4482.798627267778,748261,NA,1.016860901392058,84000020,USA,25684.18646256463,NA,NA,NA
Kentucky,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,37.6681,-84.6701,144753,1712,25058,117983,21,3240.008836815049,2293694,NA,1.182704330825613,84000021,USA,51339.79143057247,NA,NA,NA
Louisiana,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,31.1695,-91.8678,209914,6184,185960,17770,22,4515.450673873697,3085849,NA,2.9459683489429005,84000022,USA,66379.55994608495,NA,NA,NA
Maine,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,44.6939,-69.3819,9519,170,7229,2120,23,708.1472267767286,775369,NA,1.7859018804496272,84000023,USA,57682.04717708219,NA,NA,NA
Maryland,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,39.0639,-76.8021,171823,4351,8421,159051,24,2842.078972092469,3954107,NA,2.532257031945665,84000024,USA,6.540384208228023e-6,NA,NA,NA
Massachusetts,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,42.2302,-71.5301,195868,8912,137422,48039,25,2841.754294484892,7718963,NA,5.313272203729042,84000025,USA,1.1199070932577033e-5,NA,NA,NA
Michigan,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,43.3266,-84.5361,303058,8573,138862,155623,26,3034.5683331602727,5980495,NA,2.8288314448059446,84000026,USA,5.9883655087882005e-6,NA,NA,NA
Minnesota,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,45.6945,-93.9002,242043,3066,193869,45108,27,4291.822587005677,3478924,NA,1.266717070933677,84000027,USA,61687.07461763463,NA,NA,NA
Mississippi,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,32.7416,-89.6787,137396,3601,116683,17112,28,4616.569936518636,1044387,NA,2.620891437887566,84000028,USA,35091.892240610265,NA,NA,NA
Missouri,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,38.4561,-92.2884,270868,3510,NA,NA,29,4413.379676307404,2844992,NA,1.2958341332309464,84000029,USA,46354.792268031495,NA,NA,NA
Montana,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,46.9219,-110.4544,50582,561,30400,19621,30,4732.6947223838815,591406,NA,1.1090901901862322,84000030,USA,55334.78421150136,NA,NA,NA
Nebraska,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,41.1254,-98.2681,106617,826,54604,51187,31,5511.608719566917,1181195,NA,0.7747357363272274,84000031,USA,61062.35085876402,NA,NA,NA
Nevada,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,38.3135,-117.0554,125459,1947,2700,120812,32,4073.137854056743,1454741,NA,1.5519014179931292,84000032,USA,47229.4585079457,NA,NA,NA
New Hampshire,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,43.4525,-71.5639,15599,504,11478,3617,33,1147.2290802972102,727877,NA,3.230976344637477,84000033,USA,53531.7431424766,NA,NA,NA
New Jersey,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,40.2989,-74.521,312701,16655,40090,255956,34,3520.539416517773,5466148,NA,5.326174204751504,84000034,USA,61540.54349208923,NA,NA,NA
New Mexico,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,34.8405,-106.2485,70451,1290,26835,42326,35,3359.882947059584,1409823,NA,1.8310598855942428,84000035,USA,67235.95486327211,NA,NA,NA
New York,US,2020-11-18,2020,11,18,2020-11-19T05:30:29Z,42.1657,-74.9481,579811,34016,82022,463773,36,2980.4877369238466,17191129,NA,5.866739334024363,84000036,USA,88370.08812936614,NA,NA,NA
