Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2020-11-26,2020,11,26,2020-11-27T05:30:26Z,32.3182,-86.9023,241957,3572,161946,76439,1,4934.690410416903,NA,NA,1.4762953747980012,84000001,USA,NA,NA,NA,NA
Alaska,US,2020-11-26,2020,11,26,2020-11-27T05:30:26Z,61.3707,-152.4044,30121,120,7165,22836,2,4117.450054337054,969573,NA,0.3983931476378606,84000002,USA,132537.71128228612,NA,NA,NA
American Samoa,US,2020-11-26,2020,11,26,2020-11-27T05:30:26Z,-14.271,-170.132,0,0,NA,NA,60,0,1988,NA,NA,16,ASM,3572.904872306393,NA,NA,NA
Arizona,US,2020-11-26,2020,11,26,2020-11-27T05:30:26Z,33.7298,-111.4312,314324,6568,50352,257404,4,4318.398421040411,3719276,NA,2.089563634975376,84000004,USA,29932.26690912697,NA,NA,NA
Arkansas,US,2020-11-26,2020,11,26,2020-11-27T05:30:26Z,34.9697,-92.3731,152625,2436,132580,17609,5,5057.485509330626,1647144,NA,1.596068796068796,84000005,USA,54580.88066686902,NA,NA,NA
California,US,2020-11-26,2020,11,26,2020-11-27T05:30:26Z,36.1162,-119.6816,1201248,19065,NA,NA,6,3039.469583880411,23096745,NA,1.5883933047007317,84000006,USA,58454.68375697312,NA,NA,NA
Colorado,US,2020-11-26,2020,11,26,2020-11-27T05:30:26Z,39.0598,-105.3111,251688,3977,11782,201944,8,3762.6833388438017,3046149,NA,1.3646663559208614,84000008,USA,52896.13901383915,NA,NA,NA
Connecticut,US,2020-11-26,2020,11,26,2020-11-27T05:30:26Z,41.5978,-72.7554,109152,4926,9800,94426,9,3061.5207134797283,3083113,NA,4.512972735268249,84000009,USA,86475.8713674383,NA,NA,NA
Delaware,US,2020-11-26,2020,11,26,2020-11-27T05:30:26Z,39.3185,-75.5071,33579,805,16712,16062,10,3448.371473991645,735954,NA,2.3973316656243484,84000010,USA,7.557827153191122e-6,NA,NA,NA
Diamond Princess,US,2020-11-26,2020,11,26,2020-11-27T05:30:26Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,NA
District of Columbia,US,2020-11-26,2020,11,26,2020-11-27T05:30:26Z,38.8974,-77.0268,20736,677,15401,4658,11,2938.155066461305,663201,NA,3.264853395061728,84000011,USA,93971.22773110557,NA,NA,NA
Florida,US,2020-11-26,2020,11,26,2020-11-27T05:30:26Z,27.7663,-81.6868,961676,18254,NA,NA,12,4477.548076876069,13848265,NA,1.8981444894122343,84000012,USA,64477.300378526845,NA,NA,NA
Georgia,US,2020-11-26,2020,11,26,2020-11-27T05:30:26Z,33.0406,-83.6431,461517,9336,NA,NA,13,4346.789235014937,4226691,NA,2.0228940645740026,84000013,USA,39809.01015246355,NA,NA,NA
Grand Princess,US,2020-11-26,2020,11,26,2020-11-27T05:30:26Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA,NA,NA
Guam,US,2020-11-26,2020,11,26,2020-11-27T05:30:26Z,13.4443,144.7937,6705,109,4957,1639,66,4082.7137716237694,82752,NA,1.6256524981357197,316,GUM,50388.17748387922,NA,NA,NA
Hawaii,US,2020-11-26,2020,11,26,2020-11-27T05:30:26Z,21.0943,-157.4983,17881,237,11958,5686,15,1262.8966460244994,649900,NA,1.3254292265533247,84000015,USA,45901.04190209285,NA,NA,NA
Idaho,US,2020-11-26,2020,11,26,2020-11-27T05:30:26Z,44.2405,-114.4788,96503,895,39199,56409,16,5400.083376933688,464446,NA,0.9274323078039024,84000016,USA,25989.317680106768,NA,NA,NA
Illinois,US,2020-11-26,2020,11,26,2020-11-27T05:30:26Z,40.3495,-88.9861,697489,12596,NA,NA,17,5504.252309119581,10212093,NA,1.805906616448432,84000017,USA,80588.99348404622,NA,NA,NA
Indiana,US,2020-11-26,2020,11,26,2020-11-27T05:30:26Z,39.8494,-86.2583,318894,6112,182726,130056,18,4736.833427433065,4100250,NA,1.9166243328504144,84000018,USA,6.090488143656646e-6,NA,NA,NA
Iowa,US,2020-11-26,2020,11,26,2020-11-27T05:30:26Z,42.0115,-93.2105,223323,2349,124520,96454,19,7078.2264735806175,1057718,NA,1.051839711986674,84000019,USA,33524.390900994265,NA,NA,NA
Kansas,US,2020-11-26,2020,11,26,2020-11-27T05:30:26Z,38.5266,-96.7265,150493,1506,3299,145688,20,5165.697895935694,799185,NA,1.0007109965247554,84000020,USA,27432.16144912632,NA,NA,NA
