Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2020-11-19,2020,11,19,2020-11-20T05:30:34Z,32.3182,-86.9023,225910,3419,90702,131789,1,4607.413344591322,NA,NA,1.5134345535832854,84000001,USA,NA,NA,NA,NA
Alaska,US,2020-11-19,2020,11,19,2020-11-20T05:30:34Z,61.3707,-152.4044,26100,103,7165,18832,2,3567.7914550711166,898799,NA,0.3946360153256705,84000002,USA,122863.11846844692,NA,NA,NA
American Samoa,US,2020-11-19,2020,11,19,2020-11-20T05:30:34Z,-14.271,-170.132,0,0,NA,NA,60,0,1988,NA,NA,16,ASM,3572.904872306393,NA,NA,NA
Arizona,US,2020-11-19,2020,11,19,2020-11-20T05:30:34Z,33.7298,-111.4312,287225,6384,46951,233890,4,3946.0937964753953,3415337,NA,2.22264775002176,84000004,USA,27989.658067486343,NA,NA,NA
Arkansas,US,2020-11-19,2020,11,19,2020-11-20T05:30:34Z,34.9697,-92.3731,139855,2297,120545,17013,5,4634.330128795641,1552450,NA,1.6424153587644346,84000005,USA,51443.03606198415,NA,NA,NA
California,US,2020-11-19,2020,11,19,2020-11-20T05:30:34Z,36.1162,-119.6816,1097012,18566,NA,NA,6,2775.685387278767,21552528,NA,1.694210543112055,84000006,USA,54546.482995907376,NA,NA,NA
Colorado,US,2020-11-19,2020,11,19,2020-11-20T05:30:34Z,39.0598,-105.3111,221219,3562,10392,169679,8,3174.3250602215485,2695700,NA,1.4934272788442076,84000008,USA,46810.619552624055,NA,NA,NA
Connecticut,US,2020-11-19,2020,11,19,2020-11-20T05:30:34Z,41.5978,-72.7554,99381,4805,9800,84776,9,2787.4614301737843,2897280,NA,4.834928205592618,84000009,USA,81263.58410977856,NA,NA,NA
Delaware,US,2020-11-19,2020,11,19,2020-11-20T05:30:34Z,39.3185,-75.5071,30153,782,15435,13936,10,3096.54084562584,684925,NA,2.593440122044241,84000010,USA,7.033788474414745e-6,NA,NA,NA
Diamond Princess,US,2020-11-19,2020,11,19,2020-11-20T05:30:34Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,NA
