Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Georgia,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,33.0406,-83.6431,2929434,40803,NA,NA,13,27590.819354187923,NA,NA,1.3928629216428838,84000013,USA,NA,NA
Grand Princess,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA
Guam,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,13.4443,144.7937,58939,404,NA,NA,66,35888.302309579914,NA,NA,0.6854544529089398,316,GUM,NA,NA
Hawaii,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,21.0943,-157.4983,364122,1716,NA,NA,15,25717.15522307101,NA,NA,0.4712706180895414,84000015,USA,NA,NA
Idaho,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,44.2405,-114.4788,502105,5237,NA,NA,16,28096.627710799552,NA,NA,1.0430089323946186,84000016,USA,NA,NA
Illinois,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,40.3495,-88.9861,3832738,40083,NA,NA,17,30246.1500995003,NA,NA,1.0458058964635726,84000017,USA,NA,NA
Indiana,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,39.8494,-86.2583,1948019,25013,NA,NA,18,28935.76397321596,NA,NA,1.284022383765251,84000018,USA,NA,NA
Iowa,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,42.0115,-93.2105,866615,10229,NA,NA,19,27467.377902867447,NA,NA,1.1803395971682926,84000019,USA,NA,NA
Kansas,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,38.5266,-96.7265,893300,9626,NA,NA,20,30662.67487816281,NA,NA,1.0775775215493115,84000020,USA,NA,NA
Kentucky,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,37.6681,-84.6701,1620429,17363,NA,NA,21,36270.08959697811,NA,NA,1.071506372695132,84000021,USA,NA,NA
Louisiana,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,31.1695,-91.8678,1465700,18217,NA,NA,22,31528.60720436311,NA,NA,1.2428873575765846,84000022,USA,NA,NA
Maine,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,44.6939,-69.3819,299138,2711,NA,NA,23,22253.781397577168,NA,NA,0.9062706844332716,84000023,USA,NA,NA
Maryland,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,39.0639,-76.8021,1275208,15603,NA,NA,24,21092.879543740324,NA,NA,1.223565096831262,84000024,USA,NA,NA
Massachusetts,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,42.2302,-71.5301,2092838,22106,NA,NA,25,30363.97662793908,NA,NA,1.0562690471025469,84000025,USA,NA,NA
Michigan,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,43.3266,-84.5361,2907819,39574,NA,NA,26,29116.45776043454,NA,NA,1.3609512834189472,84000026,USA,NA,NA
Minnesota,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,45.6945,-93.9002,1691086,13873,NA,NA,27,29985.75084331744,NA,NA,0.8203604074541448,84000027,USA,NA,NA
Mississippi,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,32.7416,-89.6787,935770,13005,NA,NA,28,31442.31018003467,NA,NA,1.3897645789029356,84000028,USA,NA,NA
Missouri,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,38.4561,-92.2884,1684433,21937,NA,NA,29,27445.25882829094,NA,NA,1.3023373443764164,84000029,USA,NA,NA
Montana,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,46.9219,-110.4544,315421,3577,NA,NA,30,29512.30283557484,NA,NA,1.134039902225914,84000030,USA,NA,NA
Nebraska,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,41.1254,-98.2681,535394,4562,NA,NA,31,27677.40828201703,NA,NA,0.8520827652158971,84000031,USA,NA,NA
Nevada,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,38.3135,-117.0554,857473,11580,NA,NA,32,27838.622459381928,NA,NA,1.3504798401815568,84000032,USA,NA,NA
New Hampshire,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,43.4525,-71.5639,358819,2782,NA,NA,33,26389.35773851944,NA,NA,0.7753212622519989,84000033,USA,NA,NA
New Jersey,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,40.2989,-74.521,2813645,34958,NA,NA,34,31677.379114835418,NA,NA,1.2424452978254186,84000034,USA,NA,NA
New Mexico,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,34.8405,-106.2485,633631,8675,NA,NA,35,30218.53474937632,NA,NA,1.3690933682221986,84000035,USA,NA,NA
New York,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,42.1657,-74.9481,6291836,73417,NA,NA,36,32342.84972298902,NA,NA,1.1668613104346648,84000036,USA,NA,NA
North Carolina,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,35.6301,-79.8064,3255506,27258,NA,NA,37,31040.04506447507,NA,NA,0.8372891955966292,84000037,USA,NA,NA
North Dakota,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,47.5289,-99.784,274605,2232,NA,NA,38,35926.07950534209,NA,NA,0.8152561007235763,84000038,USA,NA,NA
Northern Mariana Islands,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,15.0979,145.6739,13212,41,NA,NA,69,23959.08893079936,NA,NA,0.3103239479261278,580,MNP,NA,NA
Ohio,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,40.3888,-82.7649,3197300,40257,NA,NA,39,27352.832981153384,NA,NA,1.258843399118006,84000039,USA,NA,NA
Oklahoma,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,35.5653,-96.9289,1211210,17138,NA,NA,40,30609.52430533355,NA,NA,1.4149486876759605,84000040,USA,NA,NA
Oregon,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,44.572,-122.0709,910693,8726,NA,NA,41,21591.98167168792,NA,NA,0.958171414516198,84000041,USA,NA,NA
Pennsylvania,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,40.5908,-77.2098,3330062,47994,NA,NA,42,26012.067343597937,NA,NA,1.4412344274671165,84000042,USA,NA,NA
Puerto Rico,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,18.2208,-66.5901,990366,5285,NA,NA,72,31010.046673225424,NA,NA,0.5336410983414213,630,PRI,NA,NA
Rhode Island,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,41.6809,-71.5118,433348,3705,NA,NA,44,40906.54649359378,NA,NA,0.854971062517884,84000044,USA,NA,NA
South Carolina,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,33.8569,-80.945,1729333,18660,NA,NA,45,33587.668687753874,NA,NA,1.0790287353563484,84000045,USA,NA,NA
South Dakota,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,44.2998,-99.4388,265890,3078,NA,NA,46,30055.64856063184,NA,NA,1.15762157283087,84000046,USA,NA,NA
Tennessee,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,35.7478,-86.6923,2371639,28196,NA,NA,47,34728.050566583894,NA,NA,1.1888824563940803,84000047,USA,NA,NA
Texas,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,31.0545,-97.5635,8055714,91253,NA,NA,48,27782.27017830567,NA,NA,1.1327735815844504,84000048,USA,NA,NA
Utah,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,40.15,-111.8624,1047882,5065,NA,NA,49,32685.45626611453,NA,NA,0.4833559503837264,84000049,USA,NA,NA
Vermont,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,44.0459,-72.7107,145838,763,NA,NA,50,23371.886363381407,NA,NA,0.5231832581357396,84000050,USA,NA,NA
Virgin Islands,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,18.3358,-64.8963,23435,124,NA,NA,78,21847.149196405266,NA,NA,0.5291231064646895,850,VIR,NA,NA
Virginia,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,37.7693,-78.17,2129506,22231,NA,NA,51,24948.758241883123,NA,NA,1.0439510384098472,84000051,USA,NA,NA
Washington,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,47.4009,-121.4905,1843908,14653,NA,NA,53,24214.49651360827,NA,NA,0.7946708837968055,84000053,USA,NA,NA
West Virginia,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,38.4912,-80.9545,610432,7538,NA,NA,54,34061.491607552285,NA,NA,1.2348631788634934,84000054,USA,NA,NA
Wisconsin,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,44.2685,-89.6165,1907232,15511,NA,NA,55,32756.6100362838,NA,NA,0.8132728477710105,84000055,USA,NA,NA
Wyoming,US,2022-11-09,2022,11,9,2022-11-10T04:33:11Z,42.756,-107.3025,179366,1917,NA,NA,56,30991.48350176844,NA,NA,1.0687644258109117,84000056,USA,NA,NA
