Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Nevada,US,2022-11-04,2022,11,4,2022-11-05T04:31:36Z,38.3135,-117.0554,854700,11570,NA,NA,32,27748.59455170453,NA,NA,1.3536913536913535,84000032,USA,NA,NA
New Hampshire,US,2022-11-04,2022,11,4,2022-11-05T04:31:36Z,43.4525,-71.5639,358004,2769,NA,NA,33,26329.41853084957,NA,NA,0.7734550451950257,84000033,USA,NA,NA
New Jersey,US,2022-11-04,2022,11,4,2022-11-05T04:31:36Z,40.2989,-74.521,2805871,34931,NA,NA,34,31589.85565496797,NA,NA,1.244925372549201,84000034,USA,NA,NA
New Mexico,US,2022-11-04,2022,11,4,2022-11-05T04:31:36Z,34.8405,-106.2485,630704,8664,NA,NA,35,30078.94301347416,NA,NA,1.3737030366067124,84000035,USA,NA,NA
New York,US,2022-11-04,2022,11,4,2022-11-05T04:31:36Z,42.1657,-74.9481,6270024,73287,NA,NA,36,32230.72629221971,NA,NA,1.1688472005848782,84000036,USA,NA,NA
North Carolina,US,2022-11-04,2022,11,4,2022-11-05T04:31:36Z,35.6301,-79.8064,3246175,27234,NA,NA,37,30951.0774322555,NA,NA,0.8389566181736967,84000037,USA,NA,NA
North Dakota,US,2022-11-04,2022,11,4,2022-11-05T04:31:36Z,47.5289,-99.784,273928,2232,NA,NA,38,35926.07950534209,NA,NA,0.8152561007235763,84000038,USA,NA,NA
Northern Mariana Islands,US,2022-11-04,2022,11,4,2022-11-05T04:31:36Z,15.0979,145.6739,13212,41,NA,NA,69,23959.08893079936,NA,NA,0.3103239479261278,580,MNP,NA,NA
Ohio,US,2022-11-04,2022,11,4,2022-11-05T04:31:36Z,40.3888,-82.7649,3197300,40257,NA,NA,39,27352.832981153384,NA,NA,1.258843399118006,84000039,USA,NA,NA
Oklahoma,US,2022-11-04,2022,11,4,2022-11-05T04:31:36Z,35.5653,-96.9289,1211210,17138,NA,NA,40,30609.52430533355,NA,NA,1.4149486876759605,84000040,USA,NA,NA
Oregon,US,2022-11-04,2022,11,4,2022-11-05T04:31:36Z,44.572,-122.0709,910693,8726,NA,NA,41,21591.98167168792,NA,NA,0.958171414516198,84000041,USA,NA,NA
Pennsylvania,US,2022-11-04,2022,11,4,2022-11-05T04:31:36Z,40.5908,-77.2098,3317854,47840,NA,NA,42,25916.707161676204,NA,NA,1.4418958760692906,84000042,USA,NA,NA
Puerto Rico,US,2022-11-04,2022,11,4,2022-11-05T04:31:36Z,18.2208,-66.5901,986188,5273,NA,NA,72,30879.226375476173,NA,NA,0.5346850701894568,630,PRI,NA,NA
Rhode Island,US,2022-11-04,2022,11,4,2022-11-05T04:31:36Z,41.6809,-71.5118,433348,3705,NA,NA,44,40906.54649359378,NA,NA,0.854971062517884,84000044,USA,NA,NA
South Carolina,US,2022-11-04,2022,11,4,2022-11-05T04:31:36Z,33.8569,-80.945,1725160,18633,NA,NA,45,33506.61932280566,NA,NA,1.0800737322914975,84000045,USA,NA,NA
South Dakota,US,2022-11-04,2022,11,4,2022-11-05T04:31:36Z,44.2998,-99.4388,265019,3065,NA,NA,46,29957.19254537624,NA,NA,1.1565208532218445,84000046,USA,NA,NA
Tennessee,US,2022-11-04,2022,11,4,2022-11-05T04:31:36Z,35.7478,-86.6923,2371230,28196,NA,NA,47,34622.03481709501,NA,NA,1.1893931607990025,84000047,USA,NA,NA
Texas,US,2022-11-04,2022,11,4,2022-11-05T04:31:36Z,31.0545,-97.5635,8047691,91224,NA,NA,48,27754.60073104866,NA,NA,1.1335425279126647,84000048,USA,NA,NA
Utah,US,2022-11-04,2022,11,4,2022-11-05T04:31:36Z,40.15,-111.8624,1047882,5065,NA,NA,49,32685.45626611453,NA,NA,0.4833559503837264,84000049,USA,NA,NA
Vermont,US,2022-11-04,2022,11,4,2022-11-05T04:31:36Z,44.0459,-72.7107,145409,754,NA,NA,50,23303.13515142094,NA,NA,0.518537367013046,84000050,USA,NA,NA
Virgin Islands,US,2022-11-04,2022,11,4,2022-11-05T04:31:36Z,18.3358,-64.8963,23402,124,NA,NA,78,21816.385128836188,NA,NA,0.5298692419451329,850,VIR,NA,NA
Virginia,US,2022-11-04,2022,11,4,2022-11-05T04:31:36Z,37.7693,-78.17,2124932,22222,NA,NA,51,24895.170404986504,NA,NA,1.0457746412591085,84000051,USA,NA,NA
Washington,US,2022-11-04,2022,11,4,2022-11-05T04:31:36Z,47.4009,-121.4905,1839317,14597,NA,NA,53,24154.206762984064,NA,NA,0.793609801899292,84000053,USA,NA,NA
West Virginia,US,2022-11-04,2022,11,4,2022-11-05T04:31:36Z,38.4912,-80.9545,609356,7534,NA,NA,54,34001.45188982823,NA,NA,1.2363872678696854,84000054,USA,NA,NA
Wisconsin,US,2022-11-04,2022,11,4,2022-11-05T04:31:36Z,44.2685,-89.6165,1902606,15492,NA,NA,55,32677.158727776048,NA,NA,0.8142516106855544,84000055,USA,NA,NA
Wyoming,US,2022-11-04,2022,11,4,2022-11-05T04:31:36Z,42.756,-107.3025,178866,1914,NA,NA,56,30905.091756672467,NA,NA,1.070074804602328,84000056,USA,NA,NA
