Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Idaho,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,44.2405,-114.4788,500884,5225,NA,NA,16,28028.30339131481,NA,NA,1.043155700721125,84000016,USA,NA,NA
Illinois,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,40.3495,-88.9861,3818330,40032,NA,NA,17,30132.44899845097,NA,NA,1.0484164543137968,84000017,USA,NA,NA
Indiana,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,39.8494,-86.2583,1942708,24950,NA,NA,18,28856.87467980468,NA,NA,1.2842897645966351,84000018,USA,NA,NA
Iowa,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,42.0115,-93.2105,864752,10207,NA,NA,19,27408.330084594003,NA,NA,1.1803384091623956,84000019,USA,NA,NA
Kansas,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,38.5266,-96.7265,890598,9620,NA,NA,20,30569.928267258525,NA,NA,1.0801730971774022,84000020,USA,NA,NA
Kentucky,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,37.6681,-84.6701,1614528,17322,NA,NA,21,36138.00741459816,NA,NA,1.072883220359139,84000021,USA,NA,NA
Louisiana,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,31.1695,-91.8678,1463379,18193,NA,NA,22,31478.68027707831,NA,NA,1.2432186057063823,84000022,USA,NA,NA
Maine,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,44.6939,-69.3819,297958,2653,NA,NA,23,22165.99762537457,NA,NA,0.8903939481403419,84000023,USA,NA,NA
Maryland,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,39.0639,-76.8021,1270844,15578,NA,NA,24,21020.695769541227,NA,NA,1.2257995473874057,84000024,USA,NA,NA
Massachusetts,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,42.2302,-71.5301,2086638,22023,NA,NA,25,30274.02381979377,NA,NA,1.0554298349785636,84000025,USA,NA,NA
Michigan,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,43.3266,-84.5361,2897827,39406,NA,NA,26,29016.40626275113,NA,NA,1.3598465332816625,84000026,USA,NA,NA
Minnesota,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,45.6945,-93.9002,1686048,13825,NA,NA,27,29896.41877342352,NA,NA,0.8199647934103893,84000027,USA,NA,NA
Mississippi,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,32.7416,-89.6787,934401,12992,NA,NA,28,31396.31113899204,NA,NA,1.3904094708802752,84000028,USA,NA,NA
Missouri,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,38.4561,-92.2884,1680349,21884,NA,NA,29,27378.71629614229,NA,NA,1.3023485002222752,84000029,USA,NA,NA
Montana,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,46.9219,-110.4544,314564,3574,NA,NA,30,29432.11780182601,NA,NA,1.1361757861675208,84000030,USA,NA,NA
Nebraska,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,41.1254,-98.2681,533636,4550,NA,NA,31,27586.52776456673,NA,NA,0.8526411261609037,84000031,USA,NA,NA
Nevada,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,38.3135,-117.0554,854700,11570,NA,NA,32,27748.59455170453,NA,NA,1.3536913536913535,84000032,USA,NA,NA
New Hampshire,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,43.4525,-71.5639,357575,2761,NA,NA,33,26297.8677086528,NA,NA,0.7721457036985248,84000033,USA,NA,NA
New Jersey,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,40.2989,-74.521,2801506,34920,NA,NA,34,31540.71236935936,NA,NA,1.2464724330413712,84000034,USA,NA,NA
New Mexico,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,34.8405,-106.2485,629318,8645,NA,NA,35,30012.843202759977,NA,NA,1.3737093170702253,84000035,USA,NA,NA
New York,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,42.1657,-74.9481,6259342,73217,NA,NA,36,32175.81603697133,NA,NA,1.1697235907544274,84000036,USA,NA,NA
North Carolina,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,35.6301,-79.8064,3246175,27234,NA,NA,37,30951.0774322555,NA,NA,0.8389566181736967,84000037,USA,NA,NA
North Dakota,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,47.5289,-99.784,273592,2232,NA,NA,38,35799.18694279468,NA,NA,0.8181458293623448,84000038,USA,NA,NA
Northern Mariana Islands,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,15.0979,145.6739,13212,41,NA,NA,69,23959.08893079936,NA,NA,0.3103239479261278,580,MNP,NA,NA
Ohio,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,40.3888,-82.7649,3185038,40257,NA,NA,39,27247.93183393076,NA,NA,1.2614606167964086,84000039,USA,NA,NA
Oklahoma,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,35.5653,-96.9289,1208316,17100,NA,NA,40,30536.387555026307,NA,NA,1.415192714488594,84000040,USA,NA,NA
Oregon,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,44.572,-122.0709,910693,8726,NA,NA,41,21591.98167168792,NA,NA,0.958171414516198,84000041,USA,NA,NA
Pennsylvania,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,40.5908,-77.2098,3317854,47840,NA,NA,42,25916.707161676204,NA,NA,1.4418958760692906,84000042,USA,NA,NA
Puerto Rico,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,18.2208,-66.5901,983575,5265,NA,NA,72,30797.408893901546,NA,NA,0.5352921739572478,630,PRI,NA,NA
Rhode Island,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,41.6809,-71.5118,432042,3696,NA,NA,44,40783.26462839391,NA,NA,0.8554723846292721,84000044,USA,NA,NA
South Carolina,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,33.8569,-80.945,1725160,18633,NA,NA,45,33506.61932280566,NA,NA,1.0800737322914975,84000045,USA,NA,NA
South Dakota,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,44.2998,-99.4388,265019,3065,NA,NA,46,29957.19254537624,NA,NA,1.1565208532218445,84000046,USA,NA,NA
Tennessee,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,35.7478,-86.6923,2368740,28180,NA,NA,47,34622.03481709501,NA,NA,1.1893931607990025,84000047,USA,NA,NA
Texas,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,31.0545,-97.5635,8043407,91198,NA,NA,48,27739.82621876535,NA,NA,1.1338230180320354,84000048,USA,NA,NA
Utah,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,40.15,-111.8624,1045472,5056,NA,NA,49,32610.28372798396,NA,NA,0.4836093171314009,84000049,USA,NA,NA
Vermont,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,44.0459,-72.7107,145409,754,NA,NA,50,23303.13515142094,NA,NA,0.518537367013046,84000050,USA,NA,NA
Virgin Islands,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,18.3358,-64.8963,23367,124,NA,NA,78,21783.756572323528,NA,NA,0.5306629006718877,850,VIR,NA,NA
Virginia,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,37.7693,-78.17,2122439,22211,NA,NA,51,24865.96304220048,NA,NA,1.0464847281830008,84000051,USA,NA,NA
Washington,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,47.4009,-121.4905,1839317,14597,NA,NA,53,24154.206762984064,NA,NA,0.793609801899292,84000053,USA,NA,NA
West Virginia,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,38.4912,-80.9545,608652,7534,NA,NA,54,33962.169397934435,NA,NA,1.2378173406149984,84000054,USA,NA,NA
Wisconsin,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,44.2685,-89.6165,1900036,15481,NA,NA,55,32633.01911193841,NA,NA,0.8147740358603732,84000055,USA,NA,NA
Wyoming,US,2022-11-02,2022,11,2,2022-11-03T04:31:51Z,42.756,-107.3025,178866,1914,NA,NA,56,30905.091756672467,NA,NA,1.070074804602328,84000056,USA,NA,NA
