Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Hawaii,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,21.0943,-157.4983,362834,1711,NA,NA,15,25626.186547936537,NA,NA,0.4715655092962622,84000015,USA,NA,NA
Idaho,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,44.2405,-114.4788,500884,5225,NA,NA,16,28028.30339131481,NA,NA,1.043155700721125,84000016,USA,NA,NA
Illinois,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,40.3495,-88.9861,3828639,40064,NA,NA,17,30213.80273600772,NA,NA,1.0464292924979346,84000017,USA,NA,NA
Indiana,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,39.8494,-86.2583,1942708,24950,NA,NA,18,28856.87467980468,NA,NA,1.2842897645966351,84000018,USA,NA,NA
Iowa,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,42.0115,-93.2105,864752,10207,NA,NA,19,27408.330084594003,NA,NA,1.1803384091623956,84000019,USA,NA,NA
Kansas,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,38.5266,-96.7265,890598,9620,NA,NA,20,30569.928267258525,NA,NA,1.0801730971774022,84000020,USA,NA,NA
Kentucky,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,37.6681,-84.6701,1620429,17363,NA,NA,21,36270.08959697811,NA,NA,1.071506372695132,84000021,USA,NA,NA
Louisiana,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,31.1695,-91.8678,1463379,18193,NA,NA,22,31478.68027707831,NA,NA,1.2432186057063823,84000022,USA,NA,NA
Maine,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,44.6939,-69.3819,298906,2698,NA,NA,23,22236.522215245808,NA,NA,0.902624905488682,84000023,USA,NA,NA
Maryland,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,39.0639,-76.8021,1273447,15593,NA,NA,24,21063.751306718183,NA,NA,1.2244718468848723,84000024,USA,NA,NA
Massachusetts,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,42.2302,-71.5301,2092838,22106,NA,NA,25,30363.97662793908,NA,NA,1.0562690471025469,84000025,USA,NA,NA
Michigan,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,43.3266,-84.5361,2897827,39406,NA,NA,26,29016.40626275113,NA,NA,1.3598465332816625,84000026,USA,NA,NA
Minnesota,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,45.6945,-93.9002,1691086,13873,NA,NA,27,29985.75084331744,NA,NA,0.8203604074541448,84000027,USA,NA,NA
Mississippi,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,32.7416,-89.6787,934401,12992,NA,NA,28,31396.31113899204,NA,NA,1.3904094708802752,84000028,USA,NA,NA
Missouri,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,38.4561,-92.2884,1684306,21933,NA,NA,29,27443.189557580143,NA,NA,1.302198056647664,84000029,USA,NA,NA
Montana,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,46.9219,-110.4544,315421,3577,NA,NA,30,29512.30283557484,NA,NA,1.134039902225914,84000030,USA,NA,NA
Nebraska,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,41.1254,-98.2681,535394,4562,NA,NA,31,27677.40828201703,NA,NA,0.8520827652158971,84000031,USA,NA,NA
Nevada,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,38.3135,-117.0554,854700,11570,NA,NA,32,27748.59455170453,NA,NA,1.3536913536913535,84000032,USA,NA,NA
New Hampshire,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,43.4525,-71.5639,358586,2776,NA,NA,33,26372.22174417946,NA,NA,0.774151807376752,84000033,USA,NA,NA
New Jersey,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,40.2989,-74.521,2811812,34952,NA,NA,34,31656.742312425202,NA,NA,1.243041853438281,84000034,USA,NA,NA
New Mexico,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,34.8405,-106.2485,632738,8673,NA,NA,35,30175.946631794963,NA,NA,1.370709519579984,84000035,USA,NA,NA
New York,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,42.1657,-74.9481,6285250,73369,NA,NA,36,32308.994738803864,NA,NA,1.167320313432242,84000036,USA,NA,NA
North Carolina,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,35.6301,-79.8064,3246175,27234,NA,NA,37,30951.0774322555,NA,NA,0.8389566181736967,84000037,USA,NA,NA
North Dakota,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,47.5289,-99.784,274415,2232,NA,NA,38,35926.07950534209,NA,NA,0.8152561007235763,84000038,USA,NA,NA
Northern Mariana Islands,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,15.0979,145.6739,13212,41,NA,NA,69,23959.08893079936,NA,NA,0.3103239479261278,580,MNP,NA,NA
Ohio,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,40.3888,-82.7649,3197300,40257,NA,NA,39,27352.832981153384,NA,NA,1.258843399118006,84000039,USA,NA,NA
Oklahoma,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,35.5653,-96.9289,1211210,17138,NA,NA,40,30609.52430533355,NA,NA,1.4149486876759605,84000040,USA,NA,NA
Oregon,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,44.572,-122.0709,910693,8726,NA,NA,41,21591.98167168792,NA,NA,0.958171414516198,84000041,USA,NA,NA
Pennsylvania,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,40.5908,-77.2098,3318490,47840,NA,NA,42,25921.675139699,NA,NA,1.441619531774994,84000042,USA,NA,NA
Puerto Rico,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,18.2208,-66.5901,989463,5280,NA,NA,72,30981.772204851182,NA,NA,0.5336227832672874,630,PRI,NA,NA
Rhode Island,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,41.6809,-71.5118,433348,3705,NA,NA,44,40906.54649359378,NA,NA,0.854971062517884,84000044,USA,NA,NA
South Carolina,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,33.8569,-80.945,1729333,18660,NA,NA,45,33587.668687753874,NA,NA,1.0790287353563484,84000045,USA,NA,NA
South Dakota,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,44.2998,-99.4388,265019,3065,NA,NA,46,29957.19254537624,NA,NA,1.1565208532218445,84000046,USA,NA,NA
Tennessee,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,35.7478,-86.6923,2371639,28196,NA,NA,47,34622.03481709501,NA,NA,1.1893931607990025,84000047,USA,NA,NA
Texas,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,31.0545,-97.5635,8052099,91239,NA,NA,48,27769.802890279483,NA,NA,1.1331082740040828,84000048,USA,NA,NA
Utah,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,40.15,-111.8624,1047882,5065,NA,NA,49,32685.45626611453,NA,NA,0.4833559503837264,84000049,USA,NA,NA
Vermont,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,44.0459,-72.7107,145409,754,NA,NA,50,23303.13515142094,NA,NA,0.518537367013046,84000050,USA,NA,NA
Virgin Islands,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,18.3358,-64.8963,23413,124,NA,NA,78,21826.63981802588,NA,NA,0.5296202964165208,850,VIR,NA,NA
Virginia,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,37.7693,-78.17,2128552,22231,NA,NA,51,24937.581417134683,NA,NA,1.044418928924452,84000051,USA,NA,NA
Washington,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,47.4009,-121.4905,1839317,14597,NA,NA,53,24154.206762984064,NA,NA,0.793609801899292,84000053,USA,NA,NA
West Virginia,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,38.4912,-80.9545,609944,7536,NA,NA,54,34034.26169839862,NA,NA,1.2355232611518434,84000054,USA,NA,NA
Wisconsin,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,44.2685,-89.6165,1906147,15509,NA,NA,55,32737.97521792433,NA,NA,0.8136308479881142,84000055,USA,NA,NA
Wyoming,US,2022-11-08,2022,11,8,2022-11-09T04:32:08Z,42.756,-107.3025,179366,1917,NA,NA,56,30991.48350176844,NA,NA,1.0687644258109117,84000056,USA,NA,NA
