Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2022-06-29,2022,6,29,2022-06-30T04:31:46Z,32.3182,-86.9023,1355340,19740,NA,NA,1,27642.03267875881,NA,NA,1.456461109389526,84000001,USA,NA,NA,NA,NA
Alaska,US,2022-06-29,2022,6,29,2022-06-30T04:31:46Z,61.3707,-152.4044,272415,1285,NA,NA,2,37238.31069858997,NA,NA,0.4717067709193693,84000002,USA,NA,NA,NA,NA
American Samoa,US,2022-06-29,2022,6,29,2022-06-30T04:31:46Z,-14.271,-170.132,6414,31,NA,NA,60,11527.47074998652,NA,NA,0.4833177424384159,16,ASM,NA,NA,NA,NA
Arizona,US,2022-06-29,2022,6,29,2022-06-30T04:31:46Z,33.7298,-111.4312,2125567,30515,NA,NA,4,29202.495439786984,19892664,NA,1.43561694362022,84000004,USA,273299.04432333336,NA,NA,NA
Arkansas,US,2022-06-29,2022,6,29,2022-06-30T04:31:46Z,34.9697,-92.3731,864155,11580,NA,NA,5,28635.226144574,5263984,NA,1.3400373775537953,84000005,USA,174430.94382537765,NA,NA,NA
California,US,2022-06-29,2022,6,29,2022-06-30T04:31:46Z,36.1162,-119.6816,10100605,92235,NA,NA,6,25551.91845318346,174882919,NA,0.9135677815590942,84000006,USA,442604.6061746513,NA,NA,NA
Colorado,US,2022-06-29,2022,6,29,2022-06-30T04:31:46Z,39.0598,-105.3111,1550452,12911,NA,NA,8,26623.9153869877,18887825,NA,0.8326370775912617,84000008,USA,327985.6030906782,NA,NA,NA
Connecticut,US,2022-06-29,2022,6,29,2022-06-30T04:31:46Z,41.5978,-72.7554,828263,11045,NA,NA,9,23141.895729572403,14648536,NA,1.3373329697300245,84000009,USA,410865.5488323941,NA,NA,NA
Delaware,US,2022-06-29,2022,6,29,2022-06-30T04:31:46Z,39.3185,-75.5071,284733,2984,NA,NA,10,29240.45251210765,3418043,NA,1.0479993537805594,84000010,USA,3.510134899215827e-5,NA,NA,NA
Diamond Princess,US,2022-06-29,2022,6,29,2022-06-30T04:31:46Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,NA
District of Columbia,US,2022-06-29,2022,6,29,2022-06-30T04:31:46Z,38.8974,-77.0268,156557,1349,NA,NA,11,22183.09909046984,NA,NA,0.8616669966849135,84000011,USA,NA,NA,NA,NA
