Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,32.3182,-86.9023,10262,403,NA,NA,1,209.2925312832373,NA,1256,NA,84000001,USA,NA,12.357339630066903,184396,3.927109725199766
Alaska,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,61.3707,-152.4044,380,10,328,42,2,51.944856433985606,NA,NA,NA,84000002,USA,4798.000498537012,NA,28680,2.631578947368421
American Samoa,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,-14.271,-170.132,0,0,NA,NA,60,0,NA,NA,NA,16,ASM,188.7097643823799,NA,105,NA
Arizona,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,33.7298,-111.4312,11383,542,2852,7989,4,156.38745124999366,NA,1537,NA,84000004,USA,2064.11377169905,13.502591583940964,155246,4.761486427128173
Arkansas,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,34.9697,-92.3731,4043,94,3149,800,5,133.97158993758376,NA,480,NA,84000005,USA,2666.252611502314,11.872372000989364,69030,2.325006183527084
California,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,36.1162,-119.6816,69952,2774,NA,NA,6,177.0338257100847,NA,NA,NA,84000006,USA,2529.793193435525,NA,991897,3.954253037884203
Colorado,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,39.0598,-105.3111,23822,1388,3076,15816,8,345.1972794029801,NA,3689,NA,84000008,USA,1919.7739540725977,18.557271492529804,108790,4.965038482821067
Connecticut,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,41.5978,-72.7554,33765,3008,5413,25344,9,947.0485826246246,NA,9389,NA,84000009,USA,3716.615240231712,27.80690063675404,132508,8.908633200059233
Delaware,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,39.3185,-75.5071,6565,328,2619,3618,10,674.1879962701435,48519,NA,NA,84000010,USA,4.982624126585086e-7,NA,31928,4.996191926884996
Diamond Princess,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,NA,84088888,USA,NA,NA,NA,0
District of Columbia,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,38.8974,-77.0268,6389,328,881,5180,11,905.27935569161275,NA,NA,NA,84000011,USA,4287.785034056017,NA,30261,5.1338237595867895
Florida,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,27.7663,-81.6868,40982,1735,NA,NA,12,190.81153661579896,NA,7458,NA,84000012,USA,3988.409020931768,18.19823337074813,856620,4.233565955785466
Georgia,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,33.0406,-83.6431,34002,1444,NA,NA,13,320.2472012276425,NA,6015,NA,84000013,USA,2478.333762188722,17.690135874360333,251288,4.2468090112346335
Grand Princess,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,NA,84099999,USA,NA,NA,NA,2.912621359223301
Guam,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,13.4443,144.7937,151,5,124,22,66,91.9447844168813,NA,NA,NA,316,GUM,2428.9254638340367,NA,3989,3.3112582781456954
Hawaii,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,21.0943,-157.4983,634,17,561,56,15,44.77805903358496,NA,81,NA,84000015,USA,2661.6310657119084,12.77602523659306,37683,2.6813880126182967
Idaho,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,44.2405,-114.4788,2260,70,1473,717,16,126.46434237143023,NA,207,NA,84000016,USA,1995.7814264789067,9.15929203539823,32142,3.0973451327433628
Illinois,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,40.3495,-88.9861,79007,3459,NA,NA,17,623.4857642007412,NA,NA,NA,84000017,USA,3769.92230428081,NA,442425,4.378093080359968
Indiana,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,39.8494,-86.2583,24627,1571,NA,NA,18,365.8080641761654,190674,4389,NA,84000018,USA,2.832260804349948e-7,17.82190278962115,146688,6.379177325699436
Iowa,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,42.0115,-93.2105,12373,271,5249,6853,19,392.162455983544,NA,NA,NA,84000019,USA,2968.35250559676,NA,77792,2.1902529701769984
Kansas,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,38.5266,-96.7265,7159,180,376,6603,20,245.73389617459705,NA,660,NA,84000020,USA,2218.9569930219054,9.21916468780556,54109,2.514317642128789
Kentucky,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,37.6681,-84.6701,6677,311,2308,4058,21,149.45140344873047,NA,1757,NA,84000021,USA,2539.155897097044,26.31421296989666,86923,4.657780440317508
Louisiana,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,31.1695,-91.8678,31815,2308,22608,6899,22,684.3710433286568,NA,NA,NA,84000022,USA,4803.507127932123,NA,220830,7.254439729687254
Maine,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,44.6939,-69.3819,1462,65,872,525,23,108.76260589847436,NA,200,NA,84000023,USA,2006.292983170444,13.679890560875512,23554,4.4459644322845415
Maryland,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,39.0639,-76.8021,33373,1683,2298,29392,24,552.0140000793955,179388,6183,NA,84000024,USA,2.967209643911024e-7,18.52695292601804,164780,5.042998831390645
Massachusetts,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,42.2302,-71.5301,78462,5108,NA,NA,25,1138.367295596389,496747,7732,NA,84000025,USA,7.207062514154872e-7,9.854451836557825,394728,6.510157783385588
Michigan,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,43.3266,-84.5361,47552,4584,22686,20282,26,476.1457984228672,339843,NA,NA,84000026,USA,3.4029024346698866e-7,NA,298948,9.639973082099596
Minnesota,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,45.6945,-93.9002,11799,591,7536,3672,27,209.21577861817931,NA,1716,NA,84000027,USA,2340.690669624211,14.543605390287311,115781,5.008899059242308
Mississippi,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,32.7416,-89.6787,9674,435,6268,2971,28,325.05092990975925,NA,1546,NA,84000028,USA,3311.8541478568363,15.980979946247674,95885,4.496588794707463
Missouri,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,38.4561,-92.2884,10174,518,NA,NA,29,165.7697654457209,NA,NA,NA,84000029,USA,1973.2207221967365,NA,115620,5.091409475132691
Montana,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,46.9219,-110.4544,459,16,423,20,30,42.94624327970823,22572,62,NA,84000030,USA,2111.9446695197694,13.507625272331154,22572,3.485838779956427
Nebraska,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,41.1254,-98.2681,8407,98,NA,NA,31,434.6032481255247,NA,NA,NA,84000031,USA,3031.5248690069707,NA,46239,1.1656952539550374
Nevada,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,38.3135,-117.0554,6152,312,183,5657,32,199.7301435381844,NA,NA,NA,84000032,USA,1991.714779442549,NA,60084,5.071521456436931
New Hampshire,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,43.4525,-71.5639,3160,133,1229,1798,33,232.40232667088816,NA,318,NA,84000033,USA,2709.619911878333,10.063291139240508,36843,4.208860759493671
New Jersey,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,40.2989,-74.521,140289,9340,15642,115307,34,1579.441556643125,NA,NA,NA,84000034,USA,4795.360153295527,NA,425933,6.657685206965621
New Mexico,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,34.8405,-106.2485,5069,208,1285,3576,35,241.7459888240768,NA,789,NA,84000035,USA,6146.684953161347,15.565200236733084,102498,4.10337344643914
New York,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,42.1657,-74.9481,337055,26872,58363,251820,36,1732.613376029201,1204650,73143,NA,84000036,USA,6192.439523026144,21.70061265965495,1204651,7.9725860764563645
North Carolina,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,35.6301,-79.8064,15274,575,9115,5584,37,145.63193811186105,NA,NA,NA,84000037,USA,NA,NA,195865,3.7645672384444153
North Dakota,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,47.5289,-99.784,1566,36,846,636,38,199.19639084483936,NA,115,NA,84000038,USA,7752.738210277399,7.575757575757576,47014,2.3715415019762847
Northern Mariana Islands,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,15.0979,145.6739,19,2,12,5,69,34.45524445089221,NA,NA,NA,580,MNP,4887.20441027129,NA,2695,10.526315789473683
Ohio,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,40.3888,-82.7649,24777,1505,NA,NA,39,211.9667040234064,237140,4413,NA,84000039,USA,2.028727618037317e-7,17.810872987044437,210530,6.074181700770876
Oklahoma,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,35.5653,-96.9289,4613,274,3241,1098,40,116.57907020294058,NA,828,NA,84000040,USA,2624.4287974138474,17.94927379145892,95992,5.939735530023846
Oregon,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,44.572,-122.0709,3286,130,1125,2031,41,77.9090777827067,NA,673,NA,84000041,USA,1936.7249020107936,20.48082775410834,77606,3.956177723676202
Pennsylvania,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,40.5908,-77.2098,60469,3873,NA,NA,42,472.3406651888234,NA,NA,NA,84000042,USA,2294.800944143224,NA,317433,6.404934759959649
Puerto Rico,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,18.2208,-66.5901,2256,113,NA,NA,72,70.63920338016104,NA,NA,NA,630,PRI,1776.7513105513551,NA,56744,5.00886524822695
Rhode Island,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,41.6809,-71.5118,11450,565,841,10044,44,1080.8402423725245,NA,1280,NA,84000044,USA,8810.216724987988,11.179039301310045,93332,4.934497816593886
South Carolina,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,33.8569,-80.945,7792,346,4120,3326,45,151.3387614849067,NA,1252,NA,84000045,USA,1675.7424391986071,16.06776180698152,84457,4.440451745379876
South Dakota,US,2020-05-11,2020,5,11,2020-05-12T03:32:31Z,44.2998,-99.4388,3614,34,2187,1393,46,408.5189886724716,26736,263,NA,84000046,USA,3.022181428098284e-7,7.277255118981738,24578,0.9407858328721638
