Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2020-09-28,2020,9,28,2020-09-29T04:30:25Z,32.3182,-86.9023,152350,2501,64583,85266,1,3107.16401685843,NA,NA,NA,84000001,USA,NA,NA,1840372,1.6416147029865442
Alaska,US,2020-09-28,2020,9,28,2020-09-29T04:30:25Z,61.3707,-152.4044,7646,56,3771,3819,2,1045.1851902480366,NA,NA,NA,84000002,USA,60801.59115297077,NA,444791,0.7324091027988491
American Samoa,US,2020-09-28,2020,9,28,2020-09-29T04:30:25Z,-14.271,-170.132,0,0,NA,NA,60,0,NA,NA,NA,16,ASM,2823.457522330656,NA,1571,NA
Arizona,US,2020-09-28,2020,9,28,2020-09-29T04:30:25Z,33.7298,-111.4312,217510,5624,34998,176888,4,2988.301372343505,NA,NA,NA,84000004,USA,19903.397810355866,NA,2155348,2.5856282469771505
Arkansas,US,2020-09-28,2020,9,28,2020-09-29T04:30:25Z,34.9697,-92.3731,82049,1329,73573,7147,5,2718.831309124118,NA,NA,NA,84000005,USA,33060.3975606103,NA,997698,1.6197637996806786
California,US,2020-09-28,2020,9,28,2020-09-29T04:30:25Z,36.1162,-119.6816,814865,15486,NA,NA,6,2062.351693044453,NA,NA,NA,84000006,USA,36659.16746825406,NA,14484852,1.89757768312183
Colorado,US,2020-09-28,2020,9,28,2020-09-29T04:30:25Z,39.0598,-105.3111,75172,2089,6441,61005,8,1206.6884121793394,NA,NA,NA,84000008,USA,22807.14031690287,NA,1313403,2.941430421643402
Connecticut,US,2020-09-28,2020,9,28,2020-09-29T04:30:25Z,41.5978,-72.7554,57147,4503,9310,43334,9,1602.8723634310506,NA,NA,NA,84000009,USA,44069.55176399544,NA,1571206,7.879678723292561
Delaware,US,2020-09-28,2020,9,28,2020-09-29T04:30:25Z,39.3185,-75.5071,20389,648,10577,9164,10,2093.8338242120267,435509,NA,NA,84000010,USA,4.47242863773974e-6,NA,283815,3.1781843150718525
Diamond Princess,US,2020-09-28,2020,9,28,2020-09-29T04:30:25Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,NA,84088888,USA,NA,NA,NA,0
District of Columbia,US,2020-09-28,2020,9,28,2020-09-29T04:30:25Z,38.8974,-77.0268,15264,624,12053,2587,11,2162.8085905895723,NA,NA,NA,84000011,USA,54275.386858500686,NA,383048,4.088050314465409
Florida,US,2020-09-28,2020,9,28,2020-09-29T04:30:25Z,27.7663,-81.6868,701302,14037,NA,NA,12,3265.25089677744,NA,NA,NA,84000012,USA,45011.65090158241,NA,9667484,2.001562807463832
Georgia,US,2020-09-28,2020,9,28,2020-09-29T04:30:25Z,33.0406,-83.6431,315281,6961,NA,NA,13,2969.468203348402,NA,NA,NA,84000013,USA,27299.449216631947,NA,2898498,2.2078717080953183
