Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2020-09-30,2020,9,30,2020-10-01T04:30:28Z,32.3182,-86.9023,154772,2540,67948,84284,1,3156.5604805855787,NA,NA,NA,84000001,USA,NA,NA,1870405,1.641123717468276
Alaska,US,2020-09-30,2020,9,30,2020-10-01T04:30:28Z,61.3707,-152.4044,7874,56,4555,3263,2,1076.352104108428,NA,NA,NA,84000002,USA,62498.82098845594,NA,457207,0.7112014224028448
American Samoa,US,2020-09-30,2020,9,30,2020-10-01T04:30:28Z,-14.271,-170.132,0,0,NA,NA,60,0,NA,NA,NA,16,ASM,2823.457522330656,NA,1571,NA
Arizona,US,2020-09-30,2020,9,30,2020-10-01T04:30:28Z,33.7298,-111.4312,218507,5650,35261,177596,4,3001.998841279308,NA,NA,NA,84000004,USA,20025.163775429104,NA,2193467,2.585729518962779
Arkansas,US,2020-09-30,2020,9,30,2020-10-01T04:30:28Z,34.9697,-92.3731,83697,1369,75312,7016,5,2773.440554787521,NA,NA,NA,84000005,USA,34121.400859697984,NA,1029717,1.635661971157867
California,US,2020-09-30,2020,9,30,2020-10-01T04:30:28Z,36.1162,-119.6816,821454,15774,NA,NA,6,2079.0376689258915,NA,NA,NA,84000006,USA,37216.84300070892,NA,14705202,1.91777219972878
Colorado,US,2020-09-30,2020,9,30,2020-10-01T04:30:28Z,39.0598,-105.3111,76720,2095,6500,61985,8,1224.852120326405,NA,NA,NA,84000008,USA,23289.485748261424,NA,1341180,2.907735057275717
Connecticut,US,2020-09-30,2020,9,30,2020-10-01T04:30:28Z,41.5978,-72.7554,57550,4508,9310,43732,9,1614.1758012749044,NA,NA,NA,84000009,USA,44708.68684624828,NA,1593993,7.8331885317115555
Delaware,US,2020-09-30,2020,9,30,2020-10-01T04:30:28Z,39.3185,-75.5071,20613,652,10622,9339,10,2116.8373445721963,442418,NA,NA,84000010,USA,4.543380120850637e-6,NA,286562,3.1630524426332896
Diamond Princess,US,2020-09-30,2020,9,30,2020-10-01T04:30:28Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,NA,84088888,USA,NA,NA,NA,0
