Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,32.3182,-86.9023,741318,12605,NA,NA,1,15119.11135313067,NA,NA,1.7003499173094407,84000001,USA,NA,NA,NA,NA
Alaska,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,61.3707,-152.4044,95175,458,NA,NA,2,13010.136081854158,2830842,NA,0.4812188074599422,84000002,USA,386967.58230867545,NA,NA,NA
American Samoa,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,-14.271,-170.132,0,0,NA,NA,60,0,2140,NA,NA,16,ASM,3846.084721698028,NA,NA,NA
Arizona,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,33.7298,-111.4312,1042480,19147,NA,NA,4,14322.30432918329,12070187,NA,1.836677921878597,84000004,USA,165828.49697274945,NA,NA,NA
Arkansas,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,34.9697,-92.3731,472136,7199,NA,NA,5,15645.018695713838,3726384,NA,1.5247725231712896,84000005,USA,123479.98743457162,NA,NA,NA
California,US,2021-09-10,2021,9,10,2021-09-11T07:31:57Z,36.1162,-119.6816,4575630,66733,NA,NA,6,11584.974603934585,85232285,NA,1.4569366863565354,84000006,USA,215711.18638402093,NA,NA,NA
Colorado,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,39.0598,-105.3111,646862,7590,NA,NA,8,11024.780437929434,10451092,NA,1.1457138896939305,84000008,USA,181482.39474773628,NA,NA,NA
Connecticut,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,41.5978,-72.7554,378933,8424,NA,NA,9,10628.401023536111,9643929,NA,2.2230842919460696,84000009,USA,270495.1663077895,NA,NA,NA
Delaware,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,39.3185,-75.5071,123958,1900,NA,NA,10,12729.778467883389,2128058,NA,1.532777230997596,84000010,USA,2.1853939969027404e-5,NA,NA,NA
Diamond Princess,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,NA
District of Columbia,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,38.8974,-77.0268,56966,1165,NA,NA,11,8071.708213543342,1902352,NA,2.04507952111786,84000011,USA,269550.7893032792,NA,NA,NA
Florida,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,27.7663,-81.6868,3452700,48772,NA,NA,12,16075.715984416796,38296134,NA,1.4125756654212644,84000012,USA,178306.18747217176,NA,NA,NA
Georgia,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,33.0406,-83.6431,1484274,23741,NA,NA,13,13979.606915915472,10849130,NA,1.5995025177292064,84000013,USA,102182.32804702234,NA,NA,NA
Grand Princess,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA,NA,NA
Guam,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,13.4443,144.7937,12227,159,NA,NA,66,7445.091914339124,208074,NA,1.3004007524331398,316,GUM,126697.47730303416,NA,NA,NA
Hawaii,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,21.0943,-157.4983,70320,641,NA,NA,15,4966.550648646205,2201250,NA,0.911547212741752,84000015,USA,155469.5622203137,NA,NA,NA
Idaho,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,44.2405,-114.4788,232630,2460,NA,NA,16,13017.433613214964,903554,NA,1.0574732407686025,84000016,USA,50560.77982613952,NA,NA,NA
Illinois,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,40.3495,-88.9861,1564391,26839,NA,NA,17,12345.392189488788,29639736,NA,1.706356359619685,84000017,USA,233902.7358419915,NA,NA,NA
Indiana,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,39.8494,-86.2583,900020,14783,NA,NA,18,13368.8461412203,12745374,NA,1.6425190551321085,84000018,USA,1.8931906404114304e-5,NA,NA,NA
Iowa,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,42.0115,-93.2105,417152,6337,NA,NA,19,13221.64009039419,1600621,NA,1.519110540042958,84000019,USA,50731.711182319246,NA,NA,NA
Kansas,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,38.5266,-96.7265,388019,5770,NA,NA,20,13318.818362867854,1654906,NA,1.4870405830642317,84000020,USA,56804.93074210332,NA,NA,NA
Kentucky,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,37.6681,-84.6701,620356,8003,NA,NA,21,13885.438795543005,6432208,NA,1.2900657042085513,84000021,USA,143972.21999013805,NA,NA,NA
Louisiana,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,31.1695,-91.8678,712574,13056,NA,NA,22,15328.14747222613,8716348,NA,1.832230757787963,84000022,USA,187496.9723330395,NA,NA,NA
Maine,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,44.6939,-69.3819,79929,959,NA,NA,23,5946.160278289436,2593285,NA,1.1998148356666545,84000023,USA,192922.32177662448,NA,NA,NA
Maryland,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,39.0639,-76.8021,508017,10139,NA,NA,24,8402.975347686282,12298537,NA,1.995799353171252,84000024,USA,2.034268601712297e-5,NA,NA,NA
Massachusetts,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,42.2302,-71.5301,777022,14883,NA,NA,25,11273.437240433555,26899364,NA,2.361451799305554,84000025,USA,3.902698917940261e-5,NA,NA,NA
Michigan,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,43.3266,-84.5361,1088201,21821,NA,NA,26,10896.33104789625,15551601,NA,2.005236165009957,84000026,USA,1.5572067368141948e-5,NA,NA,NA
Minnesota,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,45.6945,-93.9002,666496,7985,NA,NA,27,11818.076073048738,10582485,NA,1.198056702515844,84000027,USA,187644.95626665003,NA,NA,NA
Mississippi,US,2021-09-10,2021,9,10,2021-09-11T04:31:41Z,32.7416,-89.6787,460312,8905,NA,NA,28,15466.698743913696,2348431,NA,1.9345574306122804,84000028,USA,78908.38126720134,NA,NA,NA
