Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,32.3182,-86.9023,4465,133,NA,NA,1,91.06325786198155,NA,553,NA,84000001,USA,NA,12.727272727272728,73878,2.978723404255319
Alaska,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,61.3707,-152.4044,300,9,110,181,2,41.00909718472548,NA,35,NA,84000002,USA,1461.3157027447976,11.666666666666666,8735,3
American Samoa,US,2020-04-16,2020,4,16,NA,-14.271,-170.132,0,0,NA,NA,60,0,NA,NA,NA,16,ASM,5.3917075537822825,NA,3,NA
Arizona,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,33.7298,-111.4312,4237,150,460,3627,4,58.21080830591436,NA,578,NA,84000004,USA,651.186191192761,13.641727637479349,59878,3.540240736370073
Arkansas,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,34.9697,-92.3731,1620,37,548,1035,5,53.681418673976175,NA,85,NA,84000005,USA,875.8116466147321,5.246913580246914,22675,2.2839506172839505
California,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,36.1162,-119.6816,27575,955,NA,NA,6,69.78853100722782,NA,5031,NA,84000006,USA,628.4332373850444,18.17754814466885,246400,3.459655485040798
Colorado,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,39.0598,-105.3111,13581,928,NA,NA,8,143.88574159329409,NA,1636,NA,84000008,USA,715.2697645043166,19.744146753560223,40533,4.284335022930244
Connecticut,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,41.5978,-72.7554,15884,971,NA,NA,9,445.51813079844624,NA,1926,NA,84000009,USA,1489.9782261568284,12.12540921682196,53122,6.113069755729035
Delaware,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,39.3185,-75.5071,2070,71,378,1621,10,212.57717475692263,21069,209,NA,84000010,USA,2.163665939591113e-7,10.096618357487923,13350,3.429951690821256
Diamond Princess,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,NA,NA,49,0,0,49,88888,NA,NA,NA,NA,84088888,USA,NA,NA,NA,0
District of Columbia,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,38.8974,-77.0268,2350,81,552,1717,11,332.97957205748787,NA,313,NA,84000011,USA,1721.5752342546714,13.319148936170214,12150,3.4468085106382977
Florida,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,27.7663,-81.6868,23343,668,NA,NA,12,108.6846346987115,NA,3460,NA,84000012,USA,1794.9330509075514,14.822430707278412,385511,2.861671593197104
Georgia,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,33.0406,-83.6431,15669,587,NA,NA,13,147.57818351967327,NA,3108,NA,84000013,USA,670.0499724194535,19.835343672219032,67939,3.746250558427468
Grand Princess,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,NA,NA,103,0,0,103,99999,NA,NA,NA,NA,84099999,USA,NA,NA,NA,0
Guam,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,13.4443,144.7937,135,5,86,44,66,82.20229070383428,NA,9,NA,316,GUM,611.9503863507663,6.666666666666667,1005,3.703703703703704
Hawaii,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,21.0943,-157.4983,530,9,359,162,15,37.432762283596254,NA,45,NA,84000015,USA,1462.0853716592762,8.49056603773585,20700,1.69811320754717
Idaho,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,44.2405,-114.4788,1587,41,NA,NA,16,88.80482802807956,NA,143,NA,84000016,USA,982.9884811955563,9.010712035286703,15831,2.58349086326402
Illinois,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,40.3495,-88.9861,25734,1072,NA,NA,17,203.08052015570613,NA,4423,NA,84000017,USA,1044.586100151393,17.187378565322142,122589,4.165695189243802
Indiana,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,39.8494,-86.2583,9542,601,NA,NA,18,141.73632794773908,68118,NA,NA,84000018,USA,1.011820916699234e-7,NA,51115,6.298469922448124
Iowa,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,42.0115,-93.2105,2141,60,987,1094,19,67.85903323856523,NA,175,NA,84000019,USA,788.9074461797228,8.173750583839327,20675,2.802428771602055
Kansas,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,38.5266,-96.7265,1615,80,NA,NA,20,55.43515048498033,NA,359,NA,84000020,USA,661.147399536106,22.229102167182663,16122,4.953560371517028
Kentucky,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,37.6681,-84.6701,2435,129,862,1444,21,54.50264600833588,NA,807,NA,84000021,USA,827.3880518318127,33.14168377823409,28324,5.297741273100616
Louisiana,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,31.1695,-91.8678,22532,1156,NA,NA,22,484.68484514478376,NA,1914,NA,84000022,USA,2753.506105585363,8.494585478430677,126586,5.130481093555832
Maine,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,44.6939,-69.3819,796,27,333,436,23,59.21684972310915,NA,130,NA,84000023,USA,1266.7737643589555,16.331658291457288,14872,3.391959798994975
Maryland,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,39.0639,-76.8021,10784,319,736,9729,24,178.3753026954784,66035,2451,NA,84000024,USA,1.0922675364888648e-7,22.72811572700297,58843,2.958086053412463
Massachusetts,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,42.2302,-71.5301,32181,1108,NA,NA,25,466.8985998265072,181089,3454,NA,84000025,USA,2.6273329151978605e-7,10.733041235511635,140773,3.4430253876510983
Michigan,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,43.3266,-84.5361,28809,1996,617,26196,26,288.4691349841096,116440,3809,NA,84000026,USA,1.1659323849335185e-7,13.221562706098789,94286,6.928390433545073
Minnesota,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,45.6945,-93.9002,1809,87,1020,702,27,32.07656102383985,NA,475,NA,84000027,USA,842.5241072074779,26.257600884466555,41675,4.8092868988391375
Mississippi,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,32.7416,-89.6787,3624,129,NA,NA,28,121.76809696019924,NA,682,NA,84000028,USA,1326.8485903939134,18.81898454746137,38415,3.5596026490066226
Missouri,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,38.4561,-92.2884,5265,170,NA,NA,29,85.78512041200321,NA,1043,NA,84000029,USA,864.3805841361383,20.15848473134905,50648,3.2288698955365622
Montana,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,46.9219,-110.4544,415,7,218,190,30,38.82939207206735,9936,52,NA,84000030,USA,929.65985452544885,12.53012048192771,9936,1.686746987951807
Nebraska,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,41.1254,-98.2681,952,21,NA,NA,31,49.21402310164143,NA,NA,NA,84000031,USA,806.0201721397889,NA,12294,2.2058823529411766
Nevada,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,38.3135,-117.0554,3214,137,NA,NA,32,104.345364325703,NA,NA,NA,84000032,USA,943.1175885413747,NA,28451,4.262601120099564
New Hampshire,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,43.4525,-71.5639,1139,32,365,742,33,83.76780065763975,NA,178,NA,84000033,USA,952.6289042303844,15.62774363476734,12953,2.809482001755926
New Jersey,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,40.2989,-74.521,75317,3518,NA,NA,34,847.9552903056566,NA,8224,NA,84000034,USA,1709.3757282832275,10.919181592469164,151830,4.670924226934158
New Mexico,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,34.8405,-106.2485,1484,36,353,1095,35,70.77353470406982,NA,215,NA,84000035,USA,2002.5990490143224,14.487870619946092,33394,2.425876010781672
New York,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,42.1657,-74.9481,223691,14832,23887,184972,36,1149.8717381357585,550579,50450,NA,84000036,USA,2830.2221891405898,22.55343308403109,550579,6.630575213128825
North Carolina,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,35.6301,-79.8064,5639,150,NA,NA,37,53.76577838240045,NA,452,NA,84000037,USA,NA,8.015605603830467,70917,2.660046107465863
North Dakota,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,47.5289,-99.784,438,9,163,221,38,51.57060711595644,NA,45,NA,84000038,USA,1930.0218661055576,11.450381679389311,11704,2.2900763358778624
Northern Mariana Islands,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,15.0979,145.6739,13,2,NA,NA,69,23.574640940084144,NA,NA,NA,580,MNP,72.53735673872045,NA,40,15.384615384615383
Ohio,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,40.3888,-82.7649,8414,504,NA,NA,39,71.98158968611784,83824,2331,NA,84000039,USA,7.171125236331284e-8,27.70382695507488,74840,5.990016638935108
Oklahoma,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,35.5653,-96.9289,2357,131,1240,986,40,59.565763812774975,NA,528,NA,84000040,USA,844.781079790925,22.40135765803988,30899,5.557912600763682
Oregon,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,44.572,-122.0709,1736,64,NA,NA,41,41.15951279086392,NA,414,NA,84000041,USA,871.9080306477994,23.847926267281107,34938,3.686635944700461
Pennsylvania,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,40.5908,-77.2098,28033,877,NA,NA,42,218.97378602653072,NA,2512,NA,84000042,USA,1123.8930186040957,8.889518012598202,147831,3.128455748582028
Puerto Rico,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,18.2208,-66.5901,1043,56,NA,NA,72,32.65810688187409,NA,NA,NA,630,PRI,444.37569785959454,NA,14192,5.369127516778524
Recovered,US,2020-04-16,2020,4,16,NA,NA,NA,0,0,54703,0,NA,NA,NA,NA,NA,84070001,USA,NA,NA,NA,NA
Rhode Island,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,41.6809,-71.5118,3529,139,182,3208,44,333.12534631726106,NA,331,NA,84000044,USA,2649.144153881444,9.379427599886654,28064,3.938792859166903
South Carolina,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,33.8569,-80.945,3931,111,NA,NA,45,76.34916214029367,NA,675,NA,84000045,USA,689.1502438008125,17.171203256168912,34733,2.8237089799033326
South Dakota,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,44.2998,-99.4388,1311,7,373,931,46,148.19269345589657,10608,55,NA,84000046,USA,1.1991060962472545e-7,4.195270785659802,10550,0.5339435545385202
Tennessee,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,35.7478,-86.6923,6341,141,2786,3414,47,92.85163915870352,NA,691,NA,84000047,USA,1295.505252227404,10.83921568627451,85049,2.223624034064028
Texas,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,31.0545,-97.5635,12450,440,3677,8333,48,42.93713303624056,NA,1459,NA,84000048,USA,689.7978168910862,8.645413605119696,158547,3.534136546184739
Utah,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,40.15,-111.8624,2683,20,357,2306,49,83.68793352876114,NA,238,NA,84000049,USA,1733.4279638868593,8.87066716362281,49678,0.7454342154304883
Vermont,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,44.0459,-72.7107,774,33,15,726,50,124.0406481524514,NA,58,NA,84000050,USA,1884.567574694026,7.493540051679586,11507,4.263565891472868
Virgin Islands,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,18.3358,-64.8963,51,1,46,4,78,47.5444680613044,NA,NA,NA,850,VIR,380.3557444904352,NA,408,1.96078431372549
Virginia,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,37.7693,-78.17,6889,208,951,5730,51,80.70979632287153,NA,1337,NA,84000051,USA,587.3611871666816,19.407751487879228,46444,3.0193061402235446
Washington,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,47.4009,-121.4905,11057,630,NA,NA,53,145.2023029082615,NA,595,NA,84000053,USA,1646.2626250049177,5.381206475535859,124283,5.697748032920322
West Virginia,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,38.4912,-80.9545,728,12,223,493,54,40.62166775381707,NA,85,NA,84000054,USA,1383.6755611119593,11.675824175824175,18306,1.6483516483516485
Wisconsin,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,44.2685,-89.6165,3875,197,NA,NA,55,66.55292271239142,48018,1121,NA,84000055,USA,8.247066433041578e-8,28.92903225806452,44849,5.083870967741936
Wyoming,US,2020-04-16,2020,4,16,2020-04-16T23:30:51Z,42.756,-107.3025,296,2,148,146,56,51.14391309681577,NA,43,NA,84000056,USA,1292.5347920521278,14.527027027027026,6427,0.6756756756756757
