Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2020-07-09,2020,7,9,2020-07-10T04:34:42Z,32.3182,-86.9023,49695,1068,25783,22844,1,1013.5248822958954,NA,3039,NA,84000001,USA,NA,6.180095172245496,708362,2.149109568367039
Alaska,US,2020-07-09,2020,7,9,2020-07-10T04:34:42Z,61.3707,-152.4044,1289,17,571,701,2,176.2024209037038,NA,NA,NA,84000002,USA,18555.796294144584,NA,135744,1.3188518231186968
American Samoa,US,2020-07-09,2020,7,9,2020-07-10T04:34:42Z,-14.271,-170.132,0,0,NA,NA,60,0,NA,NA,NA,16,ASM,1466.5444546287808,NA,816,NA
Arizona,US,2020-07-09,2020,7,9,2020-07-10T04:34:42Z,33.7298,-111.4312,112671,2038,13341,97292,4,1547.951376595628,NA,5526,NA,84000004,USA,8972.199358760618,4.904545091460979,949463,1.8088061701768867
Arkansas,US,2020-07-09,2020,7,9,2020-07-10T04:34:42Z,34.9697,-92.3731,26052,309,19992,5751,5,863.2767403052021,NA,1705,NA,84000005,USA,12083.654206833844,6.544603101489329,364661,1.1860893597420543
California,US,2020-07-09,2020,7,9,2020-07-10T04:34:42Z,36.1162,-119.6816,311523,6794,NA,NA,6,788.0143822836797,NA,NA,NA,84000006,USA,12852.817721746507,NA,5078434,2.1736756572735274
Colorado,US,2020-07-09,2020,7,9,2020-07-10T04:34:42Z,39.0598,-105.3111,40852,1768,4669,29150,8,616.8888450521086,NA,5820,NA,84000008,USA,6437.211221351352,16.391134142563438,370702,4.802251935256861
Connecticut,US,2020-07-09,2020,7,9,2020-07-10T04:34:42Z,41.5978,-72.7554,47209,4348,8351,34510,9,1324.1290252369586,NA,10552,NA,84000009,USA,15303.704863030662,22.351670232370942,545621,9.210108242072486
Delaware,US,2020-07-09,2020,7,9,2020-07-10T04:34:42Z,39.3185,-75.5071,12531,574,6901,5056,10,1286.8621144342983,189284,NA,NA,84000010,USA,1.943838548149244e-6,NA,130205,4.580640012768335
Diamond Princess,US,2020-07-09,2020,7,9,2020-07-10T04:34:42Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,NA,84088888,USA,NA,NA,NA,0
District of Columbia,US,2020-07-09,2020,7,9,2020-07-10T04:34:42Z,38.8974,-77.0268,10679,568,1662,8449,11,1513.1441914901757,NA,NA,NA,84000011,USA,16425.52805600858,NA,115923,5.318850079595467
Florida,US,2020-07-09,2020,7,9,2020-07-10T04:34:42Z,27.7663,-81.6868,232718,4009,NA,NA,12,1083.53128637342,NA,17479,NA,84000012,USA,18192.79656883777,7.510807071219244,3907401,1.72268582576337
Georgia,US,2020-07-09,2020,7,9,2020-07-10T04:34:42Z,33.0406,-83.6431,106727,2930,NA,NA,13,1005.2062539092584,NA,12606,NA,84000013,USA,9601.407045758657,11.81144415190158,1019422,2.745322177143553
Grand Princess,US,2020-07-09,2020,7,9,2020-07-10T04:34:42Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,NA,84099999,USA,NA,NA,NA,2.912621359223301
Guam,US,2020-07-09,2020,7,9,2020-07-10T04:34:42Z,13.4443,144.7937,309,5,202,102,66,188.15190983322069,NA,NA,NA,316,GUM,10066.43162900584,NA,16532,1.6181229773462784
Hawaii,US,2020-07-09,2020,7,9,2020-07-10T04:34:42Z,21.0943,-157.4983,1130,19,811,300,15,79.80947430276183,NA,122,NA,84000015,USA,6296.614383221082,10.79646017699115,89152,1.6814159292035398
Idaho,US,2020-07-09,2020,7,9,2020-07-10T04:34:42Z,44.2405,-114.4788,9429,100,2978,6351,16,527.6249045222194,NA,411,NA,84000016,USA,6413.86854982891,4.358892777601018,114620,1.0605578534309046
Illinois,US,2020-07-09,2020,7,9,2020-07-10T04:34:42Z,40.3495,-88.9861,151572,7329,NA,NA,17,1196.1343203948352,NA,NA,NA,84000017,USA,14835.105388562544,NA,1879878,4.835325785765181
Indiana,US,2020-07-09,2020,7,9,2020-07-10T04:34:42Z,39.8494,-86.2583,49575,2663,37795,9117,18,736.3842441845698,703050,7386,NA,84000018,USA,1.04430649092075e-6,14.898638426626324,542292,5.371659102370146
Iowa,US,2020-07-09,2020,7,9,2020-07-10T04:34:42Z,42.0115,-93.2105,33254,741,26340,6173,19,1053.986123921181,NA,NA,NA,84000019,USA,11240.923339260302,NA,354659,2.228303362001564
Kansas,US,2020-07-09,2020,7,9,2020-07-10T04:34:42Z,38.5266,-96.7265,17785,293,879,16613,20,610.4731587463624,NA,1269,NA,84000020,USA,7156.180212637567,7.135226314309811,208482,1.6474557211132976
Kentucky,US,2020-07-09,2020,7,9,2020-07-10T04:34:42Z,37.6681,-84.6701,18245,612,4939,12694,21,408.378142267798,NA,2747,NA,84000021,USA,9490.690119890152,15.0561797752809,424013,3.3543436557961086
