Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2020-07-16,2020,7,16,2020-07-17T04:35:02Z,32.3182,-86.9023,62128,1230,29736,31162,1,1267.0947557556976,NA,7584,NA,84000001,USA,NA,12.414876898899948,816388,1.9797836724182327
Alaska,US,2020-07-16,2020,7,16,2020-07-17T04:35:02Z,61.3707,-152.4044,1728,17,688,1023,2,236.2123997840188,NA,NA,NA,84000002,USA,22284.61680416105,NA,163022,0.9837962962962964
American Samoa,US,2020-07-16,2020,7,16,2020-07-17T04:35:02Z,-14.271,-170.132,0,0,NA,NA,60,0,NA,NA,NA,16,ASM,1863.7335777574087,NA,1037,NA
Arizona,US,2020-07-16,2020,7,16,2020-07-17T04:35:02Z,33.7298,-111.4312,134613,2492,16684,115437,4,1849.4056026632163,NA,6296,NA,84000004,USA,10293.929548298142,4.677111423116638,1089641,1.851232793266624
Arkansas,US,2020-07-16,2020,7,16,2020-07-17T04:35:02Z,34.9697,-92.3731,31114,341,24195,6578,5,1031.0146053222809,NA,1994,NA,84000005,USA,13286.515625269236,6.408690621585139,400961,1.0959696599601465
California,US,2020-07-16,2020,7,16,2020-07-17T04:35:02Z,36.1162,-119.6816,373193,7425,NA,NA,6,944.3862472632836,NA,NA,NA,84000006,USA,14971.336844297522,NA,5915508,1.9809834167676097
Colorado,US,2020-07-16,2020,7,16,2020-07-17T04:35:02Z,39.0598,-105.3111,44550,1807,4880,32101,8,672.4739595633487,NA,5950,NA,84000008,USA,7227.558269731413,15.371499431642038,416216,4.506016629654496
Connecticut,US,2020-07-16,2020,7,16,2020-07-17T04:35:02Z,41.5978,-72.7554,47750,4389,8466,34895,9,1339.3031192159283,NA,10654,NA,84000009,USA,17265.03364245291,22.31204188481676,615548,9.191623036649217
Delaware,US,2020-07-16,2020,7,16,2020-07-17T04:35:02Z,39.3185,-75.5071,13114,581,7269,5264,10,1346.732883943132,212758,NA,NA,84000010,USA,2.18490311820934e-6,NA,144870,4.430379746835443
Diamond Princess,US,2020-07-16,2020,7,16,2020-07-17T04:35:02Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,NA,84088888,USA,NA,NA,NA,0
District of Columbia,US,2020-07-16,2020,7,16,2020-07-17T04:35:02Z,38.8974,-77.0268,11076,574,1843,8659,11,1569.3964851526534,NA,NA,NA,84000011,USA,19871.370699781368,NA,140242,5.182376309136872
Florida,US,2020-07-16,2020,7,16,2020-07-17T04:35:02Z,27.7663,-81.6868,315775,4677,NA,NA,12,1470.2433501257603,NA,20154,NA,84000012,USA,21208.29582744215,6.382392526324123,4555062,1.4811178845697095
Georgia,US,2020-07-16,2020,7,16,2020-07-17T04:35:02Z,33.0406,-83.6431,131287,3105,NA,NA,13,1236.5241546842392,NA,14346,NA,84000013,USA,11097.061876502425,10.927205283082102,1178222,2.365047567542864
Grand Princess,US,2020-07-16,2020,7,16,2020-07-17T04:35:02Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,NA,84099999,USA,NA,NA,NA,2.912621359223301
Guam,US,2020-07-16,2020,7,16,2020-07-17T04:35:02Z,13.4443,144.7937,314,5,214,95,66,191.1964391185479,NA,NA,NA,316,GUM,10967.003391605624,NA,18011,1.5923566878980893
Hawaii,US,2020-07-16,2020,7,16,2020-07-17T04:35:02Z,21.0943,-157.4983,1311,22,951,338,15,92.59311576187676,NA,137,NA,84000015,USA,7019.490462414681,10.450038138825324,99387,1.6781083142639206
Idaho,US,2020-07-16,2020,7,16,2020-07-17T04:35:02Z,44.2405,-114.4788,13134,114,3513,9507,16,734.9480852683031,NA,526,NA,84000016,USA,7658.535084062415,4.004872849093955,136863,0.8679762448606669
Illinois,US,2020-07-16,2020,7,16,2020-07-17T04:35:02Z,40.3495,-88.9861,159082,7452,NA,NA,17,1255.399677757443,NA,NA,NA,84000017,USA,16759.540716365864,NA,2123739,4.684376610804491
Indiana,US,2020-07-16,2020,7,16,2020-07-17T04:35:02Z,39.8494,-86.2583,54080,2730,40004,11346,18,803.3012592133441,786654,7747,NA,84000018,USA,1.1684913993439608e-6,14.325073964497042,595558,5.048076923076923
Iowa,US,2020-07-16,2020,7,16,2020-07-17T04:35:02Z,42.0115,-93.2105,37350,781,27404,9165,19,1183.8089170763249,NA,NA,NA,84000019,USA,12565.52152567138,NA,396451,2.0910307898259703
Kansas,US,2020-07-16,2020,7,16,2020-07-17T04:35:02Z,38.5266,-96.7265,20817,305,948,19564,20,714.547075941694,NA,1393,NA,84000020,USA,8216.553382162032,6.691646250660518,239374,1.4651486765624249
Kentucky,US,2020-07-16,2020,7,16,2020-07-17T04:35:02Z,37.6681,-84.6701,21083,650,5500,14933,21,471.9011440631398,NA,2842,NA,84000021,USA,10475.341413751634,13.480055020632737,468004,3.08305269648532
Louisiana,US,2020-07-16,2020,7,16,2020-07-17T04:35:02Z,31.1695,-91.8678,86411,3485,53288,29638,22,1858.783159675391,NA,NA,NA,84000022,USA,22030.165242856536,NA,1024137,4.033051347629352
Maine,US,2020-07-16,2020,7,16,2020-07-17T04:35:02Z,44.6939,-69.3819,3598,114,3094,390,23,267.66611219063657,NA,374,NA,84000023,USA,9705.463126352091,10.3946637020567,130462,3.168426903835464
Maryland,US,2020-07-16,2020,7,16,2020-07-17T04:35:02Z,39.0639,-76.8021,75664,3347,5286,67031,24,1251.53828849691,867188,11687,NA,84000024,USA,1.4343928226436063e-6,15.445918798900404,692529,4.423503912032142
Massachusetts,US,2020-07-16,2020,7,16,2020-07-17T04:35:02Z,42.2302,-71.5301,112581,8380,95390,8811,25,1633.3834022270285,1340149,11663,NA,84000025,USA,1.9443575142441e-6,10.359652161554791,1001684,7.443529547614606
