Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2020-12-13,2020,12,13,2020-12-14T05:30:41Z,32.3182,-86.9023,295631,4102,174805,116724,1,6029.366625978828,NA,NA,1.3875405488598962,84000001,USA,NA,NA,NA,NA
Alaska,US,2020-12-13,2020,12,13,2020-12-14T05:30:41Z,61.3707,-152.4044,41169,176,7165,33828,2,5627.6784066598775,1143098,NA,0.4275061332556049,84000002,USA,156258.05657888445,NA,NA,NA
American Samoa,US,2020-12-13,2020,12,13,2020-12-14T05:30:41Z,-14.271,-170.132,0,0,NA,NA,60,0,2140,NA,NA,16,ASM,3846.084721698028,NA,NA,NA
Arizona,US,2020-12-13,2020,12,13,2020-12-14T05:30:41Z,33.7298,-111.4312,408442,7357,61399,339686,4,5611.455975002188,4305888,NA,1.8012349366617535,84000004,USA,34521.13882158078,NA,NA,NA
Arkansas,US,2020-12-13,2020,12,13,2020-12-14T05:30:41Z,34.9697,-92.3731,185702,2945,161337,21420,5,6153.547413947361,1855704,NA,1.5858741424432694,84000005,USA,61491.86627097055,NA,NA,NA
California,US,2020-12-13,2020,12,13,2020-12-14T05:30:41Z,36.1162,-119.6816,1641368,21080,NA,NA,6,4154.089229553093,27195587,NA,1.2832549335221184,84000006,USA,68828.28890695419,NA,NA,NA
Colorado,US,2020-12-13,2020,12,13,2020-12-14T05:30:41Z,39.0598,-105.3111,319132,4935,15350,268885,8,5004.448892951509,3773301,NA,1.3733851967258053,84000008,USA,65523.07659180764,NA,NA,NA
Connecticut,US,2020-12-13,2020,12,13,2020-12-14T05:30:41Z,41.5978,-72.7554,146761,5363,9800,131598,9,4116.386703230343,3695091,NA,3.6542405679983103,84000009,USA,103640.77281856972,NA,NA,NA
Delaware,US,2020-12-13,2020,12,13,2020-12-14T05:30:41Z,39.3185,-75.5071,45460,900,18851,25709,10,4668.482301666523,875637,NA,1.9797624285085789,84000010,USA,8.992291766793596e-6,NA,NA,NA
Diamond Princess,US,2020-12-13,2020,12,13,2020-12-14T05:30:41Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,NA
District of Columbia,US,2020-12-13,2020,12,13,2020-12-14T05:30:41Z,38.8974,-77.0268,24874,715,17745,6414,11,3524.4825001523204,778265,NA,2.874487416579561,84000011,USA,110275.04112651949,NA,NA,NA
Florida,US,2020-12-13,2020,12,13,2020-12-14T05:30:41Z,27.7663,-81.6868,1125931,19866,NA,NA,12,5242.316730109881,15436688,NA,1.7644065222469227,84000012,USA,71872.97246446402,NA,NA,NA
Georgia,US,2020-12-13,2020,12,13,2020-12-14T05:30:41Z,33.0406,-83.6431,542838,10076,NA,NA,13,5112.709552967796,4729534,NA,1.856170717598989,84000013,USA,44545.02754576134,NA,NA,NA
Grand Princess,US,2020-12-13,2020,12,13,2020-12-14T05:30:41Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA,NA,NA
Guam,US,2020-12-13,2020,12,13,2020-12-14T05:30:41Z,13.4443,144.7937,7079,115,6413,551,66,4310.444562166244,90136,NA,1.6245232377454444,316,GUM,54884.33833245042,NA,NA,NA
