Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2020-12-15,2020,12,15,2020-12-16T05:30:42Z,32.3182,-86.9023,301533,4124,174805,122604,1,6149.737364590567,NA,NA,1.3676778329403416,84000001,USA,NA,NA,NA,NA
Alaska,US,2020-12-15,2020,12,15,2020-12-16T05:30:42Z,61.3707,-152.4044,41891,179,7165,34547,2,5726.37363388445,1157867,NA,0.4272994199231338,84000002,USA,158276.93443328846,NA,NA,NA
American Samoa,US,2020-12-15,2020,12,15,2020-12-16T05:30:42Z,-14.271,-170.132,0,0,NA,NA,60,0,2140,NA,NA,16,ASM,3846.084721698028,NA,NA,NA
Arizona,US,2020-12-15,2020,12,15,2020-12-16T05:30:42Z,33.7298,-111.4312,424382,7422,62839,354121,4,5830.450613755144,4374452,NA,1.748896041773685,84000004,USA,34969.43211282977,NA,NA,NA
Arkansas,US,2020-12-15,2020,12,15,2020-12-16T05:30:42Z,34.9697,-92.3731,189198,3016,165467,20715,5,6269.393240912928,1874471,NA,1.5940971891880464,84000005,USA,62113.74231063383,NA,NA,NA
California,US,2020-12-15,2020,12,15,2020-12-16T05:30:42Z,36.1162,-119.6816,1729963,21429,NA,NA,6,4379.138576941115,27845066,NA,1.236205386942689,84000006,USA,70472.03089535104,NA,NA,NA
Colorado,US,2020-12-15,2020,12,15,2020-12-16T05:30:42Z,39.0598,-105.3111,325896,5030,15696,273601,8,5094.555471895222,3841825,NA,1.3923826274277222,84000008,USA,66712.99048957966,NA,NA,NA
Connecticut,US,2020-12-15,2020,12,15,2020-12-16T05:30:42Z,41.5978,-72.7554,155462,5466,9800,140196,9,4360.434377372705,3839064,NA,3.5159717487231608,84000009,USA,107678.96104857758,NA,NA,NA
Delaware,US,2020-12-15,2020,12,15,2020-12-16T05:30:42Z,39.3185,-75.5071,47142,913,18851,27378,10,4841.214092942438,897463,NA,1.9367018794281108,84000010,USA,9.216432318302996e-6,NA,NA,NA
Diamond Princess,US,2020-12-15,2020,12,15,2020-12-16T05:30:42Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,NA
District of Columbia,US,2020-12-15,2020,12,15,2020-12-16T05:30:42Z,38.8974,-77.0268,25339,720,18137,6482,11,3590.3699473892275,791984,NA,2.841469671257745,84000011,USA,112218.93336016062,NA,NA,NA
Florida,US,2020-12-15,2020,12,15,2020-12-16T05:30:42Z,27.7663,-81.6868,1143794,20082,NA,NA,12,5325.48657244476,15660052,NA,1.7557357356307166,84000012,USA,72912.95167642662,NA,NA,NA
Georgia,US,2020-12-15,2020,12,15,2020-12-16T05:30:42Z,33.0406,-83.6431,553995,10160,NA,NA,13,5217.791548853239,4794475,NA,1.8339515699600173,84000013,USA,45156.67313998887,NA,NA,NA
