Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2021-02-22,2021,2,22,2021-02-23T05:30:53Z,32.3182,-86.9023,487520,9592,275245,202683,1,9942.924853946975,NA,NA,1.967509025270758,84000001,USA,NA,NA,NA,NA
Alaska,US,2021-02-22,2021,2,22,2021-02-23T05:30:53Z,61.3707,-152.4044,57751,290,NA,NA,2,7894.38790505027,1648785,NA,0.5021558068258558,84000002,USA,225383.947672392,NA,NA,NA
American Samoa,US,2021-02-22,2021,2,22,2021-02-23T05:30:53Z,-14.271,-170.132,0,0,NA,NA,60,0,2140,NA,NA,16,ASM,3846.084721698028,NA,NA,NA
Arizona,US,2021-02-22,2021,2,22,2021-02-23T05:30:53Z,33.7298,-111.4312,809474,15502,114855,679117,4,11121.108294222731,7458884,NA,1.9150707743547044,84000004,USA,50876.452539644015,NA,NA,NA
Arkansas,US,2021-02-22,2021,2,22,2021-02-23T05:30:53Z,34.9697,-92.3731,315759,5363,305470,4926,5,10463.204369800029,2605058,NA,1.6984472334913652,84000005,USA,86322.96862221668,NA,NA,NA
California,US,2021-02-22,2021,2,22,2021-02-23T08:30:54Z,36.1162,-119.6816,3593165,49289,NA,NA,6,9098.134012859768,47320802,NA,1.3667512778608435,84000006,USA,119762.43908119269,NA,NA,NA
Colorado,US,2021-02-22,2021,2,22,2021-02-23T05:30:53Z,39.0598,-105.3111,438538,6049,22364,393037,8,7315.737342361241,6026476,NA,1.398785646128357,84000008,USA,104649.28414846591,NA,NA,NA
Connecticut,US,2021-02-22,2021,2,22,2021-02-23T05:30:53Z,41.5978,-72.7554,275334,7562,NA,NA,9,7722.632147145518,6526785,NA,2.7464824540376416,84000009,USA,183064.785527785,NA,NA,NA
Delaware,US,2021-02-22,2021,2,22,2021-02-23T05:30:53Z,39.3185,-75.5071,85090,1368,NA,NA,10,8738.256908244708,1393211,NA,1.6077094840756845,84000010,USA,1.4307481073442848e-5,NA,NA,NA
Diamond Princess,US,2021-02-22,2021,2,22,2021-02-23T05:30:53Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,NA
District of Columbia,US,2021-02-22,2021,2,22,2021-02-23T05:30:53Z,38.8974,-77.0268,39755,995,28457,10303,11,5633.022505168268,1198762,NA,2.5028298327254435,84000011,USA,169856.70542926734,NA,NA,NA
Florida,US,2021-02-22,2021,2,22,2021-02-23T05:30:53Z,27.7663,-81.6868,1872923,30065,NA,NA,12,8720.299536212777,22666222,NA,1.6052448498950571,84000012,USA,105533.56715374622,NA,NA,NA
Georgia,US,2021-02-22,2021,2,22,2021-02-23T05:30:53Z,33.0406,-83.6431,987041,16835,NA,NA,13,9296.427202721414,7057282,NA,1.705602908085885,84000013,USA,66468.87855932649,NA,NA,NA
