Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,32.3182,-86.9023,1528739,20505,NA,NA,1,31178.489084136127,NA,NA,1.3413015563807815,84000001,USA,NA,NA
Alaska,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,61.3707,-152.4044,299790,1393,NA,NA,2,40980.39081669617,NA,NA,0.4646585943493779,84000002,USA,NA,NA
American Samoa,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,-14.271,-170.132,8251,34,NA,NA,60,14828.99300875254,NA,NA,0.4120712640892013,16,ASM,NA,NA
Arizona,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,33.7298,-111.4312,2283073,31514,NA,NA,4,31366.42075794401,NA,NA,1.3803325605444945,84000004,USA,NA,NA
Arkansas,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,34.9697,-92.3731,956857,12396,NA,NA,5,31707.062486496805,NA,NA,1.2954913848150769,84000005,USA,NA,NA
California,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,36.1162,-119.6816,11336173,96496,NA,NA,6,28661.26514825552,NA,NA,0.8520841562025954,84000006,USA,NA,NA
Colorado,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,39.0598,-105.3111,1666327,13378,NA,NA,8,28935.6379594411,NA,NA,0.8028436195296601,84000008,USA,NA,NA
Connecticut,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,41.5978,-72.7554,907476,11423,NA,NA,9,25453.09816572972,NA,NA,1.2587660720503904,84000009,USA,NA,NA
Delaware,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,39.3185,-75.5071,311698,3136,NA,NA,10,32009.60396975037,NA,NA,1.0061020603276247,84000010,USA,NA,NA
Diamond Princess,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA
District of Columbia,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,38.8974,-77.0268,169149,1392,NA,NA,11,23967.302822958303,NA,NA,0.8229430856818545,84000011,USA,NA,NA
Florida,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,27.7663,-81.6868,7172780,82065,NA,NA,12,33396.34897289226,NA,NA,1.1441170647921726,84000012,USA,NA,NA
Georgia,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,33.0406,-83.6431,2917301,40552,NA,NA,13,27476.544920551813,NA,NA,1.390051969268855,84000013,USA,NA,NA
Grand Princess,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA
Guam,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,13.4443,144.7937,58703,401,NA,NA,66,35744.60052731248,NA,NA,0.6830996712263427,316,GUM,NA,NA
Hawaii,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,21.0943,-157.4983,360490,1702,NA,NA,15,25460.63485964833,NA,NA,0.4721351493800105,84000015,USA,NA,NA
Idaho,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,44.2405,-114.4788,498808,5203,NA,NA,16,27912.135260888663,NA,NA,1.0430867187374702,84000016,USA,NA,NA
Illinois,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,40.3495,-88.9861,3790171,39875,NA,NA,17,29910.23152868084,NA,NA,1.052063350176021,84000017,USA,NA,NA
Indiana,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,39.8494,-86.2583,1933102,24863,NA,NA,18,28714.18769947917,NA,NA,1.2861711384086305,84000018,USA,NA,NA
Iowa,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,42.0115,-93.2105,861010,10152,NA,NA,19,27289.72732776135,NA,NA,1.1790803823416685,84000019,USA,NA,NA
Kansas,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,38.5266,-96.7265,886124,9601,NA,NA,20,30416.357454088367,NA,NA,1.0834826728539122,84000020,USA,NA,NA
Kentucky,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,37.6681,-84.6701,1602636,17225,NA,NA,21,35871.828578322544,NA,NA,1.074791780541558,84000021,USA,NA,NA
Louisiana,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,31.1695,-91.8678,1459866,18138,NA,NA,22,31403.112291058715,NA,NA,1.2424427995446157,84000022,USA,NA,NA
Maine,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,44.6939,-69.3819,294893,2629,NA,NA,23,21937.982996729683,NA,NA,0.8915098018603358,84000023,USA,NA,NA
Maryland,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,39.0639,-76.8021,1261834,15497,NA,NA,24,20871.66373344272,NA,NA,1.2281330190817492,84000024,USA,NA,NA
Massachusetts,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,42.2302,-71.5301,2069848,21841,NA,NA,25,30030.42581192928,NA,NA,1.0551982561038298,84000025,USA,NA,NA
Michigan,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,43.3266,-84.5361,2874009,39092,NA,NA,26,28777.912810807244,NA,NA,1.3601905909132503,84000026,USA,NA,NA
Minnesota,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,45.6945,-93.9002,1676151,13738,NA,NA,27,29720.92859959657,NA,NA,0.8196158937947715,84000027,USA,NA,NA
Mississippi,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,32.7416,-89.6787,930438,12945,NA,NA,28,31263.152483293008,NA,NA,1.3912802357599323,84000028,USA,NA,NA
Missouri,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,38.4561,-92.2884,1668035,21804,NA,NA,29,27178.078504546203,NA,NA,1.307166816044028,84000029,USA,NA,NA
Montana,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,46.9219,-110.4544,312863,3566,NA,NA,30,29272.964076730623,NA,NA,1.1397960129513558,84000030,USA,NA,NA
Nebraska,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,41.1254,-98.2681,540345,4559,NA,NA,31,27933.352219387016,NA,NA,0.8437202157880613,84000031,USA,NA,NA
Nevada,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,38.3135,-117.0554,851300,11544,NA,NA,32,27638.210532193825,NA,NA,1.35604369787384,84000032,USA,NA,NA
New Hampshire,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,43.4525,-71.5639,354928,2725,NA,NA,33,26103.19398754588,NA,NA,0.7677613487805978,84000033,USA,NA,NA
New Jersey,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,40.2989,-74.521,2775804,34845,NA,NA,34,31251.346796229307,NA,NA,1.2553119744765842,84000034,USA,NA,NA
New Mexico,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,34.8405,-106.2485,623531,8607,NA,NA,35,29736.85503205078,NA,NA,1.3803644085057518,84000035,USA,NA,NA
New York,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,42.1657,-74.9481,6200466,72331,NA,NA,36,31873.167077225604,NA,NA,1.1665413535047204,84000036,USA,NA,NA
North Carolina,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,35.6301,-79.8064,3220858,26885,NA,NA,37,30709.68920538776,NA,NA,0.8347154702256355,84000037,USA,NA,NA
North Dakota,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,47.5289,-99.784,271843,2387,NA,NA,38,35572.564961905984,NA,NA,0.8805356253573602,84000038,USA,NA,NA
Northern Mariana Islands,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,15.0979,145.6739,13171,40,NA,NA,69,23884.738140142177,NA,NA,0.3036975172727963,580,MNP,NA,NA
Ohio,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,40.3888,-82.7649,3162278,40194,NA,NA,39,27053.2205216826,NA,NA,1.2660809707432428,84000039,USA,NA,NA
Oklahoma,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,35.5653,-96.9289,1205519,16999,NA,NA,40,30465.702174719,NA,NA,1.410098057351232,84000040,USA,NA,NA
Oregon,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,44.572,-122.0709,905882,8645,NA,NA,41,21477.9157638326,NA,NA,0.9543185536306054,84000041,USA,NA,NA
Pennsylvania,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,40.5908,-77.2098,3291589,47582,NA,NA,42,25711.543729650133,NA,NA,1.44556322189678,84000042,USA,NA,NA
Puerto Rico,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,18.2208,-66.5901,970438,5220,NA,NA,72,30386.067043367337,NA,NA,0.5379014424414543,630,PRI,NA,NA
Rhode Island,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,41.6809,-71.5118,428874,3681,NA,NA,44,40484.21642858289,NA,NA,0.8582940444046503,84000044,USA,NA,NA
South Carolina,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,33.8569,-80.945,1718600,18527,NA,NA,45,33379.20886652473,NA,NA,1.078028627952985,84000045,USA,NA,NA
South Dakota,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,44.2998,-99.4388,263468,3049,NA,NA,46,29781.87075472018,NA,NA,1.1572562891888198,84000046,USA,NA,NA
Tennessee,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,35.7478,-86.6923,2355002,28051,NA,NA,47,34438.82085886229,NA,NA,1.1912562125646342,84000047,USA,NA,NA
Texas,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,31.0545,-97.5635,8020938,91035,NA,NA,48,27700.165413149545,NA,NA,1.134475287126706,84000048,USA,NA,NA
Utah,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,40.15,-111.8624,1041651,5034,NA,NA,49,32491.0993843338,NA,NA,0.4832712683998767,84000049,USA,NA,NA
Vermont,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,44.0459,-72.7107,144346,734,NA,NA,50,23132.77958425549,NA,NA,0.5085004087401106,84000050,USA,NA,NA
Virgin Islands,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,18.3358,-64.8963,23276,123,NA,NA,78,21698.92232539061,NA,NA,0.5284413129403678,850,VIR,NA,NA
Virginia,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,37.7693,-78.17,2107801,22077,NA,NA,51,24694.467905232243,NA,NA,1.0473948916429967,84000051,USA,NA,NA
Washington,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,47.4009,-121.4905,1830508,14493,NA,NA,53,24038.525557745856,NA,NA,0.7917474274900738,84000053,USA,NA,NA
West Virginia,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,38.4912,-80.9545,605322,7479,NA,NA,54,33776.35874735722,NA,NA,1.2355407535163103,84000054,USA,NA,NA
Wisconsin,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,44.2685,-89.6165,1885519,15379,NA,NA,55,32383.69039477305,NA,NA,0.8156374982166714,84000055,USA,NA,NA
Wyoming,US,2022-10-19,2022,10,19,2022-10-20T04:31:57Z,42.756,-107.3025,178032,1906,NA,NA,56,30760.990325852385,NA,NA,1.0705940505077738,84000056,USA,NA,NA
