Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,32.3182,-86.9023,1525724,20473,NA,NA,1,31116.99844080939,NA,NA,1.34185475223566,84000001,USA,NA,NA
Alaska,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,61.3707,-152.4044,298869,1393,NA,NA,2,40854.49288833906,NA,NA,0.4660904944975892,84000002,USA,NA,NA
American Samoa,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,-14.271,-170.132,8250,34,NA,NA,60,14827.195772901276,NA,NA,0.4121212121212121,16,ASM,NA,NA
Arizona,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,33.7298,-111.4312,2275235,31406,NA,NA,4,31258.73694498632,NA,NA,1.3803409318158344,84000004,USA,NA,NA
Arkansas,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,34.9697,-92.3731,954552,12321,NA,NA,5,31630.682443260062,NA,NA,1.2907625776280391,84000005,USA,NA,NA
California,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,36.1162,-119.6816,11312920,96250,NA,NA,6,28598.600994937693,NA,NA,0.8517742080645894,84000006,USA,NA,NA
Colorado,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,39.0598,-105.3111,1660954,13348,NA,NA,8,28842.336234896,NA,NA,0.803634537741563,84000008,USA,NA,NA
Connecticut,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,41.5978,-72.7554,902655,11385,NA,NA,9,25317.87763509641,NA,NA,1.2612792262824668,84000009,USA,NA,NA
Delaware,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,39.3185,-75.5071,310527,3121,NA,NA,10,31889.34895929609,NA,NA,1.005065582058887,84000010,USA,NA,NA
Diamond Princess,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA
District of Columbia,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,38.8974,-77.0268,168719,1392,NA,NA,11,23906.374645943528,NA,NA,0.8250404518756038,84000011,USA,NA,NA
Florida,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,27.7663,-81.6868,7172780,81764,NA,NA,12,33396.34897289226,NA,NA,1.1399206444363272,84000012,USA,NA,NA
Georgia,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,33.0406,-83.6431,2909760,40374,NA,NA,13,27405.520153054087,NA,NA,1.3875371164632135,84000013,USA,NA,NA
Grand Princess,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA
Guam,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,13.4443,144.7937,58647,401,NA,NA,66,35710.50179931681,NA,NA,0.6837519395706515,316,GUM,NA,NA
Hawaii,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,21.0943,-157.4983,357232,1694,NA,NA,15,25230.52931338426,NA,NA,0.4742016392708379,84000015,USA,NA,NA
Idaho,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,44.2405,-114.4788,497007,5187,NA,NA,16,27811.35549070683,NA,NA,1.0436472725736257,84000016,USA,NA,NA
Illinois,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,40.3495,-88.9861,3778171,39791,NA,NA,17,29815.533221310496,NA,NA,1.0531815526613273,84000017,USA,NA,NA
Indiana,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,39.8494,-86.2583,1925645,24748,NA,NA,18,28603.421843525888,NA,NA,1.2851797709338948,84000018,USA,NA,NA
Iowa,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,42.0115,-93.2105,858989,10097,NA,NA,19,27225.671696666,NA,NA,1.1754516064815732,84000019,USA,NA,NA
Kansas,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,38.5266,-96.7265,880651,9573,NA,NA,20,30228.49579550985,NA,NA,1.0870367489504924,84000020,USA,NA,NA
Kentucky,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,37.6681,-84.6701,1597569,17131,NA,NA,21,35758.41383198815,NA,NA,1.0723167512639518,84000021,USA,NA,NA
Louisiana,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,31.1695,-91.8678,1458331,18120,NA,NA,22,31370.09297465106,NA,NA,1.2425162737403237,84000022,USA,NA,NA
Maine,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,44.6939,-69.3819,291985,2611,NA,NA,23,21721.64807336938,NA,NA,0.8942240183571074,84000023,USA,NA,NA
Maryland,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,39.0639,-76.8021,1255384,15427,NA,NA,24,20764.975982850563,NA,NA,1.2288670239544237,84000024,USA,NA,NA
Massachusetts,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,42.2302,-71.5301,2060884,21771,NA,NA,25,29900.37146157209,NA,NA,1.056391334980523,84000025,USA,NA,NA
Michigan,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,43.3266,-84.5361,2861595,38919,NA,NA,26,28653.609438885527,NA,NA,1.3600457087743023,84000026,USA,NA,NA
Minnesota,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,45.6945,-93.9002,1670765,13695,NA,NA,27,29625.425914314976,NA,NA,0.8196843960700637,84000027,USA,NA,NA
Mississippi,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,32.7416,-89.6787,930438,12945,NA,NA,28,31263.152483293008,NA,NA,1.3912802357599323,84000028,USA,NA,NA
Missouri,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,38.4561,-92.2884,1664141,21770,NA,NA,29,27114.631731728667,NA,NA,1.3081824196387206,84000029,USA,NA,NA
Montana,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,46.9219,-110.4544,311830,3555,NA,NA,30,29176.31163815124,NA,NA,1.140044254882468,84000030,USA,NA,NA
Nebraska,US,2022-10-11,2022,10,11,2022-10-12T04:32:35Z,41.1254,-98.2681,538917,4551,NA,NA,31,27859.531184734555,NA,NA,0.8444714121098426,84000031,USA,NA,NA
