Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,32.3182,-86.9023,1531305,20533,NA,NA,1,31230.822414410224,NA,NA,1.340882449936492,84000001,USA,NA,NA
Alaska,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,61.3707,-152.4044,299790,1393,NA,NA,2,40980.39081669617,NA,NA,0.4646585943493779,84000002,USA,NA,NA
American Samoa,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,-14.271,-170.132,8251,34,NA,NA,60,14828.99300875254,NA,NA,0.4120712640892013,16,ASM,NA,NA
Arizona,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,33.7298,-111.4312,2283073,31514,NA,NA,4,31366.42075794401,NA,NA,1.3803325605444945,84000004,USA,NA,NA
Arkansas,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,34.9697,-92.3731,957818,12425,NA,NA,5,31738.906834241057,NA,NA,1.2972193047113334,84000005,USA,NA,NA
California,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,36.1162,-119.6816,11342360,96692,NA,NA,6,28704.826352088567,NA,NA,0.852519173349474,84000006,USA,NA,NA
Colorado,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,39.0598,-105.3111,1667979,13387,NA,NA,8,28964.32481016668,NA,NA,0.802588042175591,84000008,USA,NA,NA
Connecticut,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,41.5978,-72.7554,908943,11424,NA,NA,9,25494.24492333997,NA,NA,1.256844488598295,84000009,USA,NA,NA
Delaware,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,39.3185,-75.5071,312019,3136,NA,NA,10,32042.5688359808,NA,NA,1.0050669991250534,84000010,USA,NA,NA
Diamond Princess,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA
District of Columbia,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,38.8974,-77.0268,169149,1392,NA,NA,11,23967.302822958303,NA,NA,0.8229430856818545,84000011,USA,NA,NA
Florida,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,27.7663,-81.6868,7192835,82176,NA,NA,12,33489.72473217267,NA,NA,1.1424702499084158,84000012,USA,NA,NA
Georgia,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,33.0406,-83.6431,2917301,40552,NA,NA,13,27476.544920551813,NA,NA,1.390051969268855,84000013,USA,NA,NA
Grand Princess,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA
Guam,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,13.4443,144.7937,58732,401,NA,NA,66,35762.25879716737,NA,NA,0.6827623782605734,316,GUM,NA,NA
Hawaii,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,21.0943,-157.4983,360490,1702,NA,NA,15,25460.63485964833,NA,NA,0.4721351493800105,84000015,USA,NA,NA
Idaho,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,44.2405,-114.4788,498808,5203,NA,NA,16,27912.135260888663,NA,NA,1.0430867187374702,84000016,USA,NA,NA
Illinois,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,40.3495,-88.9861,3796038,39899,NA,NA,17,29956.531109459327,NA,NA,1.0510695625280886,84000017,USA,NA,NA
Indiana,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,39.8494,-86.2583,1933102,24863,NA,NA,18,28714.18769947917,NA,NA,1.2861711384086305,84000018,USA,NA,NA
Iowa,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,42.0115,-93.2105,861010,10152,NA,NA,19,27289.72732776135,NA,NA,1.1790803823416685,84000019,USA,NA,NA
Kansas,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,38.5266,-96.7265,886124,9601,NA,NA,20,30416.357454088367,NA,NA,1.0834826728539122,84000020,USA,NA,NA
Kentucky,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,37.6681,-84.6701,1602636,17225,NA,NA,21,35871.828578322544,NA,NA,1.074791780541558,84000021,USA,NA,NA
Louisiana,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,31.1695,-91.8678,1459866,18138,NA,NA,22,31403.112291058715,NA,NA,1.2424427995446157,84000022,USA,NA,NA
Maine,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,44.6939,-69.3819,295766,2635,NA,NA,23,22002.92810955415,NA,NA,0.8909070008046902,84000023,USA,NA,NA
Maryland,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,39.0639,-76.8021,1263279,15506,NA,NA,24,20895.565097722672,NA,NA,1.2274406524607786,84000024,USA,NA,NA
Massachusetts,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,42.2302,-71.5301,2078225,21923,NA,NA,25,30151.96366254756,NA,NA,1.054890591730924,84000025,USA,NA,NA
Michigan,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,43.3266,-84.5361,2874009,39092,NA,NA,26,28777.912810807244,NA,NA,1.3601905909132503,84000026,USA,NA,NA
Minnesota,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,45.6945,-93.9002,1680916,13786,NA,NA,27,29805.419928108782,NA,NA,0.8201480621280302,84000027,USA,NA,NA
Mississippi,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,32.7416,-89.6787,931707,12965,NA,NA,28,31305.79147751003,NA,NA,1.3915318871705376,84000028,USA,NA,NA
Missouri,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,38.4561,-92.2884,1672369,21856,NA,NA,29,27248.69440423578,NA,NA,1.3068886113052802,84000029,USA,NA,NA
Montana,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,46.9219,-110.4544,313809,3569,NA,NA,30,29361.4763776949,NA,NA,1.1373160106944034,84000030,USA,NA,NA
Nebraska,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,41.1254,-98.2681,540345,4559,NA,NA,31,27933.352219387016,NA,NA,0.8437202157880613,84000031,USA,NA,NA
Nevada,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,38.3135,-117.0554,851300,11544,NA,NA,32,27638.210532193825,NA,NA,1.35604369787384,84000032,USA,NA,NA
New Hampshire,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,43.4525,-71.5639,355439,2731,NA,NA,33,26140.775503029687,NA,NA,0.768345623299638,84000033,USA,NA,NA
New Jersey,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,40.2989,-74.521,2781700,34860,NA,NA,34,31317.72682187613,NA,NA,1.2531904950210304,84000034,USA,NA,NA
New Mexico,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,34.8405,-106.2485,624419,8620,NA,NA,35,29779.204694326527,NA,NA,1.3804832972731451,84000035,USA,NA,NA
New York,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,42.1657,-74.9481,6212702,72585,NA,NA,36,31936.065587169363,NA,NA,1.1683322328996304,84000036,USA,NA,NA
North Carolina,US,2022-10-22,2022,10,22,2022-10-23T04:32:11Z,35.6301,-79.8064,3220858,26885,NA,NA,37,30709.68920538776,NA,NA,0.8347154702256355,84000037,USA,NA,NA
