Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,32.3182,-86.9023,1522135,20422,NA,NA,1,31043.801121108016,NA,NA,1.3416681174797245,84000001,USA,NA,NA
Alaska,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,61.3707,-152.4044,298178,1364,NA,NA,2,40760.03526782358,NA,NA,0.4574448819161709,84000002,USA,NA,NA
American Samoa,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,-14.271,-170.132,8247,34,NA,NA,60,14821.804065347496,NA,NA,0.4122711288953559,16,ASM,NA,NA
Arizona,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,33.7298,-111.4312,2271560,31370,NA,NA,4,31208.247277645223,NA,NA,1.380989276092201,84000004,USA,NA,NA
Arkansas,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,34.9697,-92.3731,952123,12181,NA,NA,5,31550.19345192729,NA,NA,1.279351512357122,84000005,USA,NA,NA
California,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,36.1162,-119.6816,11272621,95990,NA,NA,6,28520.450494521658,NA,NA,0.8518010013963893,84000006,USA,NA,NA
Colorado,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,39.0598,-105.3111,1654798,13316,NA,NA,8,28735.437776623203,NA,NA,0.8046903609987442,84000008,USA,NA,NA
Connecticut,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,41.5978,-72.7554,898338,11365,NA,NA,9,25196.79341382615,NA,NA,1.2651140216711303,84000009,USA,NA,NA
Delaware,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,39.3185,-75.5071,309189,3111,NA,NA,10,31751.94400285901,NA,NA,1.00618068560007,84000010,USA,NA,NA
Diamond Princess,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA
District of Columbia,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,38.8974,-77.0268,168576,1392,NA,NA,11,23886.112484750243,NA,NA,0.8257403189066059,84000011,USA,NA,NA
Florida,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,27.7663,-81.6868,7150188,81454,NA,NA,12,33291.16098218355,NA,NA,1.1391868297728676,84000012,USA,NA,NA
