Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Mississippi,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,32.7416,-89.6787,931707,12965,NA,NA,28,31305.79147751003,NA,NA,1.3915318871705376,84000028,USA,NA,NA
Missouri,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,38.4561,-92.2884,1673314,21860,NA,NA,29,27264.0917335405,NA,NA,1.3063895957363652,84000029,USA,NA,NA
Montana,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,46.9219,-110.4544,313809,3569,NA,NA,30,29361.4763776949,NA,NA,1.1373160106944034,84000030,USA,NA,NA
Nebraska,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,41.1254,-98.2681,540345,4559,NA,NA,31,27933.352219387016,NA,NA,0.8437202157880613,84000031,USA,NA,NA
Nevada,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,38.3135,-117.0554,851300,11544,NA,NA,32,27638.210532193825,NA,NA,1.35604369787384,84000032,USA,NA,NA
New Hampshire,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,43.4525,-71.5639,356072,2733,NA,NA,33,26187.32951340395,NA,NA,0.7675413961221326,84000033,USA,NA,NA
New Jersey,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,40.2989,-74.521,2785472,34864,NA,NA,34,31360.193826072173,NA,NA,1.251637065459642,84000034,USA,NA,NA
New Mexico,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,34.8405,-106.2485,625654,8622,NA,NA,35,29838.103154811382,NA,NA,1.3780779792025624,84000035,USA,NA,NA
New York,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,42.1657,-74.9481,6224934,72683,NA,NA,36,31998.94353532497,NA,NA,1.1676107730620116,84000036,USA,NA,NA
North Carolina,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,35.6301,-79.8064,3220858,26885,NA,NA,37,30709.68920538776,NA,NA,0.8347154702256355,84000037,USA,NA,NA
North Dakota,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,47.5289,-99.784,272502,2387,NA,NA,38,35681.217538730445,NA,NA,0.8778543136959248,84000038,USA,NA,NA
Northern Mariana Islands,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,15.0979,145.6739,13171,40,NA,NA,69,23884.738140142177,NA,NA,0.3036975172727963,580,MNP,NA,NA
Ohio,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,40.3888,-82.7649,3173375,40232,NA,NA,39,27148.155118871426,NA,NA,1.2639855043920116,84000039,USA,NA,NA
Oklahoma,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,35.5653,-96.9289,1205519,17048,NA,NA,40,30465.702174719,NA,NA,1.4141626967306198,84000040,USA,NA,NA
Oregon,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,44.572,-122.0709,905882,8645,NA,NA,41,21477.9157638326,NA,NA,0.9543185536306054,84000041,USA,NA,NA
Pennsylvania,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,40.5908,-77.2098,3293037,47582,NA,NA,42,25722.854472066803,NA,NA,1.4449275850833136,84000042,USA,NA,NA
Puerto Rico,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,18.2208,-66.5901,976178,5241,NA,NA,72,30565.79622218033,NA,NA,0.5368897885426633,630,PRI,NA,NA
Rhode Island,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,41.6809,-71.5118,430636,3686,NA,NA,44,40650.54311042223,NA,NA,0.8559433024642622,84000044,USA,NA,NA
South Carolina,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,33.8569,-80.945,1721693,18578,NA,NA,45,33439.28211976816,NA,NA,1.0790541635471598,84000045,USA,NA,NA
South Dakota,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,44.2998,-99.4388,263468,3049,NA,NA,46,29781.87075472018,NA,NA,1.1572562891888198,84000046,USA,NA,NA
Tennessee,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,35.7478,-86.6923,2360243,28086,NA,NA,47,34438.82085886229,NA,NA,1.1912562125646342,84000047,USA,NA,NA
Texas,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,31.0545,-97.5635,8028424,91113,NA,NA,48,27688.15336219652,NA,NA,1.1348802703992713,84000048,USA,NA,NA
Utah,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,40.15,-111.8624,1043353,5047,NA,NA,49,32544.188039893223,NA,NA,0.483728900956819,84000049,USA,NA,NA
Vermont,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,44.0459,-72.7107,144346,734,NA,NA,50,23132.77958425549,NA,NA,0.5085004087401106,84000050,USA,NA,NA
Virgin Islands,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,18.3358,-64.8963,23305,123,NA,NA,78,21725.957415072528,NA,NA,0.5277837373954087,850,VIR,NA,NA
Virginia,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,37.7693,-78.17,2113552,22138,NA,NA,51,24761.845178951626,NA,NA,1.04743105445241,84000051,USA,NA,NA
Washington,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,47.4009,-121.4905,1833759,14528,NA,NA,53,24081.218212783817,NA,NA,0.7922524170297187,84000053,USA,NA,NA
West Virginia,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,38.4912,-80.9545,606615,7502,NA,NA,54,33848.50684681558,NA,NA,1.2366987298368817,84000054,USA,NA,NA
Wisconsin,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,44.2685,-89.6165,1891664,15414,NA,NA,55,32489.23044898405,NA,NA,0.8148381530758105,84000055,USA,NA,NA
Wyoming,US,2022-10-25,2022,10,25,2022-10-26T04:32:22Z,42.756,-107.3025,178444,1908,NA,NA,56,30832.177123811467,NA,NA,1.06924301181323,84000056,USA,NA,NA
