Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,32.3182,-86.9023,1522135,20422,NA,NA,1,31043.801121108016,NA,NA,1.3416681174797245,84000001,USA,NA,NA
Alaska,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,61.3707,-152.4044,298869,1393,NA,NA,2,40854.49288833906,NA,NA,0.4660904944975892,84000002,USA,NA,NA
American Samoa,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,-14.271,-170.132,8247,34,NA,NA,60,14821.804065347496,NA,NA,0.4122711288953559,16,ASM,NA,NA
Arizona,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,33.7298,-111.4312,2275235,31406,NA,NA,4,31258.73694498632,NA,NA,1.3803409318158344,84000004,USA,NA,NA
Arkansas,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,34.9697,-92.3731,952892,12235,NA,NA,5,31575.675557458337,NA,NA,1.2839860131053678,84000005,USA,NA,NA
California,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,36.1162,-119.6816,11288301,96098,NA,NA,6,28525.99055234123,NA,NA,0.8525937622019486,84000006,USA,NA,NA
Colorado,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,39.0598,-105.3111,1657612,13334,NA,NA,8,28784.302666418465,NA,NA,0.80441019973311,84000008,USA,NA,NA
Connecticut,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,41.5978,-72.7554,899885,11385,NA,NA,9,25240.184030065466,NA,NA,1.2651616595453865,84000009,USA,NA,NA
Delaware,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,39.3185,-75.5071,309410,3112,NA,NA,10,31774.63944035721,NA,NA,1.0057852040981223,84000010,USA,NA,NA
Diamond Princess,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA
District of Columbia,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,38.8974,-77.0268,168642,1392,NA,NA,11,23895.46425145484,NA,NA,0.8254171558686448,84000011,USA,NA,NA
Florida,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,27.7663,-81.6868,7150188,81533,NA,NA,12,33291.16098218355,NA,NA,1.140291695826739,84000012,USA,NA,NA
Georgia,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,33.0406,-83.6431,2909760,40374,NA,NA,13,27405.520153054087,NA,NA,1.3875371164632135,84000013,USA,NA,NA
Grand Princess,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA
Guam,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,13.4443,144.7937,58600,401,NA,NA,66,35681.88322403473,NA,NA,0.6843003412969283,316,GUM,NA,NA
Hawaii,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,21.0943,-157.4983,357232,1694,NA,NA,15,25230.52931338426,NA,NA,0.4742016392708379,84000015,USA,NA,NA
Idaho,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,44.2405,-114.4788,496615,5185,NA,NA,16,27789.420082649485,NA,NA,1.0440683426799433,84000016,USA,NA,NA
Illinois,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,40.3495,-88.9861,3769278,39747,NA,NA,17,29745.353884023458,NA,NA,1.0544990313794844,84000017,USA,NA,NA
Indiana,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,39.8494,-86.2583,1925645,24748,NA,NA,18,28603.421843525888,NA,NA,1.2851797709338948,84000018,USA,NA,NA
Iowa,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,42.0115,-93.2105,857784,10097,NA,NA,19,27187.479200144528,NA,NA,1.1771028603937588,84000019,USA,NA,NA
Kansas,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,38.5266,-96.7265,880633,9573,NA,NA,20,30227.87794243943,NA,NA,1.0870589678106544,84000020,USA,NA,NA
Kentucky,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,37.6681,-84.6701,1588154,17055,NA,NA,21,35547.6777284282,NA,NA,1.073888300504863,84000021,USA,NA,NA
Louisiana,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,31.1695,-91.8678,1456658,18088,NA,NA,22,31334.105146410016,NA,NA,1.2417465184003382,84000022,USA,NA,NA
Maine,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,44.6939,-69.3819,290954,2586,NA,NA,23,21644.94886223304,NA,NA,0.8888002914550066,84000023,USA,NA,NA
Maryland,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,39.0639,-76.8021,1253043,15418,NA,NA,24,20726.254118643395,NA,NA,1.2304446056520009,84000024,USA,NA,NA
Massachusetts,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,42.2302,-71.5301,2050942,21706,NA,NA,25,29756.127781155843,NA,NA,1.058342946802006,84000025,USA,NA,NA
Michigan,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,43.3266,-84.5361,2849047,38767,NA,NA,26,28527.96430348407,NA,NA,1.360700613222597,84000026,USA,NA,NA
Minnesota,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,45.6945,-93.9002,1664797,13651,NA,NA,27,29519.60340674711,NA,NA,0.8199798533995436,84000027,USA,NA,NA
Mississippi,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,32.7416,-89.6787,929079,12928,NA,NA,28,31217.489446932937,NA,NA,1.3914855464390004,84000028,USA,NA,NA
Missouri,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,38.4561,-92.2884,1659599,21714,NA,NA,29,27040.089105729632,NA,NA,1.308414368575881,84000029,USA,NA,NA
Montana,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,46.9219,-110.4544,310731,3520,NA,NA,30,29073.483922760388,NA,NA,1.1328126257116284,84000030,USA,NA,NA
Nebraska,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,41.1254,-98.2681,538146,4548,NA,NA,31,27819.67402947052,NA,NA,0.8451238139835658,84000031,USA,NA,NA
Nevada,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,38.3135,-117.0554,848615,11516,NA,NA,32,27551.03962266846,NA,NA,1.357034697713333,84000032,USA,NA,NA
New Hampshire,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,43.4525,-71.5639,351444,2708,NA,NA,33,25846.96306788722,NA,NA,0.7705352773130285,84000033,USA,NA,NA
New Jersey,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,40.2989,-74.521,2750373,34766,NA,NA,34,30965.03227244632,NA,NA,1.2640467311161068,84000034,USA,NA,NA
New Mexico,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,34.8405,-106.2485,619786,8586,NA,NA,35,29558.25200815136,NA,NA,1.3853168674348888,84000035,USA,NA,NA
New York,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,42.1657,-74.9481,6141382,71917,NA,NA,36,31569.4489044962,NA,NA,1.1710230694003405,84000036,USA,NA,NA
North Carolina,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,35.6301,-79.8064,3210837,26852,NA,NA,37,30614.14267849113,NA,NA,0.8362928420221892,84000037,USA,NA,NA
North Dakota,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,47.5289,-99.784,270220,2375,NA,NA,38,35339.119389236046,NA,NA,0.881896430083251,84000038,USA,NA,NA
Northern Mariana Islands,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,15.0979,145.6739,13171,40,NA,NA,69,23884.738140142177,NA,NA,0.3036975172727963,580,MNP,NA,NA
Ohio,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,40.3888,-82.7649,3143746,40082,NA,NA,39,26894.679658827456,NA,NA,1.2677869013590792,84000039,USA,NA,NA
Oklahoma,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,35.5653,-96.9289,1199697,16906,NA,NA,40,30318.56943101175,NA,NA,1.409189153594616,84000040,USA,NA,NA
Oregon,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,44.572,-122.0709,899013,8590,NA,NA,41,21315.05591742681,NA,NA,0.9554923010012092,84000041,USA,NA,NA
Pennsylvania,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,40.5908,-77.2098,3266934,47323,NA,NA,42,25518.956468405027,NA,NA,1.448544721136087,84000042,USA,NA,NA
Puerto Rico,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,18.2208,-66.5901,960179,5167,NA,NA,72,30064.840275868635,NA,NA,0.5381288280622676,630,PRI,NA,NA
Rhode Island,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,41.6809,-71.5118,425461,3669,NA,NA,44,40162.041079480936,NA,NA,0.862358712079368,84000044,USA,NA,NA
South Carolina,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,33.8569,-80.945,1712281,18390,NA,NA,45,33256.47919072607,NA,NA,1.0740059604702732,84000045,USA,NA,NA
South Dakota,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,44.2998,-99.4388,262213,3033,NA,NA,46,29640.008183944323,NA,NA,1.156693222685374,84000046,USA,NA,NA
Tennessee,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,35.7478,-86.6923,2344297,27910,NA,NA,47,34299.03821457763,NA,NA,1.1911587595486737,84000047,USA,NA,NA
Texas,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,31.0545,-97.5635,7994807,90888,NA,NA,48,27610.49750480077,NA,NA,1.1363359579370582,84000048,USA,NA,NA
Utah,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,40.15,-111.8624,1038416,5021,NA,NA,49,32390.19350846143,NA,NA,0.4835249071662994,84000049,USA,NA,NA
Vermont,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,44.0459,-72.7107,142443,719,NA,NA,50,22827.806259405213,NA,NA,0.5047633088323048,84000050,USA,NA,NA
Virgin Islands,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,18.3358,-64.8963,23187,123,NA,NA,78,21615.95256740128,NA,NA,0.5304696597231208,850,VIR,NA,NA
Virginia,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,37.7693,-78.17,2093393,21919,NA,NA,51,24525.66739058281,NA,NA,1.0470561428265022,84000051,USA,NA,NA
Washington,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,47.4009,-121.4905,1820468,14375,NA,NA,53,23906.678662457896,NA,NA,0.7896321165766166,84000053,USA,NA,NA
West Virginia,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,38.4912,-80.9545,601887,7436,NA,NA,54,33584.68920239244,NA,NA,1.235447849845569,84000054,USA,NA,NA
Wisconsin,US,2022-10-05,2022,10,5,2022-10-06T04:32:07Z,44.2685,-89.6165,1871358,15282,NA,NA,55,32140.475959023323,NA,NA,0.816626214759549,84000055,USA,NA,NA
