Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-10-26,2022,10,26,2022-10-27T04:32:21Z,32.3182,-86.9023,1531305,20533,NA,NA,1,31230.822414410224,NA,NA,1.340882449936492,84000001,USA,NA,NA
Alaska,US,2022-10-26,2022,10,26,2022-10-27T04:32:21Z,61.3707,-152.4044,300177,1413,NA,NA,2,41033.292552064464,NA,NA,0.4707222738584235,84000002,USA,NA,NA
American Samoa,US,2022-10-26,2022,10,26,2022-10-27T04:32:21Z,-14.271,-170.132,8253,34,NA,NA,60,14832.58748045506,NA,NA,0.4119714043378165,16,ASM,NA,NA
Arizona,US,2022-10-26,2022,10,26,2022-10-27T04:32:21Z,33.7298,-111.4312,2287886,31548,NA,NA,4,31432.54504880462,NA,NA,1.3789148585200486,84000004,USA,NA,NA
Arkansas,US,2022-10-26,2022,10,26,2022-10-27T04:32:21Z,34.9697,-92.3731,958675,12452,NA,NA,5,31767.30496745316,NA,NA,1.298876052885493,84000005,USA,NA,NA
California,US,2022-10-26,2022,10,26,2022-10-27T04:32:21Z,36.1162,-119.6816,11359049,96748,NA,NA,6,28721.317451564293,NA,NA,0.8525231373394261,84000006,USA,NA,NA
Colorado,US,2022-10-26,2022,10,26,2022-10-27T04:32:21Z,39.0598,-105.3111,1671397,13402,NA,NA,8,29023.67811269695,NA,NA,0.8018442057751689,84000008,USA,NA,NA
Connecticut,US,2022-10-26,2022,10,26,2022-10-27T04:32:21Z,41.5978,-72.7554,910367,11448,NA,NA,9,25534.18560693712,NA,NA,1.2575148264381288,84000009,USA,NA,NA
Delaware,US,2022-10-26,2022,10,26,2022-10-27T04:32:21Z,39.3185,-75.5071,312655,3136,NA,NA,10,32107.882402717703,NA,NA,1.0030225008395837,84000010,USA,NA,NA
Diamond Princess,US,2022-10-26,2022,10,26,2022-10-27T04:32:21Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA
District of Columbia,US,2022-10-26,2022,10,26,2022-10-27T04:32:21Z,38.8974,-77.0268,169436,1392,NA,NA,11,24007.9688387798,NA,NA,0.8215491394980996,84000011,USA,NA,NA
Florida,US,2022-10-26,2022,10,26,2022-10-27T04:32:21Z,27.7663,-81.6868,7192835,82176,NA,NA,12,33489.72473217267,NA,NA,1.1424702499084158,84000012,USA,NA,NA
Georgia,US,2022-10-26,2022,10,26,2022-10-27T04:32:21Z,33.0406,-83.6431,2920663,40626,NA,NA,13,27508.209854688845,NA,NA,1.3909855399270643,84000013,USA,NA,NA
Grand Princess,US,2022-10-26,2022,10,26,2022-10-27T04:32:21Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA
Guam,US,2022-10-26,2022,10,26,2022-10-27T04:32:21Z,13.4443,144.7937,58751,401,NA,NA,66,35773.828008451615,NA,NA,0.6825415737604467,316,GUM,NA,NA
Hawaii,US,2022-10-26,2022,10,26,2022-10-27T04:32:21Z,21.0943,-157.4983,361817,1704,NA,NA,15,25554.35802106405,NA,NA,0.4709563121688588,84000015,USA,NA,NA
