Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-10-12,2022,10,12,2022-10-13T04:32:32Z,32.3182,-86.9023,1525724,20473,NA,NA,1,31116.99844080939,NA,NA,1.34185475223566,84000001,USA,NA,NA
Alaska,US,2022-10-12,2022,10,12,2022-10-13T04:32:32Z,61.3707,-152.4044,299434,1393,NA,NA,2,40931.72668803696,NA,NA,0.4652110314793911,84000002,USA,NA,NA
American Samoa,US,2022-10-12,2022,10,12,2022-10-13T04:32:32Z,-14.271,-170.132,8250,34,NA,NA,60,14827.195772901276,NA,NA,0.4121212121212121,16,ASM,NA,NA
Arizona,US,2022-10-12,2022,10,12,2022-10-13T04:32:32Z,33.7298,-111.4312,2277635,31455,NA,NA,4,31291.70978896418,NA,NA,1.3810377870027464,84000004,USA,NA,NA
Arkansas,US,2022-10-12,2022,10,12,2022-10-13T04:32:32Z,34.9697,-92.3731,954822,12334,NA,NA,5,31639.6293463724,NA,NA,1.2917590922706013,84000005,USA,NA,NA
California,US,2022-10-12,2022,10,12,2022-10-13T04:32:32Z,36.1162,-119.6816,11313809,96279,NA,NA,6,28601.64309155676,NA,NA,0.8519402237560885,84000006,USA,NA,NA
Colorado,US,2022-10-12,2022,10,12,2022-10-13T04:32:32Z,39.0598,-105.3111,1661645,13354,NA,NA,8,28854.33539582297,NA,NA,0.8036614318942975,84000008,USA,NA,NA
Connecticut,US,2022-10-12,2022,10,12,2022-10-13T04:32:32Z,41.5978,-72.7554,903688,11402,NA,NA,9,25346.851459644065,NA,NA,1.261718646258443,84000009,USA,NA,NA
Delaware,US,2022-10-12,2022,10,12,2022-10-13T04:32:32Z,39.3185,-75.5071,310699,3121,NA,NA,10,31907.01237671551,NA,NA,1.004509187348527,84000010,USA,NA,NA
Diamond Princess,US,2022-10-12,2022,10,12,2022-10-13T04:32:32Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA
