Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Iowa,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,42.0115,-93.2105,857128,10077,NA,NA,19,27166.687268428275,NA,NA,1.175670378286557,84000019,USA,NA,NA
Kansas,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,38.5266,-96.7265,879001,9555,NA,NA,20,30171.85926405461,NA,NA,1.0870294800574742,84000020,USA,NA,NA
Kentucky,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,37.6681,-84.6701,1588154,17055,NA,NA,21,35547.6777284282,NA,NA,1.073888300504863,84000021,USA,NA,NA
Louisiana,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,31.1695,-91.8678,1456295,18079,NA,NA,22,31326.29666963088,NA,NA,1.2414380328161534,84000022,USA,NA,NA
Maine,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,44.6939,-69.3819,290616,2584,NA,NA,23,21619.804019008905,NA,NA,0.8891458144080161,84000023,USA,NA,NA
Maryland,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,39.0639,-76.8021,1252358,15412,NA,NA,24,20714.923714123142,NA,NA,1.2306385234892898,84000024,USA,NA,NA
Massachusetts,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,42.2302,-71.5301,2050942,21706,NA,NA,25,29756.127781155843,NA,NA,1.058342946802006,84000025,USA,NA,NA
Michigan,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,43.3266,-84.5361,2849047,38767,NA,NA,26,28527.96430348407,NA,NA,1.360700613222597,84000026,USA,NA,NA
Minnesota,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,45.6945,-93.9002,1664797,13651,NA,NA,27,29519.60340674711,NA,NA,0.8199798533995436,84000027,USA,NA,NA
Mississippi,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,32.7416,-89.6787,929079,12928,NA,NA,28,31217.489446932937,NA,NA,1.3914855464390004,84000028,USA,NA,NA
Missouri,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,38.4561,-92.2884,1659358,21709,NA,NA,29,27036.162379420173,NA,NA,1.3083030750455755,84000029,USA,NA,NA
Montana,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,46.9219,-110.4544,310731,3520,NA,NA,30,29073.483922760388,NA,NA,1.1328126257116284,84000030,USA,NA,NA
Nebraska,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,41.1254,-98.2681,537466,4542,NA,NA,31,27784.521155826485,NA,NA,0.8450767118292134,84000031,USA,NA,NA
Nevada,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,38.3135,-117.0554,847332,11501,NA,NA,32,27509.38588824722,NA,NA,1.357319208999542,84000032,USA,NA,NA
New Hampshire,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,43.4525,-71.5639,351052,2708,NA,NA,33,25818.13341217361,NA,NA,0.7713956906669097,84000033,USA,NA,NA
New Jersey,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,40.2989,-74.521,2748202,34759,NA,NA,34,30940.59010221578,NA,NA,1.264790579440667,84000034,USA,NA,NA
New Mexico,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,34.8405,-106.2485,619479,8576,NA,NA,35,29543.610852387104,NA,NA,1.384389139906276,84000035,USA,NA,NA
New York,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,42.1657,-74.9481,6137273,71899,NA,NA,36,31548.32680762149,NA,NA,1.1715137977404622,84000036,USA,NA,NA
North Carolina,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,35.6301,-79.8064,3198866,26525,NA,NA,37,30500.003623159388,NA,NA,0.8292000977846524,84000037,USA,NA,NA
North Dakota,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,47.5289,-99.784,270049,2375,NA,NA,38,35339.119389236046,NA,NA,0.881896430083251,84000038,USA,NA,NA
Northern Mariana Islands,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,15.0979,145.6739,13171,40,NA,NA,69,23884.738140142177,NA,NA,0.3036975172727963,580,MNP,NA,NA
Ohio,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,40.3888,-82.7649,3143746,40077,NA,NA,39,26894.679658827456,NA,NA,1.2677869013590792,84000039,USA,NA,NA
Oklahoma,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,35.5653,-96.9289,1199697,16906,NA,NA,40,30318.56943101175,NA,NA,1.409189153594616,84000040,USA,NA,NA
Oregon,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,44.572,-122.0709,894776,8561,NA,NA,41,21214.59920331685,NA,NA,0.9567757740484768,84000041,USA,NA,NA
Pennsylvania,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,40.5908,-77.2098,3254818,47213,NA,NA,42,25424.31492481364,NA,NA,1.4505572969056948,84000042,USA,NA,NA
Puerto Rico,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,18.2208,-66.5901,959481,5157,NA,NA,72,30042.98470673772,NA,NA,0.5374780740838015,630,PRI,NA,NA
Rhode Island,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,41.6809,-71.5118,425461,3669,NA,NA,44,40162.041079480936,NA,NA,0.862358712079368,84000044,USA,NA,NA
South Carolina,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,33.8569,-80.945,1712281,18390,NA,NA,45,33256.47919072607,NA,NA,1.0740059604702732,84000045,USA,NA,NA
South Dakota,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,44.2998,-99.4388,261371,3021,NA,NA,46,29544.830267933747,NA,NA,1.155828305359049,84000046,USA,NA,NA
Tennessee,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,35.7478,-86.6923,2343292,27906,NA,NA,47,34282.90156320515,NA,NA,1.190608904088818,84000047,USA,NA,NA
Texas,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,31.0545,-97.5635,7991319,90854,NA,NA,48,27598.56477545897,NA,NA,1.1364024029150084,84000048,USA,NA,NA
Utah,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,40.15,-111.8624,1038416,5021,NA,NA,49,32390.19350846143,NA,NA,0.4835249071662994,84000049,USA,NA,NA
Vermont,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,44.0459,-72.7107,142443,719,NA,NA,50,22827.806259405213,NA,NA,0.5047633088323048,84000050,USA,NA,NA
Virgin Islands,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,18.3358,-64.8963,23187,123,NA,NA,78,21615.95256740128,NA,NA,0.5304696597231208,850,VIR,NA,NA
Virginia,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,37.7693,-78.17,2092255,21901,NA,NA,51,24512.334867979323,NA,NA,1.0467653321416366,84000051,USA,NA,NA
Washington,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,47.4009,-121.4905,1818714,14344,NA,NA,53,23883.64485226516,NA,NA,0.7886891506855943,84000053,USA,NA,NA
West Virginia,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,38.4912,-80.9545,601520,7436,NA,NA,54,33564.21097153303,NA,NA,1.236201622556191,84000054,USA,NA,NA
Wisconsin,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,44.2685,-89.6165,1870010,15272,NA,NA,55,32117.32412939331,NA,NA,0.8166801247052154,84000055,USA,NA,NA
Wyoming,US,2022-10-04,2022,10,4,2022-10-05T04:32:59Z,42.756,-107.3025,177165,1899,NA,NA,56,30611.18703985597,NA,NA,1.0718821437642876,84000056,USA,NA,NA
