Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,32.3182,-86.9023,1525724,20473,NA,NA,1,31116.99844080939,NA,NA,1.34185475223566,84000001,USA,NA,NA
Alaska,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,61.3707,-152.4044,298869,1393,NA,NA,2,40854.49288833906,NA,NA,0.4660904944975892,84000002,USA,NA,NA
American Samoa,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,-14.271,-170.132,8250,34,NA,NA,60,14827.195772901276,NA,NA,0.4121212121212121,16,ASM,NA,NA
Arizona,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,33.7298,-111.4312,2275235,31406,NA,NA,4,31258.73694498632,NA,NA,1.3803409318158344,84000004,USA,NA,NA
Arkansas,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,34.9697,-92.3731,954076,12301,NA,NA,5,31614.90938443981,NA,NA,1.2893102855537717,84000005,USA,NA,NA
California,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,36.1162,-119.6816,11298703,96217,NA,NA,6,28590.58828454172,NA,NA,0.8517208049694174,84000006,USA,NA,NA
Colorado,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,39.0598,-105.3111,1658928,13333,NA,NA,8,28807.154903437146,NA,NA,0.8037117946047085,84000008,USA,NA,NA
Connecticut,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,41.5978,-72.7554,902096,11385,NA,NA,9,25302.19867292591,NA,NA,1.2620608006243237,84000009,USA,NA,NA
Delaware,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,39.3185,-75.5071,309804,3112,NA,NA,10,31815.10098956216,NA,NA,1.0045060748085886,84000010,USA,NA,NA
Diamond Princess,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA
District of Columbia,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,38.8974,-77.0268,168678,1392,NA,NA,11,23900.56521511189,NA,NA,0.8252409917120194,84000011,USA,NA,NA
Florida,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,27.7663,-81.6868,7172780,81661,NA,NA,12,33396.34897289226,NA,NA,1.138484660062068,84000012,USA,NA,NA
Georgia,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,33.0406,-83.6431,2909760,40374,NA,NA,13,27405.520153054087,NA,NA,1.3875371164632135,84000013,USA,NA,NA
Grand Princess,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA
Guam,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,13.4443,144.7937,58631,401,NA,NA,66,35700.75930560376,NA,NA,0.6839385308113455,316,GUM,NA,NA
Hawaii,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,21.0943,-157.4983,357232,1694,NA,NA,15,25230.52931338426,NA,NA,0.4742016392708379,84000015,USA,NA,NA
Idaho,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,44.2405,-114.4788,497007,5187,NA,NA,16,27811.35549070683,NA,NA,1.0436472725736257,84000016,USA,NA,NA
Illinois,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,40.3495,-88.9861,3773667,39777,NA,NA,17,29779.98978994416,NA,NA,1.0540675687600416,84000017,USA,NA,NA
Indiana,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,39.8494,-86.2583,1925645,24748,NA,NA,18,28603.421843525888,NA,NA,1.2851797709338948,84000018,USA,NA,NA
Iowa,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,42.0115,-93.2105,857944,10097,NA,NA,19,27192.55040300215,NA,NA,1.1768833397051557,84000019,USA,NA,NA
Kansas,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,38.5266,-96.7265,880633,9573,NA,NA,20,30227.87794243943,NA,NA,1.0870589678106544,84000020,USA,NA,NA
Kentucky,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,37.6681,-84.6701,1591358,17085,NA,NA,21,35619.39291438742,NA,NA,1.0736113432678254,84000021,USA,NA,NA
Louisiana,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,31.1695,-91.8678,1457349,18102,NA,NA,22,31348.96921653229,NA,NA,1.2421183944271412,84000022,USA,NA,NA
Maine,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,44.6939,-69.3819,291984,2611,NA,NA,23,21721.573680342088,NA,NA,0.8942270809359417,84000023,USA,NA,NA
Maryland,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,39.0639,-76.8021,1254665,15423,NA,NA,24,20753.083193288432,NA,NA,1.2292524299314955,84000024,USA,NA,NA
Massachusetts,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,42.2302,-71.5301,2060884,21771,NA,NA,25,29900.37146157209,NA,NA,1.056391334980523,84000025,USA,NA,NA
Michigan,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,43.3266,-84.5361,2849047,38767,NA,NA,26,28527.96430348407,NA,NA,1.360700613222597,84000026,USA,NA,NA
Minnesota,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,45.6945,-93.9002,1670765,13695,NA,NA,27,29625.425914314976,NA,NA,0.8196843960700637,84000027,USA,NA,NA
Mississippi,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,32.7416,-89.6787,929079,12928,NA,NA,28,31217.489446932937,NA,NA,1.3914855464390004,84000028,USA,NA,NA
Missouri,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,38.4561,-92.2884,1663549,21731,NA,NA,29,27104.98599739174,NA,NA,1.3063035714607745,84000029,USA,NA,NA
Montana,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,46.9219,-110.4544,311830,3555,NA,NA,30,29176.31163815124,NA,NA,1.140044254882468,84000030,USA,NA,NA
Nebraska,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,41.1254,-98.2681,538494,4551,NA,NA,31,27837.66402951187,NA,NA,0.8451347647327547,84000031,USA,NA,NA
Nevada,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,38.3135,-117.0554,848615,11516,NA,NA,32,27551.03962266846,NA,NA,1.357034697713333,84000032,USA,NA,NA
New Hampshire,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,43.4525,-71.5639,351934,2709,NA,NA,33,25883.000137529227,NA,NA,0.769746600214813,84000033,USA,NA,NA
New Jersey,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,40.2989,-74.521,2758726,34791,NA,NA,34,31059.07439494089,NA,NA,1.2611256065299707,84000034,USA,NA,NA
New Mexico,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,34.8405,-106.2485,620306,8595,NA,NA,35,29583.05135993445,NA,NA,1.3856064587477792,84000035,USA,NA,NA
New York,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,42.1657,-74.9481,6156087,71986,NA,NA,36,31645.03917817412,NA,NA,1.169346697017115,84000036,USA,NA,NA
North Carolina,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,35.6301,-79.8064,3210837,26852,NA,NA,37,30614.14267849113,NA,NA,0.8362928420221892,84000037,USA,NA,NA
North Dakota,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,47.5289,-99.784,270571,2375,NA,NA,38,35467.9802955665,NA,NA,0.8786923577813296,84000038,USA,NA,NA
Northern Mariana Islands,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,15.0979,145.6739,13171,40,NA,NA,69,23884.738140142177,NA,NA,0.3036975172727963,580,MNP,NA,NA
Ohio,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,40.3888,-82.7649,3153743,40108,NA,NA,39,26980.20377958953,NA,NA,1.266748749026157,84000039,USA,NA,NA
Oklahoma,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,35.5653,-96.9289,1200650,16965,NA,NA,40,30342.65350946469,NA,NA,1.4129846333236165,84000040,USA,NA,NA
Oregon,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,44.572,-122.0709,899013,8590,NA,NA,41,21315.05591742681,NA,NA,0.9554923010012092,84000041,USA,NA,NA
Pennsylvania,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,40.5908,-77.2098,3266934,47323,NA,NA,42,25518.956468405027,NA,NA,1.448544721136087,84000042,USA,NA,NA
Puerto Rico,US,2022-10-09,2022,10,9,2022-10-10T04:31:33Z,18.2208,-66.5901,963526,5183,NA,NA,72,30169.64054790472,NA,NA,0.5379200976413714,630,PRI,NA,NA
