Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,32.3182,-86.9023,1298837,19510,NA,NA,1,26489.659272493293,NA,NA,1.5021130442080106,84000001,USA,NA,NA,NA,NA
Alaska,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,61.3707,-152.4044,249978,1235,NA,NA,2,34171.24032014435,NA,NA,0.4940434758258727,84000002,USA,NA,NA,NA,NA
American Samoa,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,-14.271,-170.132,5536,18,NA,NA,60,9949.497672579571,NA,NA,0.3251445086705202,16,ASM,NA,NA,NA,NA
Arizona,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,33.7298,-111.4312,2016797,29823,NA,NA,4,27708.13867334037,19077981,NA,1.4787308787151112,84000004,USA,262106.3712189937,NA,NA,NA
Arkansas,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,34.9697,-92.3731,834256,11354,NA,NA,5,27644.472603257203,5098904,NA,1.3609731305498551,84000005,USA,168960.74098914312,NA,NA,NA
California,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,36.1162,-119.6816,9166347,89584,NA,NA,6,23185.19512303825,158191727,NA,0.9791194965258108,84000006,USA,400361.495732599,NA,NA,NA
Colorado,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,39.0598,-105.3111,1429505,12504,NA,NA,8,23756.428494030635,17222092,NA,0.879267873719912,84000008,USA,299060.2798947547,NA,NA,NA
Connecticut,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,41.5978,-72.7554,747612,10813,NA,NA,9,20969.195467293368,13806480,NA,1.4463384750378538,84000009,USA,387247.3660605725,NA,NA,NA
Delaware,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,39.3185,-75.5071,260476,2894,NA,NA,10,26749.397184533416,3257660,NA,1.1110428599947788,84000010,USA,3.3454307203798866e-5,NA,NA,NA
Diamond Princess,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,NA
District of Columbia,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,38.8974,-77.0268,139772,1333,NA,NA,11,19804.774785369867,NA,NA,0.9536960192313196,84000011,USA,NA,NA,NA,NA
Florida,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,27.7663,-81.6868,5906352,73738,NA,NA,12,27499.8804576106,56544372,NA,1.248452513497333,84000012,USA,263269.6917743243,NA,NA,NA
Georgia,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,33.0406,-83.6431,2506634,37523,NA,NA,13,23608.68545973915,17697298,NA,1.4969476995843831,84000013,USA,166681.6703073806,NA,NA,NA
Grand Princess,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA,NA,NA
Guam,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,13.4443,144.7937,47776,354,NA,NA,66,29091.08622715842,381894,NA,0.7409578030810449,316,GUM,232537.4933781488,NA,NA,NA
Hawaii,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,21.0943,-157.4983,243299,1390,NA,NA,15,17183.686095918274,3740621,NA,0.5713134866974381,84000015,USA,264192.0314830719,NA,NA,NA
Idaho,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,44.2405,-114.4788,445167,4914,NA,NA,16,24910.509690470128,1216161,NA,1.1038554070719528,84000016,USA,68053.54030211548,NA,NA,NA
Illinois,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,40.3495,-88.9861,3100245,37822,NA,NA,17,24465.62337015335,NA,NA,1.159587644827497,84000017,USA,NA,NA,NA,NA
Indiana,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,39.8494,-86.2583,1694955,23523,NA,NA,18,25176.765639976948,19392241,NA,1.3878244555165182,84000018,USA,2.880512502638432e-5,NA,NA,NA
Iowa,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,42.0115,-93.2105,760781,9475,NA,NA,19,24112.96738265712,NA,NA,1.2454306824171475,84000019,USA,NA,NA,NA,NA
Kansas,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,38.5266,-96.7265,772667,8524,NA,NA,20,26521.89225054354,NA,NA,1.1031933590969452,84000020,USA,NA,NA,NA,NA
Kentucky,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,37.6681,-84.6701,1322729,15297,NA,NA,21,29606.665483351167,NA,NA,1.1564727166335658,84000021,USA,NA,NA,NA,NA
Louisiana,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,31.1695,-91.8678,1235193,17197,NA,NA,22,25185.585766975262,13282437,NA,1.4687921177015202,84000022,USA,285717.90877375944,NA,NA,NA
Maine,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,44.6939,-69.3819,240086,2276,NA,NA,23,17860.724350028122,4100204,NA,0.947993635613905,84000023,USA,305026.5880679536,NA,NA,NA
Maryland,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,39.0639,-76.8021,1020351,14401,NA,NA,24,16877.357054954944,19927822,NA,1.4113770653432005,84000024,USA,3.2962085323735294e-5,NA,NA,NA
Massachusetts,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,42.2302,-71.5301,1724369,20176,NA,NA,25,25018.03771431075,43068153,NA,1.1700511897395511,84000025,USA,6.248550490293585e-5,NA,NA,NA
Michigan,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,43.3266,-84.5361,2400990,35857,NA,NA,26,24041.49774048032,23686566,NA,1.4934256285948713,84000026,USA,2.3717738223346944e-5,NA,NA,NA
Minnesota,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,45.6945,-93.9002,1438566,12718,NA,NA,27,25508.15372350536,NA,NA,0.88407483563493094,84000027,USA,NA,NA,NA,NA
Mississippi,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,32.7416,-89.6787,796496,12424,NA,NA,28,26762.63856413103,NA,NA,1.5598320644422572,84000028,USA,NA,NA,NA,NA
Missouri,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,38.4561,-92.2884,1423896,20407,NA,NA,29,23119.554314934525,9853234,NA,1.4230985534333231,84000029,USA,160543.37419518403,NA,NA,NA
Montana,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,46.9219,-110.4544,273204,3260,NA,NA,30,25562.277666643586,2817033,NA,1.1932475366392878,84000030,USA,263575.1297275954,NA,NA,NA
Nebraska,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,41.1254,-98.2681,478612,4191,NA,NA,31,24742.039941935724,5438244,NA,0.8756571084719982,84000031,USA,281132.2120255913,NA,NA,NA
Nevada,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,38.3135,-117.0554,715498,10501,NA,NA,32,23022.21056336108,NA,NA,1.4808495036101084,84000032,USA,NA,NA,NA,NA
New Hampshire,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,43.4525,-71.5639,306193,2465,NA,NA,33,22518.97645896812,3708156,NA,0.8050477966511318,84000033,USA,272716.4816641184,NA,NA,NA
New Jersey,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,40.2989,-74.521,2229976,33336,NA,NA,34,25106.15062276308,17857848,NA,1.4949039810293925,84000034,USA,201052.3080456509,NA,NA,NA
New Mexico,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,34.8405,-106.2485,520288,7416,NA,NA,35,24813.08680870019,6895091,NA,1.4253644135555692,84000035,USA,328834.20631820714,NA,NA,NA
New York,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,42.1657,-74.9481,5085778,68125,NA,NA,36,26143.17245053489,106518245,NA,1.3395197352302834,84000036,USA,547551.3968882099,NA,NA,NA
North Carolina,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,35.6301,-79.8064,2639241,23334,NA,NA,37,25164.18632802712,26788185,NA,0.8841178202369545,84000037,USA,2.554154314553545e-5,NA,NA,NA
North Dakota,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,47.5289,-99.784,240205,2257,NA,NA,38,31543.62768383675,NA,NA,0.9389222154737044,84000038,USA,NA,NA,NA,NA
Northern Mariana Islands,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,15.0979,145.6739,11221,34,NA,NA,69,20348.54199912956,NA,NA,0.3030032973888245,580,MNP,NA,NA,NA,NA
Ohio,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,40.3888,-82.7649,2681437,38527,NA,NA,39,22939.63607121164,30325477,NA,1.4270706341413204,84000039,USA,2.594338058533164e-5,NA,NA,NA
Oklahoma,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,35.5653,-96.9289,1037729,15736,NA,NA,40,26225.33751195043,NA,NA,1.5163881899802356,84000040,USA,NA,NA,NA,NA
Oregon,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,44.572,-122.0709,711100,7455,NA,NA,41,16859.75204238671,10991256,NA,1.0483757558711857,84000041,USA,260596.0494928916,NA,NA,NA
Pennsylvania,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,40.5908,-77.2098,2798707,44488,NA,NA,42,21861.50136513944,25168833,NA,1.5895911933617917,84000042,USA,196600.95786678148,NA,NA,NA
Puerto Rico,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,18.2208,-66.5901,497285,4185,NA,NA,72,15570.840537634474,3985899,NA,0.8415697235991434,630,PRI,124805.288171002,NA,NA,NA
Rhode Island,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,41.6809,-71.5118,366740,3529,NA,NA,44,34618.98257534495,7716085,NA,0.9622620930359382,84000044,USA,728371.6315779041,NA,NA,NA
South Carolina,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,33.8569,-80.945,1470597,17698,NA,NA,45,28562.413837707823,12823078,NA,1.2034568273973087,84000045,USA,249053.9967844397,NA,NA,NA
South Dakota,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,44.2998,-99.4388,237370,2898,NA,NA,46,26831.807510012328,1305035,NA,1.2208787968150987,84000046,USA,1.4751842235256748e-5,NA,NA,NA
Tennessee,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,35.7478,-86.6923,2023649,26094,NA,NA,47,29648.13899894775,12825885,NA,1.2895097255278871,84000047,USA,187810.19490790548,NA,NA,NA
Texas,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,31.0545,-97.5635,6791473,87851,NA,NA,48,23422.199173737816,47994910,NA,1.293519093722378,84000048,USA,165523.19965722028,NA,NA,NA
Utah,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,40.15,-111.8624,929361,4736,NA,NA,49,28988.558178241885,6003277,NA,0.5095974545951466,84000049,USA,187253.7631497356,NA,NA,NA
Vermont,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,44.0459,-72.7107,120352,623,NA,NA,50,19287.5194915295,3522454,NA,0.5176482318532305,84000050,USA,564505.7845570996,NA,NA,NA
Virgin Islands,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,18.3358,-64.8963,15905,111,NA,NA,78,14827.34832382444,354947,NA,0.6978937441056272,850,VIR,330897.3785285453,NA,NA,NA
Virginia,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,37.7693,-78.17,1685887,20044,NA,NA,51,19751.42929211452,13307361,NA,1.1889290326101334,84000051,USA,155905.70415226067,NA,NA,NA
Washington,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,47.4009,-121.4905,1477863,12626,NA,NA,53,19407.534682365203,NA,NA,0.8543417082638919,84000053,USA,NA,NA,NA,NA
West Virginia,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,38.4912,-80.9545,499193,6796,NA,NA,54,27854.46729537253,6093143,NA,1.3613972952345086,84000054,USA,339991.2507177145,NA,NA,NA
Wisconsin,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,44.2685,-89.6165,1596614,14391,NA,NA,55,27421.762101554097,15923745,NA,0.901344971295504,84000055,USA,2.7348948910369785e-5,NA,NA,NA
Wyoming,US,2022-04-18,2022,4,18,2022-04-19T04:31:46Z,42.756,-107.3025,156258,1801,NA,NA,56,26998.802610412968,1399042,NA,1.152580987853422,84000056,USA,241731.3596851193,NA,NA,NA
