Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2022-08-08,2022,8,8,2022-08-09T04:33:00Z,32.3182,-86.9023,1436458,19974,NA,NA,1,29296.426710393345,NA,NA,1.3905035859036603,84000001,USA,NA,NA,NA,NA
Alaska,US,2022-08-08,2022,8,8,2022-08-09T04:33:00Z,61.3707,-152.4044,286803,1309,NA,NA,2,39205.106999569405,NA,NA,0.4564108464695278,84000002,USA,NA,NA,NA,NA
American Samoa,US,2022-08-08,2022,8,8,2022-08-09T04:33:00Z,-14.271,-170.132,7952,33,NA,NA,60,14291.619489225572,NA,NA,0.414989939637827,16,ASM,NA,NA,NA,NA
Arizona,US,2022-08-08,2022,8,8,2022-08-09T04:33:00Z,33.7298,-111.4312,2211463,30842,NA,NA,4,30382.593525754608,20363818,NA,1.394642370231833,84000004,USA,279772.080711477,NA,NA,NA
Arkansas,US,2022-08-08,2022,8,8,2022-08-09T04:33:00Z,34.9697,-92.3731,911249,11764,NA,NA,5,30195.764867433405,5389842,NA,1.2909753536080697,84000005,USA,178601.45986949452,NA,NA,NA
California,US,2022-08-08,2022,8,8,2022-08-09T04:33:00Z,36.1162,-119.6816,10857544,93846,NA,NA,6,27385.59913472852,180110738,NA,0.8672854398239516,84000006,USA,455835.49677779456,NA,NA,NA
Colorado,US,2022-08-08,2022,8,8,2022-08-09T04:33:00Z,39.0598,-105.3111,1612425,13106,NA,NA,8,27933.61251496856,19494256,NA,0.8114393490581696,84000008,USA,338516.22995046136,NA,NA,NA
Connecticut,US,2022-08-08,2022,8,8,2022-08-09T04:33:00Z,41.5978,-72.7554,860321,11138,NA,NA,9,24130.48374506737,14648536,NA,1.294633049757009,84000009,USA,410865.5488323941,NA,NA,NA
Delaware,US,2022-08-08,2022,8,8,2022-08-09T04:33:00Z,39.3185,-75.5071,296992,3026,NA,NA,10,30499.38178039032,3477598,NA,1.0188826635060877,84000010,USA,357129.44820305536,NA,NA,NA
Diamond Princess,US,2022-08-08,2022,8,8,2022-08-09T04:33:00Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,NA
District of Columbia,US,2022-08-08,2022,8,8,2022-08-09T04:33:00Z,38.8974,-77.0268,163557,1369,NA,NA,11,23174.9531348964,NA,NA,0.8370170643873389,84000011,USA,NA,NA,NA,NA
Florida,US,2022-08-08,2022,8,8,2022-08-09T04:33:00Z,27.7663,-81.6868,6875931,78236,NA,NA,12,32014.22477610188,61652819,NA,1.1378240997473652,84000012,USA,287054.53931203275,NA,NA,NA
Georgia,US,2022-08-08,2022,8,8,2022-08-09T04:33:00Z,33.0406,-83.6431,2778580,39173,NA,NA,13,26170.00377586915,19413641,NA,1.409820843740328,84000013,USA,182847.0147605497,NA,NA,NA
Grand Princess,US,2022-08-08,2022,8,8,2022-08-09T04:33:00Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA,NA,NA
Guam,US,2022-08-08,2022,8,8,2022-08-09T04:33:00Z,13.4443,144.7937,56117,383,NA,NA,66,34169.96998094125,477342,NA,0.6825026284370155,316,GUM,290656.33962333086,NA,NA,NA
Hawaii,US,2022-08-08,2022,8,8,2022-08-09T04:33:00Z,21.0943,-157.4983,329633,1592,NA,NA,15,23281.271188356008,4196622,NA,0.4829613539906502,84000015,USA,296398.4032454911,NA,NA,NA
Idaho,US,2022-08-08,2022,8,8,2022-08-09T04:33:00Z,44.2405,-114.4788,482245,5056,NA,NA,16,26985.308312792204,1261282,NA,1.0484297400698814,84000016,USA,70578.40649332845,NA,NA,NA
