Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,32.3182,-86.9023,513138,10504,NA,NA,1,10465.401570611755,NA,NA,2.0470126944408715,84000001,USA,NA,NA,NA,NA
Alaska,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,61.3707,-152.4044,62063,313,NA,NA,2,8483.825328585392,1857100,NA,0.5043262491339445,84000002,USA,253859.9812725123,NA,NA,NA
American Samoa,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,-14.271,-170.132,0,0,NA,NA,60,0,2140,NA,NA,16,ASM,3846.084721698028,NA,NA,NA
Arizona,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,33.7298,-111.4312,837987,16874,NA,NA,4,11512.839419364704,8369437,NA,2.0136350563910894,84000004,USA,114985.05849313828,NA,NA,NA
Arkansas,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,34.9697,-92.3731,329511,5571,NA,NA,5,10918.899968321335,2827904,NA,1.6906871090798183,84000005,USA,93707.344810995,NA,NA,NA
California,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,36.1162,-119.6816,3711141,57522,NA,NA,6,9396.932690929589,52630376,NA,1.5425793650686774,84000006,USA,133200.24034081807,NA,NA,NA
Colorado,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,39.0598,-105.3111,470198,6176,NA,NA,8,7899.181348129173,6791625,NA,1.3370177162541521,84000008,USA,117936.0366580444,NA,NA,NA
Connecticut,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,41.5978,-72.7554,303510,7862,NA,NA,9,8512.919156297936,6988912,NA,2.5903594609732794,84000009,USA,196026.6312361389,NA,NA,NA
Delaware,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,39.3185,-75.5071,93038,1536,NA,NA,10,9554.471103881431,1570629,NA,1.6509383262752857,84000010,USA,1.6129462580255585e-5,NA,NA,NA
Diamond Princess,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,NA
District of Columbia,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,38.8974,-77.0268,43669,1053,NA,NA,11,6187.610609437633,1342700,NA,2.411321532437198,84000011,USA,190251.775064506,NA,NA,NA
Florida,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,27.7663,-81.6868,2027429,32957,NA,NA,12,9439.67700135261,25175453,NA,1.6255563080137454,84000012,USA,117216.5065621206,NA,NA,NA
Georgia,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,33.0406,-83.6431,1051361,18751,NA,NA,13,9902.22392006045,7670684,NA,1.7834977709844668,84000013,USA,72246.19382688247,NA,NA,NA
Grand Princess,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA,NA,NA
Guam,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,13.4443,144.7937,7794,134,NA,NA,66,4745.812249968032,128437,NA,1.7192712342827816,316,GUM,78206.04156391381,NA,NA,NA
Hawaii,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,21.0943,-157.4983,30095,458,NA,NA,15,2125.54524702798,1232224,NA,1.521847482970593,84000015,USA,87029.3359851738,NA,NA,NA
Idaho,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,44.2405,-114.4788,178887,1954,NA,NA,16,10010.10036008763,668735,NA,1.0923096703505566,84000016,USA,37420.85486537983,NA,NA,NA
Illinois,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,40.3495,-88.9861,1229898,23442,NA,NA,17,9705.771569847777,19805516,NA,1.906011718044911,84000017,USA,156295.7368163581,NA,NA,NA
Indiana,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,39.8494,-86.2583,680998,12982,NA,NA,18,10115.505749293065,8715517,NA,1.906319842349023,84000018,USA,1.2945979624251676e-5,NA,NA,NA
Iowa,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,42.0115,-93.2105,348498,5708,NA,NA,19,11045.650334223965,1358001,NA,1.6378860136930484,84000019,USA,43041.865949091465,NA,NA,NA
Kansas,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,38.5266,-96.7265,302549,4875,NA,NA,20,10385.046033486264,1306875,NA,1.6113092424698148,84000020,USA,44858.70730034593,NA,NA,NA
Kentucky,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,37.6681,-84.6701,423414,5970,NA,NA,21,9477.282692802271,4112263,NA,1.4099675494905697,84000021,USA,92044.85198446708,NA,NA,NA
Louisiana,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,31.1695,-91.8678,442620,10073,NA,NA,22,9521.17904127393,5951320,NA,2.2757670236320093,84000022,USA,128018.57858188596,NA,NA,NA
Maine,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,44.6939,-69.3819,49190,731,NA,NA,23,3659.393012411733,1716462,NA,1.4860744053669446,84000023,USA,127692.80440882836,NA,NA,NA
Maryland,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,39.0639,-76.8021,403982,8217,NA,NA,24,6682.159823212608,8591384,NA,2.0340015149189816,84000024,USA,1.4210781913697052e-5,NA,NA,NA
Massachusetts,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,42.2302,-71.5301,622226,13746,NA,NA,25,9027.57677435904,18944348,NA,2.7337334023329145,84000025,USA,2.748544034003322e-5,NA,NA,NA
Michigan,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,43.3266,-84.5361,712393,17003,NA,NA,26,7133.305303159943,11271412,NA,2.3867443952986624,84000026,USA,1.1286245512477048e-5,NA,NA,NA
Minnesota,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,45.6945,-93.9002,510398,6892,NA,NA,27,9050.200438610178,7500947,NA,1.3503187708415785,84000027,USA,133004.19247213294,NA,NA,NA
Mississippi,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,32.7416,-89.6787,303942,6987,NA,NA,28,10212.593522703331,1818761,NA,2.298793848826421,84000028,USA,61111.221245979286,NA,NA,NA
Missouri,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,38.4561,-92.2884,578148,8788,NA,NA,29,9420.037188216302,4784242,NA,1.5200260141001958,84000029,USA,77951.90428303191,NA,NA,NA
Montana,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,46.9219,-110.4544,103830,1435,NA,NA,30,9714.83320203073,1185034,NA,1.3820668400269671,84000030,USA,110877.4694089886,NA,NA,NA
Nebraska,US,2021-03-25,2021,3,25,2021-03-26T05:30:37Z,41.1254,-98.2681,207227,2174,NA,NA,31,10712.683156810766,2544052,NA,1.0490910933420838,84000031,USA,131515.79191153054,NA,NA,NA
