Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,32.3182,-86.9023,501398,10222,NA,NA,1,10225.965367409142,NA,NA,2.0386997953721395,84000001,USA,NA,NA,NA,NA
Alaska,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,61.3707,-152.4044,59921,305,NA,NA,2,8191.020374686451,1754916,NA,0.509003521303049,84000002,USA,239891.7359834324,NA,NA,NA
American Samoa,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,-14.271,-170.132,0,0,NA,NA,60,0,2140,NA,NA,16,ASM,3846.084721698028,NA,NA,NA
Arizona,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,33.7298,-111.4312,828630,16404,NA,NA,4,11384.28654390602,7973483,NA,1.9796531624488607,84000004,USA,109134.70052483153,NA,NA,NA
Arkansas,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,34.9697,-92.3731,325700,5382,NA,NA,5,10792.616087724717,2744051,NA,1.6524408965305497,84000005,USA,90928.73493440928,NA,NA,NA
California,US,2021-03-10,2021,3,10,2021-03-11T08:31:04Z,36.1162,-119.6816,3667876,54678,NA,NA,6,9287.359002807814,50139831,NA,1.4846679866864396,84000006,USA,126897.0136152552,NA,NA,NA
Colorado,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,39.0598,-105.3111,454738,6119,NA,NA,8,7627.802351071485,6438401,NA,1.3666010267150808,84000008,USA,111802.32953898216,NA,NA,NA
Connecticut,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,41.5978,-72.7554,288657,7752,NA,NA,9,8096.318753581409,6610270,NA,2.68554027790769,84000009,USA,185406.39224836603,NA,NA,NA
Delaware,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,39.3185,-75.5071,88891,1492,NA,NA,10,9128.597894356331,1486488,NA,1.6784601365717564,84000010,USA,1.526538257729799e-5,NA,NA,NA
Diamond Princess,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,NA
District of Columbia,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,38.8974,-77.0268,42006,1037,NA,NA,11,5951.974427168866,1276379,NA,2.468694948340713,84000011,USA,180854.524767304,NA,NA,NA
Florida,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,27.7663,-81.6868,1957586,31948,NA,NA,12,9114.489110281964,24001441,NA,1.63201003685151,84000012,USA,111750.32546492212,NA,NA,NA
Georgia,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,33.0406,-83.6431,1028432,18036,NA,NA,13,9686.267562288893,7391595,NA,1.7537377288921387,84000013,USA,69617.5992988129,NA,NA,NA
Grand Princess,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA,NA,NA
Guam,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,13.4443,144.7937,7756,133,NA,NA,66,4722.673827399546,121810,NA,1.7148014440433212,316,GUM,74170.82244914114,NA,NA,NA
Hawaii,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,21.0943,-157.4983,28831,448,NA,NA,15,2036.271640374271,1150625,NA,1.5538829731885817,84000015,USA,81266.17377842065,NA,NA,NA
Idaho,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,44.2405,-114.4788,174246,1901,NA,NA,16,9750.400796837272,649773,NA,1.0909863067157926,84000016,USA,36359.78545827936,NA,NA,NA
Illinois,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,40.3495,-88.9861,1202709,23068,NA,NA,17,9491.208879923415,18733271,NA,1.918003440566255,84000017,USA,147834.08793416512,NA,NA,NA
Indiana,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,39.8494,-86.2583,669164,12775,NA,NA,18,9939.724183066532,8308221,NA,1.9090985169554848,84000018,USA,1.2340984451040586e-5,NA,NA,NA
Iowa,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,42.0115,-93.2105,341378,5601,NA,NA,19,10819.981807059748,1331536,NA,1.6407032673458746,84000019,USA,42203.05730142279,NA,NA,NA
Kansas,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,38.5266,-96.7265,299536,4845,NA,NA,20,10281.624294531932,1274866,NA,1.617501736018375,84000020,USA,43759.99291528478,NA,NA,NA
Kentucky,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,37.6681,-84.6701,412924,4884,NA,NA,21,9242.484846138022,3982252,NA,1.1827842411678662,84000021,USA,89134.81358192507,NA,NA,NA
Louisiana,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,31.1695,-91.8678,435514,9812,NA,NA,22,9368.322192809575,5723310,NA,2.2529700537755386,84000022,USA,123113.8656606423,NA,NA,NA
Maine,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,44.6939,-69.3819,46261,723,NA,NA,23,3441.495835478332,1708453,NA,1.5628715332569552,84000023,USA,127096.99065326006,NA,NA,NA
Maryland,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,39.0639,-76.8021,389566,8002,NA,NA,24,6443.708565455003,8160986,NA,2.054080694927176,84000024,USA,1.3498871921768932e-5,NA,NA,NA
Massachusetts,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,42.2302,-71.5301,595264,13533,NA,NA,25,8636.398127066466,17607780,NA,2.7733913020105363,84000025,USA,2.5546278325885385e-5,NA,NA,NA
Michigan,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,43.3266,-84.5361,662572,16700,NA,NA,26,6634.439644024141,10729528,NA,2.520480793030796,84000026,USA,1.0743648377061973e-5,NA,NA,NA
Minnesota,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,45.6945,-93.9002,493013,6773,NA,NA,27,8741.935644027837,7152534,NA,1.3737974455034654,84000027,USA,126826.25391160276,NA,NA,NA
Mississippi,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,32.7416,-89.6787,298445,6845,NA,NA,28,10027.89174869941,1780386,NA,2.293554926368343,84000028,USA,59821.80327665046,NA,NA,NA
Missouri,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,38.4561,-92.2884,568441,8637,NA,NA,29,9261.87647333704,4600075,NA,1.5194189018737212,84000029,USA,74951.18476338948,NA,NA,NA
Montana,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,46.9219,-110.4544,101243,1387,NA,NA,30,9472.781063981482,1122316,NA,1.3699712572721077,84000030,USA,105009.2722716972,NA,NA,NA
Nebraska,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,41.1254,-98.2681,203587,2120,NA,NA,31,10524.511892010372,2434177,NA,1.0413238566313172,84000031,USA,125835.7595708868,NA,NA,NA
Nevada,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,38.3135,-117.0554,297147,5067,NA,NA,32,9647.14124869,2782766,NA,1.7052166099607264,84000032,USA,90344.9695405038,NA,NA,NA
New Hampshire,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,43.4525,-71.5639,77463,1187,NA,NA,33,5697.019440160446,1522052,NA,1.5323444741360392,84000033,USA,111939.37535255654,NA,NA,NA
New Jersey,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,40.2989,-74.521,822817,23768,NA,NA,34,9263.67258525206,11126166,NA,2.888613142411982,84000034,USA,125263.76940822028,NA,NA,NA
New Mexico,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,34.8405,-106.2485,187487,3839,NA,NA,35,8941.45397645683,2797976,NA,2.047608634198638,84000035,USA,133438.44443204478,NA,NA,NA
New York,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,42.1657,-74.9481,1713030,48369,NA,NA,36,8805.73998765573,40221686,NA,2.823593282079123,84000036,USA,206757.4466186422,NA,NA,NA
North Carolina,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,35.6301,-79.8064,877764,11595,NA,NA,37,8369.154938118345,10584154,NA,1.320970101302856,84000037,USA,1.0091599190090393e-5,NA,NA,NA
North Dakota,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,47.5289,-99.784,100515,1481,NA,NA,38,13202.99398211694,1426811,NA,1.4719475227351786,84000038,USA,187230.3040959921,NA,NA,NA
Northern Mariana Islands,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,15.0979,145.6739,146,2,NA,NA,69,264.76135209632963,26131,NA,1.36986301369863,580,MNP,47386.8417234876,NA,NA,NA
Ohio,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,40.3888,-82.7649,983486,18949,NA,NA,39,8413.701653677357,12572727,NA,1.9269211763055087,84000039,USA,1.0755941004867783e-5,NA,NA,NA
Oklahoma,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,35.5653,-96.9289,431397,4701,NA,NA,40,10902.202720212,3565541,NA,1.0897155056711103,84000040,USA,90107.8375353269,NA,NA,NA
Oregon,US,2021-03-10,2021,3,10,2021-03-11T05:30:58Z,44.572,-122.0709,158291,2305,NA,NA,41,3752.9841239508296,3888228,NA,1.4561788099133874,84000041,USA,92187.54038006636,NA,NA,NA
